t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n3	g0n3	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n8	g0n8	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n0	g1n0	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n10	g2n10	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n3	g3n3	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n0	g7n0	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n13	g7n13	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n2	g8n2	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n9	g8n9	d-g8n15	g8n15	d-g8n19	g8n19	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n10	g9n10	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n18	g9n18	
479	0.88	0.15	3	3	0	0	4	3	6	5	0	0	2	2	3	3	7	5	1	1	1	1	1	1	6	4	6	4	6	4	5	3	1	1	2	2	4	4	6	6	8	8	0	0	5	4	5	3	0	0	2	2	0	0	5	3	3	2	6	4	7	5	5	5	0	0	5	4	0	0	1	1	3	2	6	5	3	2	8	7	6	5	4	4	6	5	3	3	3	3	0	0	2	2	4	3	8	7	8	7	6	5	1	1	3	3	3	3	1	1	8	7	2	2	2	2	6	5	8	6	4	3	1	1	8	6	5	4	4	3	7	6	0	0	6	4	1	1	2	2	7	5	4	4	3	3	6	5	3	2	6	5	2	2	4	3	3	2	0	0	1	1	0	0	2	2	0	0	7	7	7	6	2	2	2	2	7	4	0	0	1	1	6	6	3	3	1	1	1	1	0	0	6	5	8	8	6	6	4	3	8	8	4	4	5	5	3	3	2	2	8	8	4	4	3	3	6	6	2	2	31	18	38	26	27	20	39	24	41	29	30	23	34	20	34	21	40	25	31	22	37	22	
480	0.88	0.15	7	6	3	2	4	3	5	4	7	5	4	4	1	1	5	3	6	4	4	3	6	5	7	4	7	4	5	3	0	0	8	8	3	2	4	4	8	8	2	2	3	3	5	4	1	1	3	3	1	1	6	4	8	5	1	1	1	1	0	0	0	0	2	2	7	5	2	2	3	3	4	3	1	1	7	5	4	4	0	0	6	5	1	1	5	5	4	3	6	6	5	4	1	1	0	0	1	1	5	4	5	4	6	5	2	2	1	1	2	2	5	5	2	2	5	5	2	2	3	3	7	5	4	3	6	5	0	0	1	1	1	1	0	0	3	3	7	6	5	4	0	0	6	5	2	2	8	6	7	6	0	0	5	3	1	1	2	2	5	4	5	4	3	3	6	4	7	7	1	1	8	7	1	1	5	3	4	3	2	2	2	2	3	3	5	4	3	3	3	3	0	0	4	4	2	2	3	3	1	1	0	0	3	3	1	1	4	4	3	3	4	4	6	6	1	1	6	6	26	15	34	24	27	20	36	22	33	23	31	23	41	23	37	23	21	13	43	31	29	17	
481	0.90	0.14	1	1	8	7	1	1	7	4	1	1	8	8	1	1	0	0	5	3	2	2	2	2	2	2	2	2	3	2	6	4	3	3	4	3	6	5	0	0	0	0	2	2	6	5	5	3	8	7	7	6	0	0	2	2	1	1	7	4	1	1	1	1	8	7	0	0	7	5	7	6	2	2	3	3	3	2	5	5	7	6	4	4	5	5	6	6	4	3	0	0	6	5	4	3	1	1	3	3	6	6	2	2	3	3	1	1	4	3	6	6	2	2	2	2	0	0	2	2	1	1	3	3	5	4	0	0	0	0	6	6	5	5	4	3	2	2	4	4	8	7	0	0	3	3	6	5	4	3	5	4	1	1	3	3	4	3	4	4	7	5	4	4	3	3	7	5	4	3	1	1	5	5	8	7	0	0	2	2	6	6	6	5	3	3	7	6	4	4	0	0	2	2	2	2	1	1	4	3	5	4	6	6	7	7	0	0	7	7	8	8	0	0	4	4	0	0	8	8	41	24	34	24	43	31	24	20	26	19	31	23	36	21	40	25	33	21	35	25	30	18	
482	0.88	0.14	1	1	1	1	1	1	0	0	3	3	7	6	0	0	5	3	0	0	0	0	4	3	0	0	4	3	3	2	4	3	3	3	5	3	5	5	8	8	6	6	7	6	7	6	3	2	2	2	5	4	3	2	8	7	6	5	7	4	4	3	6	5	4	4	2	2	4	3	2	2	2	2	1	1	4	3	5	5	2	2	8	7	0	0	5	4	8	6	7	7	0	0	3	3	8	7	8	7	4	4	0	0	6	6	1	1	1	1	2	2	5	5	5	4	7	6	2	2	1	1	3	3	8	6	6	5	8	6	8	7	6	5	1	1	4	4	0	0	6	5	8	8	6	5	5	4	5	4	4	4	7	6	0	0	0	0	4	3	5	3	6	5	3	3	7	5	8	6	5	4	5	4	7	6	8	5	1	1	2	2	7	6	5	5	3	3	2	2	5	5	2	2	1	1	5	4	5	4	6	5	0	0	5	5	8	8	3	3	7	7	6	5	2	2	3	3	6	6	26	15	26	18	38	27	28	23	40	28	40	30	38	22	28	18	34	21	42	30	39	23	
483	0.86	0.15	2	2	7	5	4	4	2	2	5	4	4	4	4	4	6	4	8	5	2	2	2	2	5	3	0	0	6	4	8	5	3	3	6	4	1	1	3	2	4	3	8	7	8	5	2	2	2	2	2	2	8	5	4	3	4	3	2	2	4	3	3	3	1	1	6	5	6	4	3	3	4	3	6	5	4	3	0	0	4	3	3	3	7	6	2	2	1	1	0	0	3	3	8	6	2	2	8	7	2	2	8	6	8	6	4	4	5	4	7	7	6	5	2	2	6	5	3	3	0	0	8	6	3	2	8	6	8	6	2	2	0	0	8	6	8	7	2	2	5	4	6	6	6	5	8	7	7	5	6	5	1	1	6	5	3	2	7	5	4	3	0	0	4	3	4	3	6	5	2	2	6	5	4	4	8	5	5	3	8	7	8	7	5	5	4	4	8	7	6	6	1	1	4	4	3	3	2	2	3	3	0	0	6	6	0	0	4	4	8	8	7	6	6	6	5	5	3	3	34	20	29	20	29	21	24	15	30	21	36	27	37	21	34	21	41	26	38	27	39	23	
484	0.85	0.15	7	6	1	1	5	5	7	4	3	3	3	3	2	2	7	5	2	2	6	5	7	6	8	5	2	2	7	5	8	5	8	8	1	1	8	7	4	3	4	3	4	4	3	2	5	3	6	5	6	5	7	5	1	1	5	3	2	2	1	1	4	3	8	7	7	5	7	5	4	4	6	4	8	7	5	3	3	3	4	3	6	5	0	0	6	5	8	6	2	2	8	6	1	1	4	4	0	0	5	4	6	5	0	0	8	7	0	0	5	4	2	2	1	1	1	1	7	5	2	2	2	2	6	4	5	4	1	1	7	6	2	2	3	2	8	7	3	2	0	0	0	0	1	1	4	4	5	4	1	1	7	6	7	5	1	1	8	5	5	3	7	6	7	6	1	1	6	5	5	4	7	6	8	7	3	2	6	4	8	7	7	6	6	6	6	5	2	2	0	0	6	5	0	0	1	1	2	2	1	1	3	3	7	7	2	2	5	5	0	0	7	6	8	8	2	2	3	3	37	22	38	26	23	17	45	27	41	29	27	20	26	15	41	26	40	25	27	19	35	21	
485	0.85	0.15	0	0	5	3	0	0	5	3	3	3	3	3	1	1	5	3	5	3	4	3	8	6	1	1	4	3	6	4	8	5	8	7	1	1	0	0	8	5	1	1	6	5	1	1	3	2	7	6	3	3	3	2	8	5	8	5	1	1	1	1	0	0	4	4	6	5	2	2	7	6	4	3	7	6	5	3	0	0	3	3	5	4	6	5	5	4	0	0	4	4	4	3	5	4	8	7	3	3	8	7	4	3	7	6	4	4	4	3	4	4	3	3	5	4	0	0	0	0	2	2	2	2	1	1	7	6	8	6	2	2	1	1	3	2	0	0	6	4	4	3	6	5	0	0	6	5	4	3	7	6	8	7	8	5	3	2	6	4	8	5	7	6	3	3	6	4	7	6	8	6	5	4	6	5	5	3	3	2	0	0	0	0	1	1	7	6	2	2	7	7	1	1	4	4	6	5	1	1	2	2	4	4	1	1	5	5	4	4	1	1	8	7	3	3	0	0	3	3	28	17	27	19	30	22	30	18	30	21	30	23	30	17	26	16	42	26	34	24	37	22	
486	0.85	0.15	1	1	2	2	8	6	2	2	0	0	6	5	2	2	8	5	8	5	8	6	5	4	2	2	3	2	0	0	5	3	1	1	8	5	7	6	3	2	7	6	2	2	3	2	4	3	0	0	0	0	3	2	1	1	8	5	8	5	7	5	5	4	6	5	6	5	8	5	0	0	5	4	1	1	6	4	4	4	5	4	3	3	0	0	7	6	7	5	3	3	0	0	8	6	8	7	5	4	6	5	1	1	5	4	6	5	7	5	0	0	0	0	4	3	0	0	3	3	8	6	7	5	5	4	4	3	1	1	7	6	6	5	5	4	8	7	2	2	6	4	2	2	3	3	7	6	6	4	2	2	1	1	6	4	5	3	3	2	7	5	1	1	6	5	2	2	4	3	0	0	7	6	8	7	0	0	8	5	3	3	0	0	8	7	6	5	4	4	0	0	3	3	6	6	1	1	2	2	8	7	5	5	8	8	6	6	8	8	6	6	0	0	0	0	3	3	4	4	34	20	23	16	44	32	23	14	38	27	32	24	33	19	38	24	25	16	26	19	36	21	
487	0.85	0.14	4	4	1	1	1	1	1	1	7	5	4	4	7	6	6	4	5	3	6	5	4	3	7	4	0	0	0	0	3	2	2	2	1	1	6	5	2	2	8	6	4	4	7	5	6	4	4	4	3	3	5	3	2	2	3	2	4	3	6	4	0	0	0	0	1	1	4	3	3	3	5	4	6	5	7	5	8	7	4	3	0	0	4	3	4	4	4	3	1	1	2	2	7	6	4	4	6	5	1	1	7	5	6	5	5	4	2	2	6	5	8	7	0	0	7	6	3	3	6	5	7	5	8	6	5	4	1	1	6	5	3	3	1	1	5	4	8	6	6	4	7	5	0	0	5	4	6	4	6	5	8	7	7	5	5	3	4	3	2	2	7	6	8	6	3	2	6	5	4	3	4	4	1	1	8	5	2	2	3	3	5	4	6	6	7	6	4	4	2	2	5	5	7	7	3	3	0	0	7	6	0	0	2	2	0	0	7	7	2	2	7	6	0	0	5	5	1	1	39	23	27	19	37	27	39	24	37	26	40	30	39	22	40	25	38	24	24	17	27	16	
488	0.86	0.15	2	2	4	3	5	4	5	3	1	1	1	1	8	7	3	2	5	3	7	5	7	6	1	1	7	4	6	4	7	5	4	4	3	2	1	1	8	5	5	4	2	2	3	2	4	3	7	6	2	2	7	5	2	2	8	5	1	1	0	0	2	2	1	1	7	5	2	2	2	2	8	5	0	0	5	3	8	7	1	1	0	0	8	6	1	1	7	5	8	7	6	5	0	0	1	1	0	0	8	7	3	3	8	6	4	3	8	6	1	1	5	5	1	1	8	7	2	2	5	4	1	1	4	3	7	6	1	1	1	1	4	4	3	2	4	4	4	3	7	5	2	2	7	5	7	6	8	6	3	3	0	0	1	1	1	1	1	1	7	5	1	1	7	6	0	0	8	6	4	3	6	5	1	1	1	1	2	2	8	7	0	0	0	0	5	4	0	0	7	7	3	3	4	4	8	7	8	6	2	2	4	4	2	2	5	5	5	5	4	4	7	6	5	5	5	5	8	8	30	18	25	18	38	27	22	14	31	22	42	32	35	20	35	22	22	14	45	32	41	24	
489	0.87	0.15	8	7	7	5	3	3	3	2	7	5	8	7	2	2	8	5	1	1	4	3	6	5	4	3	8	5	3	2	5	3	5	4	4	3	0	0	5	3	0	0	5	5	4	3	2	2	6	5	0	0	0	0	2	2	1	1	8	5	2	2	5	4	2	2	8	6	5	3	8	7	4	3	4	4	2	2	3	3	1	1	2	2	2	2	6	5	7	5	4	4	3	3	4	3	7	6	3	3	3	3	5	4	3	3	3	3	0	0	7	6	1	1	4	3	1	1	1	1	1	1	2	2	5	4	0	0	2	2	3	3	1	1	1	1	1	1	4	3	8	6	1	1	2	2	1	1	0	0	1	1	5	5	5	3	1	1	5	3	3	2	7	6	7	6	3	2	3	3	4	3	3	3	1	1	4	3	4	3	7	6	7	6	7	6	0	0	1	1	2	2	2	2	8	7	5	4	8	6	7	6	5	5	0	0	6	6	5	5	2	2	4	4	2	2	0	0	4	4	23	14	38	26	35	25	35	21	24	17	25	19	36	21	32	20	33	21	32	23	37	22	
490	0.89	0.14	1	1	6	4	4	3	6	5	1	1	3	3	2	2	8	5	2	2	3	3	2	2	3	2	3	3	6	4	3	3	7	7	3	3	3	3	0	0	8	6	6	5	3	2	7	5	0	0	2	2	5	3	1	1	5	3	7	4	3	2	1	1	5	5	1	1	8	5	4	4	6	5	3	3	8	5	8	7	2	2	5	5	3	3	1	1	5	4	0	0	2	2	7	6	0	0	4	4	5	4	8	7	3	3	7	6	4	4	1	1	2	2	3	3	8	7	1	1	0	0	1	1	1	1	5	4	2	2	4	3	5	5	5	5	6	6	5	5	7	5	2	2	0	0	5	4	5	4	8	7	0	0	6	4	3	3	8	5	1	1	8	8	7	6	6	4	3	3	7	6	2	2	4	4	5	4	4	3	6	5	1	1	5	4	1	1	4	3	2	2	1	1	3	3	0	0	8	6	2	2	1	1	6	6	7	7	6	6	6	6	5	4	8	8	1	1	4	4	25	20	41	35	23	17	24	20	27	19	36	27	28	16	43	27	37	23	21	18	32	19	
491	0.88	0.14	1	1	4	3	5	4	6	5	7	5	5	5	5	5	1	1	5	3	4	3	7	6	3	2	7	6	6	4	2	2	7	7	2	2	5	5	7	6	4	3	1	1	0	0	2	2	2	2	2	2	4	3	5	3	7	5	6	4	5	3	1	1	5	5	8	6	8	5	1	1	1	1	1	1	0	0	3	3	8	6	2	2	7	6	3	3	0	0	1	1	5	4	7	6	5	5	2	2	8	7	0	0	5	4	4	3	4	4	3	3	0	0	2	2	4	4	0	0	5	4	0	0	8	7	2	2	6	6	2	2	4	4	3	2	2	2	6	4	0	0	4	3	1	1	7	6	1	1	8	7	4	4	4	3	5	4	3	2	5	4	8	7	6	5	7	5	3	3	3	3	6	5	8	7	5	3	0	0	0	0	8	8	2	2	0	0	2	2	5	5	5	5	1	1	3	3	5	4	5	5	7	6	2	2	3	3	8	8	4	4	4	4	3	3	0	0	1	1	34	20	20	14	28	20	36	22	22	16	38	29	28	16	30	19	45	28	25	22	38	23	
492	0.87	0.15	4	4	8	5	0	0	5	3	7	5	0	0	8	7	4	3	8	5	3	3	5	4	2	2	0	0	7	5	2	2	6	6	6	5	1	1	6	5	0	0	4	4	1	1	8	5	5	5	8	6	8	5	4	3	5	3	6	4	7	5	3	3	2	2	7	5	4	3	3	3	7	5	1	1	3	2	0	0	8	6	6	6	6	5	7	7	2	2	6	6	7	5	8	6	0	0	3	3	2	2	0	0	4	3	5	4	6	6	1	1	7	6	1	1	6	5	3	3	5	4	3	3	6	5	1	1	4	4	3	3	0	0	5	4	7	7	4	3	1	1	1	1	4	4	5	4	6	4	5	4	2	2	8	5	6	4	2	2	1	1	1	1	1	1	2	2	4	3	5	4	1	1	2	2	6	4	7	5	7	6	6	6	1	1	0	0	0	0	5	5	7	6	0	0	0	0	1	1	8	8	0	0	1	1	6	6	6	6	6	6	4	4	5	5	7	7	1	1	31	18	25	18	32	23	27	17	27	19	36	27	43	25	27	17	41	26	20	15	28	17	
493	0.87	0.14	7	6	3	2	4	3	5	3	6	5	4	4	6	5	7	5	8	5	0	0	3	3	2	2	0	0	6	4	3	3	6	5	4	4	4	4	2	2	0	0	5	5	6	4	1	1	6	5	5	4	0	0	5	3	2	2	3	3	6	4	6	5	3	3	5	4	3	2	8	7	4	3	7	7	0	0	1	1	8	6	7	6	5	4	7	6	0	0	7	6	0	0	8	6	2	2	0	0	6	5	0	0	8	6	2	2	3	3	5	5	6	5	5	4	5	5	2	2	3	3	3	3	3	2	0	0	5	4	7	6	6	5	7	5	4	4	7	5	5	4	2	2	0	0	1	1	8	6	5	4	0	0	4	3	8	5	2	2	3	2	4	4	4	3	2	2	3	3	8	6	6	5	2	2	4	3	2	2	7	6	6	6	6	5	7	7	2	2	7	7	5	5	4	4	1	1	6	5	8	8	4	4	7	7	3	3	1	1	0	0	3	3	0	0	2	2	8	7	34	20	30	21	39	28	40	24	22	16	35	26	29	23	37	23	26	16	21	15	29	17	
494	0.86	0.14	4	4	5	3	0	0	0	0	2	2	6	5	3	3	8	5	8	5	8	6	5	4	4	4	0	0	7	5	1	1	3	3	1	1	4	4	4	3	5	4	6	5	1	1	8	5	8	7	2	2	7	5	7	5	8	5	1	1	7	5	2	2	4	4	5	4	4	3	3	3	4	3	5	4	5	3	5	4	0	0	2	2	8	6	5	4	7	6	8	7	2	2	5	4	2	2	7	7	8	7	6	5	3	3	0	0	0	0	1	1	1	1	5	4	0	0	4	3	6	5	7	5	8	6	7	6	4	3	8	6	2	2	2	2	1	1	3	2	5	4	2	2	3	3	7	6	8	6	3	3	5	5	1	1	0	0	8	5	6	4	6	5	2	2	1	1	8	6	0	0	5	4	5	4	2	2	3	2	1	1	8	7	5	4	6	5	7	6	8	7	8	7	3	3	1	1	6	5	1	1	0	0	1	1	1	1	3	3	7	7	3	3	1	1	8	8	5	4	35	21	35	24	34	25	30	18	27	19	36	27	43	25	40	25	29	18	32	23	38	23	
495	0.86	0.14	8	7	5	3	5	4	7	4	0	0	3	3	6	5	7	5	2	2	4	3	6	5	5	3	6	4	7	5	1	1	4	4	0	0	7	7	3	2	6	5	8	7	4	3	2	2	5	4	8	6	5	3	7	5	2	2	7	6	4	3	2	2	6	5	0	0	8	5	8	7	8	5	5	4	4	3	7	6	5	4	1	1	6	5	5	4	2	2	6	5	1	1	8	6	1	1	7	6	1	1	5	4	3	3	2	2	0	0	6	5	5	5	2	2	2	2	5	4	8	6	2	2	0	0	7	6	4	3	3	3	2	2	8	6	1	1	7	5	5	4	4	3	6	6	2	2	1	1	2	2	1	1	2	2	3	2	3	2	3	2	4	4	4	3	0	0	3	3	8	6	6	5	8	7	0	0	7	5	8	7	1	1	0	0	0	0	0	0	1	1	2	2	8	7	6	6	0	0	3	3	1	1	1	1	6	6	7	7	1	1	4	4	6	6	5	5	0	0	27	16	24	17	40	29	28	17	23	17	25	19	25	14	33	21	28	18	25	18	40	24	
496	0.88	0.14	5	4	6	4	2	2	4	3	0	0	1	1	6	5	2	2	3	2	1	1	0	0	6	4	8	5	3	2	6	4	8	7	7	6	8	8	2	2	1	1	2	2	6	4	2	2	3	3	1	1	1	1	6	4	0	0	0	0	0	0	8	6	4	4	8	6	8	5	2	2	6	4	8	7	4	3	8	8	1	1	8	8	8	6	8	7	3	3	7	7	7	5	5	4	3	3	0	0	5	5	6	5	4	3	2	2	7	5	2	2	4	4	7	6	6	5	7	5	0	0	3	3	6	4	4	3	7	5	5	5	3	3	8	7	7	7	1	1	8	7	6	5	6	6	2	2	8	6	4	4	8	8	1	1	5	4	2	2	5	3	2	2	0	0	4	3	6	5	5	4	0	0	3	3	3	2	2	2	7	7	8	7	4	3	4	4	8	6	4	4	3	3	5	4	4	4	1	1	4	4	1	1	0	0	8	8	7	7	6	6	3	3	2	2	5	5	7	6	36	29	32	22	32	23	42	25	36	26	32	24	32	18	31	19	29	18	37	27	30	18	
497	0.89	0.14	3	3	6	4	3	3	5	3	8	6	4	4	5	5	8	5	0	0	7	5	0	0	7	4	4	3	2	2	1	1	5	4	8	7	3	3	6	4	7	6	2	2	2	2	7	5	4	4	5	4	1	1	0	0	1	1	1	1	2	2	0	0	7	6	4	3	3	2	0	0	7	5	5	4	2	2	2	2	6	6	4	4	3	3	2	2	0	0	0	0	0	0	1	1	2	2	2	2	1	1	4	3	5	4	5	4	3	3	4	4	3	3	1	1	3	3	3	3	0	0	2	2	5	4	3	3	4	3	7	6	3	3	2	2	3	3	1	1	0	0	5	4	3	3	4	4	2	2	1	1	2	2	7	5	5	4	6	4	6	4	2	2	3	3	5	3	0	0	0	0	3	3	0	0	4	3	3	2	4	4	7	6	5	4	1	1	0	0	0	0	3	3	2	2	6	6	4	3	3	3	2	2	8	8	5	5	6	6	3	3	1	1	3	3	1	1	1	1	21	13	40	28	28	20	38	23	35	25	25	19	32	18	32	20	23	15	29	21	26	16	
498	0.96	0.07	4	4	0	0	8	7	6	5	5	5	8	8	1	1	5	4	7	6	5	5	0	0	0	0	7	6	0	0	4	4	8	8	0	0	0	0	6	5	8	7	0	0	3	3	5	4	7	7	5	5	3	3	8	7	6	5	2	2	0	0	2	2	1	1	3	3	2	2	3	3	3	3	1	1	6	5	1	1	4	4	7	7	6	6	1	1	3	3	0	0	0	0	5	5	8	8	8	8	1	1	0	0	2	2	4	4	8	7	2	2	5	5	0	0	5	5	8	7	0	0	8	7	0	0	8	7	5	5	0	0	5	5	4	4	1	1	1	1	8	7	1	1	4	4	3	3	4	4	7	7	0	0	5	4	1	1	2	2	7	6	8	8	3	3	2	2	0	0	5	5	5	5	7	7	3	3	0	0	6	6	7	7	2	2	6	6	7	7	1	1	3	3	7	7	4	4	5	5	8	8	0	0	2	2	7	7	6	6	4	4	1	1	6	6	7	7	1	1	27	22	37	32	41	35	33	27	44	38	42	32	31	25	36	30	40	33	38	33	40	32	
499	0.92	0.11	7	7	7	6	2	2	2	2	4	3	8	6	3	3	1	1	8	5	4	3	3	3	7	6	3	2	8	7	2	2	8	7	3	3	3	3	6	4	1	1	2	2	2	2	4	4	6	6	3	3	5	4	5	4	6	5	1	1	3	3	6	6	2	2	1	1	5	4	5	5	1	1	5	5	5	4	4	4	5	5	6	6	8	7	7	6	2	2	5	5	2	2	5	5	2	2	6	5	1	1	3	3	2	2	7	6	1	1	1	1	1	1	7	7	2	2	0	0	4	4	1	1	0	0	7	6	7	5	8	7	2	2	4	4	8	7	3	3	8	7	6	6	7	6	2	2	8	7	8	8	0	0	5	3	7	7	0	0	0	0	1	1	7	6	7	6	5	5	4	3	8	6	2	2	6	5	8	7	2	2	8	7	7	7	3	3	6	5	3	3	2	2	6	5	3	3	6	5	2	2	3	3	0	0	7	7	6	6	4	4	6	6	4	4	0	0	7	6	25	20	39	33	24	17	29	24	36	26	24	18	25	20	31	25	37	23	37	27	44	26	
500	0.90	0.13	8	7	6	4	5	4	3	2	0	0	8	6	8	8	6	5	2	2	7	5	1	1	2	2	1	1	1	1	1	1	4	4	5	5	7	7	4	3	7	7	0	0	1	1	1	1	0	0	0	0	5	4	4	4	2	2	5	4	2	2	8	7	7	7	7	6	7	6	6	6	3	3	2	2	0	0	2	2	2	2	3	3	3	3	6	6	1	1	8	6	2	2	4	4	1	1	8	6	3	3	5	4	1	1	1	1	8	6	8	8	0	0	4	3	0	0	5	4	8	6	8	6	5	5	3	3	8	6	7	5	7	7	7	6	5	4	5	5	0	0	6	5	7	5	8	7	7	5	6	5	5	5	1	1	0	0	0	0	7	5	2	2	6	5	5	3	2	2	5	4	0	0	6	5	8	5	4	3	4	3	1	1	7	7	3	3	6	5	2	2	6	6	8	6	8	8	1	1	4	4	5	5	3	3	3	3	4	4	7	7	7	7	2	2	6	6	3	3	36	29	31	22	36	26	34	21	45	32	39	29	41	32	26	16	42	26	42	30	42	25	
501	0.87	0.14	6	5	8	5	2	2	5	3	4	3	8	6	8	7	6	4	0	0	4	3	7	6	1	1	6	4	0	0	6	4	0	0	4	4	4	4	8	5	7	7	0	0	0	0	4	4	2	2	0	0	6	5	4	3	0	0	0	0	5	4	3	3	4	4	5	4	3	2	8	6	5	5	1	1	5	4	7	6	2	2	1	1	3	3	4	4	8	7	1	1	6	6	4	4	8	7	5	4	3	3	8	6	3	3	4	3	3	3	7	6	4	4	6	5	3	3	6	5	6	5	7	5	3	2	8	6	4	3	5	4	3	3	1	1	6	5	6	5	2	2	2	2	3	3	8	6	5	4	4	4	0	0	3	2	7	5	2	2	4	3	3	3	8	6	5	3	7	5	8	6	7	6	6	5	0	0	0	0	7	5	3	3	3	3	8	6	4	3	2	2	4	4	5	4	4	4	1	1	1	1	7	7	6	6	2	2	3	3	1	1	8	8	2	2	2	2	3	3	23	14	47	32	30	21	38	23	38	27	45	34	26	15	37	23	38	24	24	17	32	19	
502	0.87	0.14	1	1	4	3	7	6	6	4	4	3	4	3	7	6	3	2	3	2	6	5	8	6	4	3	8	5	3	2	1	1	7	6	1	1	3	3	3	2	8	7	0	0	8	7	8	7	4	4	7	7	0	0	8	5	8	7	6	4	7	5	2	2	4	4	4	3	4	3	7	6	6	5	6	6	5	4	1	1	5	5	5	5	4	4	6	6	4	4	8	6	5	5	4	4	2	2	3	3	5	5	1	1	2	2	6	5	8	6	7	6	1	1	5	4	2	2	4	3	5	4	3	3	6	4	6	5	3	3	0	0	8	7	8	6	3	3	2	2	2	2	1	1	2	2	5	4	3	2	2	2	2	2	3	2	5	3	4	4	6	4	3	3	1	1	8	5	2	2	3	3	6	5	2	2	2	2	1	1	3	3	6	5	8	7	6	5	8	6	0	0	7	6	1	1	4	4	4	3	7	6	2	2	1	1	5	5	2	2	4	4	6	6	5	5	8	8	0	0	26	15	28	20	38	27	36	22	45	32	32	24	25	14	34	21	41	26	37	27	35	21	
503	0.88	0.14	6	5	4	3	7	6	5	3	2	2	2	2	4	4	0	0	2	2	0	0	5	4	0	0	4	3	8	5	1	1	6	5	7	7	7	7	1	1	8	7	7	7	0	0	0	0	6	6	0	0	3	3	0	0	3	2	0	0	8	5	8	6	7	6	0	0	3	2	5	4	6	4	2	2	6	4	3	3	0	0	7	5	5	5	6	5	6	6	3	3	5	5	4	4	7	7	5	4	7	6	0	0	8	7	3	3	8	6	6	5	8	7	2	2	5	4	4	3	5	4	3	3	4	3	3	3	5	4	1	1	7	6	1	1	1	1	0	0	3	2	4	3	4	3	3	3	8	6	4	4	3	3	2	2	8	5	2	2	2	2	3	3	2	2	8	5	7	5	2	2	7	6	5	4	2	2	8	5	3	3	1	1	7	7	7	5	0	0	6	6	5	4	7	6	3	3	5	4	7	6	6	6	6	6	0	0	5	5	0	0	0	0	4	4	6	6	0	0	38	22	30	21	42	30	39	24	28	20	27	20	35	20	25	16	24	15	26	19	29	17	
