t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n2	g0n2	d-g0n4	g0n4	d-g0n5	g0n5	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n14	g0n14	d-g0n17	g0n17	d-g1n2	g1n2	d-g1n3	g1n3	d-g1n7	g1n7	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n18	g1n18	d-g2n0	g2n0	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n4	g2n4	d-g2n6	g2n6	d-g2n13	g2n13	d-g2n16	g2n16	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n0	g3n0	d-g3n6	g3n6	d-g3n8	g3n8	d-g3n12	g3n12	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n16	g3n16	d-g3n18	g3n18	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n4	g4n4	d-g4n5	g4n5	d-g4n7	g4n7	d-g4n9	g4n9	d-g4n11	g4n11	d-g4n14	g4n14	d-g4n17	g4n17	d-g4n18	g4n18	d-g5n1	g5n1	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n11	g5n11	d-g5n13	g5n13	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n18	g5n18	d-g5n19	g5n19	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n7	g6n7	d-g6n8	g6n8	d-g6n10	g6n10	d-g6n11	g6n11	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n16	g6n16	d-g6n18	g6n18	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n4	g7n4	d-g7n5	g7n5	d-g7n6	g7n6	d-g7n7	g7n7	d-g7n9	g7n9	d-g7n10	g7n10	d-g7n12	g7n12	d-g7n16	g7n16	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n1	g8n1	d-g8n3	g8n3	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n8	g8n8	d-g8n12	g8n12	d-g8n15	g8n15	d-g8n17	g8n17	d-g9n1	g9n1	d-g9n2	g9n2	d-g9n5	g9n5	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n11	g9n11	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n15	g9n15	d-g9n17	g9n17	d-g9n19	g9n19	
481	0.80	0.09	7	6	7	6	12	8	8	7	12	10	10	8	7	5	6	5	7	5	14	11	8	7	4	4	6	5	14	11	10	8	11	9	9	8	7	6	8	6	11	8	7	5	8	6	5	4	14	12	7	5	7	5	9	7	9	8	7	6	8	6	14	10	13	11	12	10	5	4	7	6	5	4	7	5	10	7	4	4	6	5	7	6	11	9	11	8	9	6	10	8	4	4	13	11	5	4	4	3	11	9	5	4	4	4	8	6	11	9	12	10	6	5	3	3	7	5	6	4	6	5	8	6	11	8	8	6	11	9	5	4	11	8	4	3	7	5	5	4	12	9	2	2	8	6	12	10	6	5	2	2	6	5	9	6	8	6	10	7	2	2	5	4	10	7	5	4	3	3	9	7	13	9	6	5	10	7	9	7	13	11	7	5	13	9	5	4	8	6	7	5	8	6	10	8	7	6	3	3	11	8	
482	0.80	0.08	12	9	14	12	7	5	10	8	10	8	11	9	4	3	4	4	10	8	10	8	8	7	8	7	11	9	10	8	12	10	8	7	7	6	11	9	8	6	7	5	2	2	3	3	7	6	4	4	6	5	7	5	7	6	9	8	10	8	9	7	10	7	13	11	5	4	10	8	11	9	4	4	8	6	6	5	6	5	9	7	9	7	6	5	6	5	10	7	10	8	6	5	7	6	7	5	6	5	6	5	11	8	8	7	10	7	9	8	5	4	6	5	9	7	11	8	6	4	6	5	5	4	8	6	7	5	5	4	2	2	8	6	9	7	7	5	5	4	8	6	11	8	3	2	9	7	12	9	6	4	9	7	9	6	7	5	9	6	7	5	11	9	13	9	5	4	7	6	6	5	9	7	8	7	14	10	10	8	7	6	4	3	7	5	14	12	7	5	11	8	9	6	9	8	9	8	7	6	13	9	
483	0.80	0.08	5	4	12	10	10	7	8	7	12	10	10	8	11	8	4	4	4	3	9	7	7	6	5	4	5	4	11	9	9	8	9	8	5	4	3	3	12	9	7	5	11	8	6	5	11	9	5	4	10	7	6	5	9	7	3	3	5	4	10	8	4	3	3	3	7	6	8	7	9	7	7	6	5	4	8	6	10	8	10	8	11	9	6	5	5	4	9	6	10	8	12	10	8	7	6	5	6	5	6	5	11	8	7	6	4	3	11	9	8	7	10	8	6	5	3	3	6	4	12	10	7	5	11	8	7	5	11	9	13	9	9	6	8	6	9	6	8	7	8	6	6	4	11	8	8	7	10	7	14	10	6	5	7	5	6	4	6	4	8	6	7	6	10	7	4	4	9	7	5	4	12	9	10	8	7	5	6	5	9	7	9	7	8	6	11	9	9	7	11	8	14	10	5	4	6	5	8	7	7	5	
484	0.80	0.08	13	10	2	2	6	4	11	9	6	5	7	6	9	7	5	4	12	9	10	8	14	12	3	3	13	11	5	4	10	8	4	4	12	10	9	7	6	5	5	4	9	6	9	7	6	5	9	8	5	4	14	10	11	9	13	11	12	10	3	3	7	5	4	4	10	8	4	4	8	6	6	5	13	9	8	6	5	4	5	4	6	5	10	8	9	7	5	4	6	5	9	8	11	9	9	7	7	6	5	4	8	6	6	5	10	7	8	7	8	7	11	9	8	6	7	5	11	8	5	4	10	7	4	3	7	5	5	4	8	6	12	8	10	7	5	4	10	8	7	6	13	9	4	3	6	5	9	7	9	6	5	4	8	6	8	6	4	3	10	7	4	3	12	9	9	8	9	7	11	8	12	9	13	11	5	4	14	10	12	10	12	9	8	6	12	10	13	9	13	9	9	6	13	11	7	6	8	7	11	8	
485	0.81	0.08	11	9	9	8	7	5	11	9	3	3	10	8	5	4	10	8	3	3	14	11	7	6	3	3	7	6	10	8	3	3	14	12	9	8	6	5	5	4	11	8	10	7	7	5	5	4	7	6	7	5	3	3	8	6	12	10	12	10	7	6	10	7	6	5	11	9	11	9	13	10	6	5	6	5	9	7	7	6	5	4	7	6	11	9	7	5	7	5	8	7	12	10	9	7	4	3	9	7	4	4	5	4	7	6	6	5	6	5	10	8	4	4	9	7	13	9	4	3	5	4	7	5	8	6	7	5	6	5	11	8	11	8	10	7	7	5	11	9	7	6	6	4	3	2	7	6	3	3	10	7	10	8	8	6	4	3	6	4	12	9	8	6	3	3	7	6	12	10	6	5	11	8	11	9	5	4	5	4	13	11	12	9	7	5	6	5	5	4	8	6	2	2	6	5	10	8	13	10	9	7	
486	0.81	0.09	8	6	6	5	5	4	4	4	6	5	10	8	12	9	9	8	11	8	2	2	4	4	5	4	6	5	6	5	8	7	7	6	10	8	12	9	7	5	11	8	8	6	7	5	11	9	10	8	11	8	3	3	6	5	8	7	12	10	6	5	5	4	9	8	10	8	6	5	3	3	4	4	6	5	12	9	6	5	5	4	5	4	7	6	9	7	7	5	3	3	12	10	11	9	8	6	3	3	5	4	8	6	13	11	7	5	14	12	7	6	12	10	9	7	9	7	10	7	13	11	8	6	10	7	7	5	7	6	8	6	10	7	12	9	12	8	12	10	10	8	6	4	7	5	6	5	6	5	13	9	3	3	11	8	13	9	3	2	11	8	6	5	5	4	14	12	12	10	9	7	4	3	12	10	7	5	6	5	4	4	13	9	2	2	6	5	5	4	5	4	13	9	3	3	6	5	11	9	8	6	
487	0.81	0.09	8	6	7	6	8	6	10	8	10	8	4	4	4	3	6	5	11	8	8	7	12	10	12	10	9	7	3	3	5	4	7	6	12	10	13	10	4	3	8	6	6	4	6	5	12	10	10	8	8	6	12	9	9	7	8	7	6	5	6	5	10	7	3	3	14	12	8	7	6	5	4	4	3	3	13	9	11	9	11	9	10	8	9	7	4	3	6	4	10	8	4	4	6	5	7	5	5	4	7	6	5	4	5	4	7	5	8	7	3	3	10	8	10	7	11	8	8	6	5	4	11	8	5	4	2	2	11	9	6	5	4	3	10	7	6	4	5	4	8	6	8	6	5	4	10	8	12	9	8	6	6	5	12	8	9	6	8	6	8	6	8	6	6	5	10	8	4	4	3	3	10	7	4	4	12	9	10	8	12	10	6	5	5	4	8	7	4	3	10	7	6	4	9	8	3	3	4	4	8	6	
488	0.81	0.09	7	6	9	8	10	7	6	5	13	11	4	4	5	4	9	8	8	6	6	5	8	7	8	7	10	8	11	9	7	6	4	4	2	2	11	9	7	5	10	7	8	6	5	4	6	5	8	7	13	9	11	8	7	6	6	5	9	8	14	11	8	6	3	3	10	8	8	7	12	9	6	5	5	4	8	6	5	4	2	2	12	10	10	8	5	4	6	4	5	4	5	4	7	6	10	7	7	6	6	5	10	8	9	8	9	7	13	11	10	8	4	4	11	8	3	3	13	9	4	4	8	6	6	5	6	4	6	5	11	8	11	8	5	4	7	5	10	8	10	8	8	6	12	8	8	7	5	4	9	6	11	8	4	3	9	6	6	4	11	8	7	6	6	5	4	4	6	5	13	9	14	10	5	4	8	6	5	4	8	7	4	3	13	9	8	7	6	5	5	4	9	6	4	4	11	9	7	6	12	9	
489	0.81	0.08	8	6	11	9	2	2	5	4	3	3	13	11	5	4	5	4	4	3	6	5	10	8	7	6	11	9	5	4	13	11	5	4	8	7	6	5	3	3	5	4	4	3	6	5	4	4	9	8	12	9	13	9	7	6	9	8	12	10	7	6	7	5	7	6	9	8	11	9	11	9	3	3	9	7	10	7	5	4	10	8	4	4	13	11	3	3	4	3	6	5	8	7	6	5	10	7	12	9	5	4	6	5	5	4	11	8	9	8	10	8	11	9	7	5	7	5	11	8	9	8	7	5	6	5	3	2	11	9	14	10	10	7	8	6	14	10	11	9	11	9	8	6	12	8	10	8	11	8	4	3	13	10	6	4	4	3	11	8	11	8	9	7	6	5	9	8	10	8	10	7	8	6	3	3	9	7	8	6	8	7	3	3	9	7	11	9	6	5	12	9	10	7	8	7	5	4	9	7	4	3	
490	0.80	0.09	2	2	9	8	9	6	7	6	13	11	9	7	7	5	12	10	9	7	4	4	11	9	4	4	8	7	4	4	3	3	4	4	6	5	3	3	10	7	11	8	8	6	5	4	5	4	9	8	8	6	10	7	13	10	10	8	8	7	10	8	5	4	9	8	2	2	10	8	12	9	10	8	8	6	11	8	12	10	10	8	8	7	11	9	4	3	10	7	10	8	11	9	7	6	8	6	5	4	5	4	9	7	6	5	2	2	5	4	11	9	5	4	7	5	10	7	7	5	11	9	8	6	9	7	6	4	11	9	7	5	8	6	4	3	9	6	4	4	10	8	11	8	7	5	5	4	14	10	12	8	10	8	6	4	11	8	6	4	13	9	13	10	8	6	4	4	7	6	9	7	9	7	8	7	6	5	9	7	6	5	10	7	12	9	12	10	11	8	14	10	6	4	5	4	10	8	6	5	11	8	
491	0.80	0.09	4	3	7	6	9	6	3	3	12	10	5	4	5	4	5	4	12	9	7	6	3	3	7	6	8	7	9	7	6	5	4	4	9	8	5	4	3	3	6	4	9	6	7	5	8	7	8	7	12	9	10	7	9	7	4	4	6	5	6	5	10	7	8	7	10	8	6	5	10	8	11	9	11	8	9	7	12	10	4	4	11	9	8	7	6	5	9	6	4	4	10	8	9	7	11	8	3	3	7	6	4	3	7	6	5	4	9	8	7	6	7	6	7	5	2	2	9	6	13	11	10	7	9	7	14	10	10	8	13	9	5	4	7	5	12	8	7	6	12	9	8	6	7	5	9	7	8	6	8	6	13	10	11	8	4	3	4	3	11	8	2	2	10	7	13	11	9	7	12	9	11	8	12	10	11	8	9	7	10	8	9	7	9	7	10	8	10	7	10	7	6	4	10	8	11	9	11	9	5	4	
492	0.81	0.09	2	2	8	7	6	4	12	10	10	8	6	5	3	3	6	5	8	6	3	3	6	5	10	8	9	7	6	5	9	8	6	5	8	7	6	5	8	6	8	6	6	4	4	3	4	4	10	8	3	3	9	7	5	4	7	6	6	5	11	9	12	9	5	4	10	8	12	10	11	9	7	6	8	6	6	5	3	3	5	4	6	5	13	11	11	8	10	7	4	4	12	10	8	7	8	6	8	6	9	8	5	4	3	3	7	5	6	5	7	6	9	8	6	5	8	6	4	3	6	5	10	7	12	9	7	5	3	3	10	7	7	5	10	7	4	3	11	9	13	10	11	8	10	7	7	6	10	7	8	6	7	5	5	4	8	6	4	3	5	4	7	6	11	8	4	4	5	4	9	7	5	4	9	8	12	9	13	10	13	11	7	5	11	8	6	5	7	5	12	9	7	5	5	4	5	4	4	4	12	9	
493	0.80	0.08	2	2	11	9	9	6	5	4	12	10	2	2	12	9	10	8	12	9	7	6	14	12	10	8	6	5	9	7	11	9	5	4	11	9	4	3	10	7	13	9	4	3	4	3	10	8	6	5	9	7	8	6	6	5	7	6	9	8	10	8	7	5	11	9	10	8	5	4	8	6	4	4	6	5	11	8	9	8	8	7	9	7	7	6	6	5	6	4	9	7	6	5	10	8	8	6	6	5	12	10	9	7	12	10	2	2	11	9	11	9	9	8	7	5	2	2	13	9	9	8	11	8	5	4	8	6	7	6	10	7	6	4	5	4	2	2	13	11	8	6	8	6	10	7	8	7	11	8	10	7	7	5	11	8	9	6	9	6	11	8	11	9	11	8	6	5	6	5	9	7	7	5	8	7	9	7	8	6	7	6	10	7	9	7	7	6	9	7	4	3	13	9	8	7	10	8	10	8	7	5	
494	0.79	0.08	4	3	6	5	5	4	9	7	7	6	6	5	6	5	12	10	11	8	11	9	9	8	9	7	7	6	9	7	12	10	9	8	9	8	10	8	13	9	4	3	13	9	13	9	13	11	6	5	8	6	8	6	11	9	12	10	9	8	13	10	6	5	7	6	8	7	8	7	8	6	10	8	10	7	14	10	4	4	6	5	7	6	7	6	5	4	4	3	11	9	12	10	9	7	11	8	4	3	4	4	6	5	4	4	6	5	9	8	13	11	9	8	8	6	4	3	7	5	10	8	9	6	4	3	12	8	3	3	6	5	6	4	9	7	3	2	13	11	6	5	12	8	9	6	14	11	4	3	6	4	8	6	7	5	6	4	10	7	3	3	10	8	7	5	11	9	6	5	5	4	7	5	10	8	6	5	7	5	13	11	10	7	10	7	5	4	8	6	10	7	11	8	2	2	5	4	10	8	8	6	
495	0.79	0.08	6	5	14	12	6	4	9	7	11	9	12	10	8	6	6	5	12	9	6	5	6	5	10	8	6	5	4	4	7	6	7	6	6	5	10	8	9	7	9	6	6	4	2	2	8	7	11	9	6	5	7	5	10	8	4	4	9	8	11	9	4	3	7	6	10	8	10	8	14	11	12	10	7	5	10	7	12	10	6	5	9	7	10	8	8	6	5	4	6	5	4	4	11	9	4	3	9	7	5	4	4	3	10	8	8	6	6	5	9	8	5	4	11	8	10	7	5	4	10	8	8	6	7	5	8	6	11	9	5	4	7	5	6	5	7	5	8	7	9	7	12	8	10	7	6	5	6	5	8	6	11	8	12	8	6	4	3	2	8	6	4	3	10	7	13	11	13	11	8	6	8	6	4	4	10	7	5	4	10	8	10	7	11	8	11	9	11	8	10	7	12	8	7	6	7	6	2	2	6	5	
496	0.81	0.09	13	10	12	10	13	9	3	3	4	4	5	4	4	3	3	3	8	6	6	5	9	8	11	9	12	10	14	11	10	8	4	4	10	8	10	8	2	2	14	10	4	3	13	9	12	10	11	9	2	2	10	7	8	6	10	8	12	10	10	8	12	9	10	8	7	6	7	6	11	9	13	11	8	6	10	7	4	4	4	4	7	6	6	5	6	5	9	6	9	7	4	4	13	11	9	7	11	9	11	9	5	4	7	6	5	4	4	4	9	8	12	10	11	8	10	7	5	4	2	2	10	7	2	2	11	8	6	5	13	9	11	8	6	5	8	6	9	8	4	3	5	4	12	8	10	8	13	9	8	6	12	9	10	7	9	6	10	7	10	7	4	3	12	9	8	7	5	4	5	4	9	7	6	5	4	3	4	3	6	5	5	4	13	9	3	3	8	6	8	6	5	4	3	3	8	7	10	8	6	5	
497	0.80	0.08	12	9	11	9	8	6	8	7	12	10	10	8	10	7	8	7	11	8	14	11	8	7	7	6	7	6	5	4	6	5	12	10	8	7	9	7	8	6	8	6	6	4	14	10	6	5	6	5	4	3	5	4	6	5	5	4	10	8	13	10	10	7	7	6	5	4	7	6	9	7	12	10	6	5	9	7	3	3	8	7	8	7	7	6	8	6	6	4	3	3	4	4	10	8	12	9	8	6	6	5	12	9	10	8	6	5	8	7	4	4	5	4	5	4	4	3	9	6	11	9	10	7	9	7	5	4	10	8	6	5	12	8	11	8	8	6	5	4	10	8	10	7	8	6	11	9	8	6	6	4	8	6	7	5	5	4	10	7	9	7	4	3	8	6	8	7	4	4	9	7	7	5	7	6	7	5	12	9	12	10	8	6	13	9	6	5	14	10	3	3	8	6	7	6	12	10	9	7	6	5	
498	0.80	0.08	10	8	5	4	11	8	9	7	13	11	5	4	8	6	7	6	10	8	3	3	12	10	13	11	7	6	13	11	9	8	10	8	9	8	4	3	8	6	11	8	4	3	8	6	9	8	5	4	14	10	2	2	10	8	9	8	13	11	10	8	9	7	6	5	5	4	7	6	8	6	8	7	14	10	4	3	11	9	10	8	11	9	8	7	10	7	5	4	10	8	5	4	4	4	7	5	9	7	9	8	6	5	8	7	5	4	9	8	12	10	10	8	6	5	6	5	3	2	7	6	6	4	8	6	8	6	10	8	7	5	9	6	5	4	11	8	6	5	8	6	3	2	4	3	2	2	11	8	7	5	9	7	12	8	10	7	6	4	11	8	8	6	7	5	11	9	10	8	8	6	5	4	3	3	9	7	8	6	6	5	11	8	12	9	9	8	9	7	12	9	11	8	9	8	7	6	4	4	7	5	
499	0.80	0.08	13	10	10	8	4	3	10	8	9	7	12	10	14	10	6	5	3	3	8	7	7	6	12	10	4	4	5	4	10	8	12	10	7	6	8	6	7	5	6	4	10	7	6	5	9	8	14	12	12	9	11	8	9	7	8	7	4	4	11	9	4	3	4	4	7	6	9	8	8	6	12	10	7	5	11	8	8	7	3	3	10	8	10	8	8	6	6	4	4	4	13	11	12	10	4	3	5	4	7	6	9	7	9	8	13	9	5	4	8	7	6	5	7	5	14	10	10	7	6	5	8	6	8	6	10	7	10	8	11	8	11	8	11	8	8	6	10	8	6	5	8	6	9	6	14	11	8	6	13	9	9	7	11	8	4	3	13	9	3	3	13	10	6	5	7	6	2	2	6	5	4	3	6	5	11	8	5	4	5	4	6	5	5	4	4	4	7	5	10	7	8	6	12	10	11	9	13	10	8	6	
500	0.81	0.09	4	3	7	6	11	8	10	8	6	5	5	4	10	7	10	8	6	5	6	5	5	4	9	7	10	8	6	5	8	7	10	8	8	7	11	9	12	9	12	8	3	2	4	3	2	2	8	7	3	3	11	8	9	7	7	6	3	3	9	7	12	9	14	12	8	7	8	7	10	8	10	8	5	4	12	9	11	9	8	7	14	11	8	7	5	4	13	9	9	7	6	5	10	8	6	5	6	5	7	6	10	8	14	11	7	5	10	8	8	7	9	8	10	7	6	5	6	4	9	8	7	5	13	9	11	8	9	8	10	7	11	8	4	3	6	4	8	7	2	2	10	7	4	3	3	3	2	2	7	5	7	5	7	5	5	4	7	5	5	4	10	8	3	3	11	9	7	6	10	7	3	3	5	4	7	5	3	3	2	2	10	7	10	7	8	7	5	4	4	3	5	4	9	8	11	9	3	3	6	5	
501	0.81	0.08	4	3	13	11	10	7	9	7	11	9	8	7	12	9	11	9	8	6	5	4	3	3	10	8	5	4	9	7	2	2	9	8	10	8	7	6	6	5	8	6	2	2	6	5	11	9	9	8	4	3	11	8	6	5	4	4	10	8	7	6	7	5	10	8	10	8	5	4	5	4	7	6	8	6	9	7	3	3	6	5	8	7	4	4	9	7	5	4	3	3	6	5	8	7	12	9	11	9	9	8	8	6	6	5	11	8	8	7	9	8	11	9	10	7	8	6	8	6	9	8	11	8	3	3	10	7	5	4	12	9	6	4	6	5	7	5	10	8	6	5	9	6	11	8	6	5	13	9	7	5	6	5	6	4	6	4	11	8	14	10	11	9	7	5	11	9	12	10	5	4	6	5	5	4	5	4	8	6	10	8	4	3	14	10	9	8	9	7	9	7	5	4	11	9	12	10	10	8	10	7	
502	0.81	0.09	11	9	9	8	10	7	3	3	6	5	10	8	10	7	10	8	5	4	6	5	2	2	8	7	6	5	5	4	10	8	12	10	4	4	9	7	2	2	10	7	8	6	8	6	4	4	9	8	8	6	13	9	6	5	11	9	9	8	5	4	10	7	10	8	10	8	12	10	8	6	7	6	9	7	8	6	9	8	11	9	7	6	12	10	6	5	3	2	9	7	12	10	10	8	3	3	4	3	12	10	9	7	3	3	7	5	9	8	12	10	12	10	5	4	6	5	11	8	6	5	7	5	10	7	2	2	11	9	3	3	9	6	6	5	12	8	10	8	7	6	3	2	10	7	3	3	8	6	3	2	12	9	10	7	9	6	13	9	5	4	6	5	6	5	9	8	6	5	7	5	10	7	4	4	3	3	8	6	7	6	5	4	6	5	9	8	4	3	7	5	12	8	12	10	8	7	7	6	10	7	
503	0.80	0.08	7	6	6	5	10	7	10	8	9	7	7	6	14	10	13	11	10	8	2	2	8	7	5	4	11	9	9	7	5	4	8	7	7	6	7	6	9	7	8	6	12	8	14	10	8	7	6	5	8	6	13	9	4	3	9	8	4	4	6	5	3	3	12	10	8	7	13	11	7	6	11	9	11	8	3	3	11	9	6	5	4	4	7	6	9	7	5	4	5	4	11	9	12	10	13	9	5	4	9	8	10	8	10	8	13	9	9	8	10	8	8	7	6	5	14	10	10	7	12	10	6	4	7	5	11	8	6	5	2	2	4	3	13	9	5	4	10	8	13	10	4	3	10	7	9	7	10	7	12	8	10	8	8	6	2	2	8	6	10	7	5	4	13	9	11	9	4	4	7	5	4	3	9	8	9	7	12	9	8	7	12	9	11	8	5	4	11	8	8	6	13	9	8	7	10	8	10	8	12	9	
504	0.81	0.09	8	6	9	8	13	9	3	3	6	5	7	6	8	6	9	8	9	7	7	6	9	8	6	5	4	4	2	2	5	4	10	8	14	12	6	5	9	7	7	5	13	9	14	10	4	4	11	9	8	6	4	3	14	11	6	5	11	9	7	6	2	2	14	12	8	7	9	8	8	6	11	9	9	7	10	7	13	11	9	7	2	2	10	8	9	7	6	4	7	6	10	8	6	5	5	4	14	11	8	7	8	6	7	6	10	7	3	3	2	2	12	10	9	7	9	7	7	5	9	8	9	6	7	5	5	4	6	5	10	7	10	7	8	6	8	6	9	8	7	6	11	8	8	6	11	9	8	6	13	9	6	5	9	6	8	6	11	8	6	5	2	2	7	5	10	8	8	7	12	9	12	9	6	5	4	3	3	3	4	4	5	4	9	7	13	11	9	7	11	8	7	5	10	8	6	5	6	5	6	5	
505	0.80	0.09	8	6	9	8	8	6	6	5	8	7	6	5	13	9	9	8	4	3	8	7	4	4	9	7	7	6	13	11	5	4	8	7	11	9	12	9	10	7	11	8	12	8	11	8	5	4	11	9	10	7	12	9	8	6	12	10	7	6	8	6	12	9	6	5	3	3	6	5	9	7	14	12	11	8	5	4	10	8	11	9	7	6	8	7	5	4	10	7	7	6	8	7	7	6	8	6	8	6	6	5	8	6	4	4	2	2	11	9	6	5	5	4	5	4	10	7	7	5	5	4	6	4	7	5	10	7	11	9	12	9	9	6	4	3	6	4	5	4	3	3	8	6	10	7	6	5	10	7	12	8	7	5	11	8	8	6	7	5	8	6	4	3	10	7	2	2	3	3	8	6	7	5	12	10	8	6	6	5	12	10	3	3	11	8	10	8	4	3	6	5	12	8	8	7	6	5	4	4	7	5	
506	0.81	0.08	8	6	6	5	7	5	11	9	11	9	9	7	12	9	5	4	11	8	4	4	10	8	5	4	12	10	8	7	8	7	14	12	9	8	11	9	4	3	11	8	13	9	5	4	11	9	6	5	7	5	5	4	9	7	9	8	6	5	5	4	5	4	4	4	9	8	8	7	12	9	11	9	8	6	8	6	12	10	6	5	7	6	5	4	6	5	10	7	6	5	2	2	8	7	5	4	8	6	7	6	7	6	9	8	12	9	6	5	10	8	6	5	11	8	6	5	9	6	11	9	12	8	5	4	8	6	13	11	9	7	10	7	8	6	4	3	11	9	5	4	8	6	6	4	7	6	3	3	8	6	7	5	6	4	10	7	7	5	7	5	13	10	6	5	12	10	4	4	6	5	5	4	8	7	7	5	6	5	5	4	7	5	8	6	7	6	9	7	11	8	3	2	4	4	4	4	5	4	3	3	
507	0.82	0.09	10	8	6	5	6	4	5	4	10	8	5	4	5	4	3	3	9	7	9	7	9	8	12	10	7	6	8	7	7	6	6	5	6	5	11	9	3	3	5	4	9	6	6	5	8	7	8	7	10	7	6	5	12	9	7	6	4	4	5	4	5	4	6	5	10	8	9	8	5	4	8	7	6	5	11	8	4	4	3	3	10	8	12	10	12	9	5	4	4	4	10	8	8	7	12	9	5	4	7	6	8	6	7	6	5	4	11	9	11	9	3	3	8	6	7	5	7	5	7	6	11	8	11	8	11	8	3	3	7	5	2	2	12	9	9	6	9	8	9	7	8	6	9	6	6	5	3	3	6	4	6	5	5	4	9	6	9	6	9	7	7	6	10	7	4	4	11	9	7	5	3	3	13	11	5	4	7	5	5	4	11	8	12	9	10	8	4	3	8	6	4	3	10	8	11	9	2	2	8	6	
508	0.80	0.09	13	10	8	7	7	5	11	9	12	10	4	4	4	3	10	8	13	10	3	3	13	11	10	8	8	7	5	4	10	8	4	4	4	4	12	9	9	7	6	4	13	9	7	5	10	8	7	6	5	4	10	7	8	6	6	5	4	4	11	9	8	6	11	9	6	5	10	8	7	6	13	11	9	7	6	5	8	7	7	6	10	8	10	8	3	3	9	6	5	4	12	10	13	11	3	3	12	9	5	4	8	6	11	9	5	4	5	4	8	7	9	8	11	8	13	9	9	6	12	10	12	8	8	6	9	6	7	6	12	9	7	5	11	8	12	8	10	8	7	6	12	8	8	6	6	5	10	7	4	3	5	4	8	6	7	5	9	6	10	7	9	7	9	7	9	8	7	6	4	3	11	8	10	8	4	3	6	5	8	7	3	3	12	9	5	4	7	5	7	5	9	6	7	6	9	8	5	4	8	6	
509	0.80	0.08	6	5	11	9	10	7	6	5	5	4	12	10	8	6	5	4	9	7	8	7	9	8	13	11	9	7	12	10	10	8	12	10	13	11	4	3	9	7	8	6	13	9	7	5	12	10	9	8	6	5	10	7	11	9	4	4	9	8	7	6	4	3	12	10	12	10	4	4	5	4	10	8	10	7	4	3	6	5	2	2	13	11	5	4	10	7	4	3	4	4	8	7	13	11	12	9	5	4	10	8	12	9	11	9	12	9	7	6	9	8	10	8	11	8	9	7	7	5	2	2	5	4	3	3	6	4	10	8	3	3	8	6	9	7	12	8	10	8	8	6	7	5	8	6	10	8	13	9	4	3	7	5	9	6	9	6	7	5	12	9	14	11	8	6	7	6	10	8	8	6	9	7	7	6	6	5	3	3	9	7	11	8	13	9	5	4	10	7	12	9	11	8	3	3	6	5	9	7	12	9	
510	0.81	0.09	11	9	10	8	7	5	4	4	6	5	9	7	11	8	12	10	6	5	8	7	7	6	8	7	5	4	9	7	6	5	12	10	10	8	12	9	11	8	10	7	8	6	7	5	4	4	12	10	11	8	12	9	4	3	8	7	9	8	7	6	5	4	9	8	4	4	2	2	10	8	9	8	11	8	12	9	5	4	12	10	10	8	12	10	5	4	9	6	4	4	5	4	3	3	8	6	11	9	12	10	11	8	7	6	14	10	10	8	8	7	10	8	14	10	2	2	11	8	5	4	6	4	10	7	5	4	9	8	10	7	4	3	4	3	4	3	12	10	12	9	2	2	11	8	6	5	6	5	13	9	10	8	13	9	8	6	11	8	2	2	10	8	6	5	5	4	9	7	5	4	9	7	7	6	11	8	8	6	7	6	6	5	10	7	8	7	13	9	8	6	10	7	12	10	3	3	13	10	12	9	
511	0.81	0.08	9	7	11	9	7	5	12	10	9	7	7	6	6	5	8	7	10	8	8	7	7	6	5	4	5	4	7	6	6	5	8	7	6	5	6	5	11	8	5	4	12	8	7	5	11	9	5	4	9	7	6	5	5	4	7	6	10	8	3	3	10	7	9	8	12	10	8	7	6	5	11	9	6	5	10	7	8	7	12	10	14	11	6	5	11	8	5	4	4	4	8	7	7	6	9	7	7	6	9	8	6	5	6	5	6	5	12	10	3	3	9	8	3	3	10	7	14	10	8	7	7	5	10	7	11	8	10	8	3	3	12	8	6	5	7	5	7	6	5	4	6	4	11	8	12	10	10	7	7	5	10	8	12	8	11	8	5	4	6	5	5	4	11	8	4	4	5	4	2	2	10	7	10	8	9	7	13	10	7	6	8	6	10	7	12	10	9	7	10	7	10	7	10	8	6	5	12	10	10	7	
