t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
760	386	386	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	28	28	35	35	35	35	32	32	47	47	51	51	41	41	41	41	42	42	
761	361	361	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	16	16	38	38	43	43	33	33	34	34	35	35	45	45	26	26	38	38	
762	360	360	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	27	27	29	29	27	27	44	44	42	42	44	44	51	51	25	25	42	42	
763	359	359	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	38	38	32	32	38	38	42	42	34	34	61	61	36	36	15	15	31	31	
764	392	392	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	33	33	30	30	33	33	46	46	47	47	49	49	45	45	36	36	43	43	
765	444	444	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	46	46	29	29	33	33	25	25	64	64	58	58	48	48	45	45	42	42	
766	361	361	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	24	24	33	33	50	50	42	42	30	30	20	20	42	42	35	35	49	49	
767	379	379	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	27	27	37	37	32	32	36	36	31	31	55	55	52	52	35	35	39	39	
768	400	400	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	21	21	23	23	41	41	20	20	57	57	44	44	51	51	58	58	50	50	
769	399	399	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	34	34	41	41	46	46	31	31	36	36	51	51	53	53	42	42	43	43	
770	374	374	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	36	36	32	32	19	19	47	47	38	38	28	28	41	41	33	33	50	50	
771	403	403	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	31	31	39	39	39	39	42	42	33	33	57	57	38	38	32	32	57	57	
772	399	399	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	42	42	33	33	37	37	46	46	40	40	43	43	41	41	40	40	41	41	
773	403	403	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	17	17	34	34	35	35	43	43	48	48	46	46	53	53	50	50	46	46	
774	372	372	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	47	47	25	25	27	27	35	35	34	34	51	51	41	41	32	32	47	47	
775	336	336	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	32	32	27	27	41	41	11	11	35	35	44	44	42	42	38	38	42	42	
776	432	432	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	43	43	43	43	35	35	44	44	51	51	60	60	42	42	48	48	31	31	
777	418	418	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	35	35	45	45	38	38	39	39	55	55	47	47	43	43	35	35	50	50	
778	422	422	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	20	20	29	29	53	53	50	50	51	51	71	71	43	43	33	33	37	37	
779	401	401	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	39	39	36	36	41	41	39	39	41	41	45	45	59	59	26	26	46	46	
780	422	422	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	44	44	42	42	27	27	34	34	40	40	51	51	58	58	38	38	44	44	
781	442	442	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	34	34	36	36	52	52	36	36	59	59	55	55	47	47	39	39	46	46	
782	381	381	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	39	39	35	35	48	48	39	39	46	46	43	43	38	38	22	22	42	42	
783	369	369	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	16	16	30	30	31	31	42	42	43	43	49	49	36	36	41	41	48	48	
784	443	443	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	33	33	37	37	38	38	39	39	58	58	61	61	54	54	46	46	36	36	
785	403	403	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	41	41	40	40	23	23	44	44	42	42	48	48	47	47	46	46	32	32	
786	449	449	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	43	43	32	32	49	49	38	38	51	51	52	52	69	69	27	27	57	57	
787	355	355	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	30	30	39	39	49	49	33	33	43	43	33	33	40	40	24	24	31	31	
788	397	397	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	33	33	33	33	46	46	19	19	63	63	41	41	37	37	50	50	31	31	
789	354	354	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	28	28	26	26	42	42	41	41	34	34	55	55	36	36	34	34	27	27	
790	423	423	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	29	29	43	43	42	42	47	47	49	49	55	55	35	35	45	45	46	46	
791	397	397	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	27	27	37	37	43	43	28	28	47	47	45	45	42	42	49	49	44	44	
792	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	32	32	37	37	29	29	31	31	33	33	56	56	51	51	34	34	48	48	
793	405	405	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	30	30	40	40	46	46	39	39	35	35	50	50	41	41	31	31	49	49	
794	364	364	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	20	20	33	33	53	53	44	44	38	38	40	40	40	40	28	28	45	45	
795	358	358	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	35	35	21	21	35	35	41	41	46	46	29	29	45	45	33	33	36	36	
796	430	430	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	30	30	43	43	49	49	39	39	41	41	46	46	49	49	33	33	45	45	
797	434	434	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	24	24	32	32	48	48	49	49	56	56	45	45	58	58	40	40	51	51	
798	400	400	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	36	36	40	40	37	37	41	41	36	36	42	42	42	42	39	39	50	50	
799	372	372	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	32	32	19	19	43	43	43	43	38	38	44	44	48	48	38	38	47	47	
800	421	421	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	30	30	38	38	46	46	25	25	52	52	51	51	51	51	43	43	46	46	
801	395	395	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	36	36	36	36	44	44	36	36	57	57	41	41	44	44	32	32	41	41	
802	389	389	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	42	42	40	40	32	32	30	30	46	46	42	42	42	42	32	32	33	33	
803	399	399	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	33	33	46	46	28	28	30	30	42	42	39	39	46	46	50	50	53	53	
804	402	402	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	37	37	31	31	43	43	53	53	39	39	48	48	50	50	31	31	44	44	
805	424	424	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	34	34	36	36	35	35	28	28	43	43	51	51	52	52	45	45	58	58	
806	383	383	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	37	37	33	33	28	28	37	37	32	32	47	47	55	55	32	32	50	50	
807	384	384	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	33	33	31	31	42	42	42	42	35	35	39	39	37	37	48	48	44	44	
808	390	390	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	21	21	30	30	38	38	50	50	47	47	50	50	37	37	48	48	31	31	
809	359	359	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	21	21	34	34	37	37	31	31	52	52	47	47	35	35	41	41	25	25	
810	399	399	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	40	40	25	25	39	39	45	45	54	54	45	45	53	53	29	29	39	39	
811	358	358	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	25	25	28	28	42	42	36	36	49	49	51	51	29	29	30	30	46	46	
812	455	455	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	39	39	27	27	58	58	52	52	45	45	47	47	50	50	41	41	52	52	
813	392	392	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	18	18	48	48	52	52	32	32	50	50	50	50	40	40	43	43	31	31	
814	436	436	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	31	31	41	41	29	29	48	48	51	51	49	49	54	54	39	39	47	47	
815	377	377	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	20	20	36	36	34	34	45	45	30	30	50	50	52	52	38	38	35	35	
816	389	389	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	43	43	48	48	36	36	40	40	22	22	42	42	48	48	25	25	54	54	
817	392	392	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	22	22	25	25	45	45	45	45	52	52	48	48	53	53	36	36	34	34	
818	377	377	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	24	24	41	41	38	38	35	35	37	37	55	55	51	51	27	27	47	47	
819	426	426	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	29	29	35	35	41	41	44	44	58	58	34	34	55	55	42	42	42	42	
820	399	399	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	37	37	34	34	49	49	40	40	51	51	51	51	42	42	34	34	36	36	
821	449	449	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	27	27	35	35	46	46	48	48	56	56	71	71	54	54	44	44	32	32	
822	381	381	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	23	23	40	40	42	42	44	44	39	39	45	45	41	41	36	36	39	39	
823	379	379	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	32	32	43	43	35	35	40	40	35	35	53	53	39	39	24	24	38	38	
824	432	432	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	29	29	29	29	46	46	53	53	59	59	44	44	41	41	40	40	50	50	
825	384	384	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	28	28	38	38	32	32	41	41	54	54	43	43	38	38	23	23	46	46	
826	392	392	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	33	33	35	35	29	29	36	36	52	52	49	49	39	39	36	36	55	55	
827	393	393	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	38	38	35	35	33	33	38	38	51	51	36	36	38	38	40	40	44	44	
828	378	378	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	42	42	42	42	33	33	42	42	48	48	37	37	40	40	22	22	38	38	
829	384	384	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	36	36	37	37	45	45	37	37	50	50	47	47	44	44	28	28	27	27	
830	383	383	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	33	33	29	29	28	28	32	32	27	27	60	60	56	56	44	44	42	42	
831	402	402	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	25	25	43	43	29	29	46	46	55	55	51	51	47	47	38	38	37	37	
832	360	360	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	27	27	33	33	35	35	48	48	30	30	56	56	37	37	28	28	32	32	
833	420	420	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	26	26	33	33	36	36	57	57	58	58	49	49	47	47	45	45	33	33	
834	371	371	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	24	24	31	31	34	34	36	36	32	32	50	50	51	51	38	38	49	49	
835	389	389	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	29	29	45	45	34	34	46	46	32	32	48	48	36	36	39	39	35	35	
836	410	410	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	28	28	16	16	43	43	42	42	35	35	56	56	59	59	43	43	52	52	
837	430	430	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	34	34	34	34	37	37	50	50	55	55	52	52	41	41	43	43	40	40	
838	432	432	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	41	41	29	29	50	50	44	44	56	56	43	43	51	51	33	33	48	48	
839	416	416	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	29	29	31	31	24	24	52	52	46	46	44	44	60	60	30	30	53	53	
840	379	379	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	44	44	27	27	28	28	35	35	27	27	43	43	38	38	40	40	51	51	
841	440	440	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	30	30	41	41	49	49	42	42	43	43	47	47	69	69	34	34	45	45	
842	395	395	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	10	10	40	40	42	42	36	36	57	57	53	53	50	50	39	39	42	42	
843	413	413	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	47	47	37	37	30	30	48	48	44	44	45	45	48	48	29	29	46	46	
844	413	413	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	39	39	42	42	34	34	43	43	35	35	33	33	48	48	46	46	55	55	
845	381	381	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	29	29	35	35	42	42	41	41	47	47	47	47	44	44	33	33	38	38	
846	413	413	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	36	36	48	48	38	38	30	30	45	45	65	65	45	45	39	39	38	38	
847	378	378	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	12	12	45	45	35	35	33	33	55	55	41	41	31	31	45	45	51	51	
848	403	403	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	26	26	50	50	36	36	43	43	42	42	36	36	31	31	52	52	48	48	
849	421	421	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	31	31	49	49	46	46	37	37	47	47	53	53	45	45	28	28	54	54	
850	383	383	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	42	42	31	31	36	36	30	30	48	48	51	51	43	43	31	31	41	41	
851	380	380	 600	12	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	37	37	35	35	39	39	41	41	46	46	41	41	28	28	30	30	56	56	
852	400	400	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	33	33	22	22	48	48	51	51	25	25	59	59	49	49	41	41	29	29	
853	374	374	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	32	32	37	37	48	48	24	24	48	48	40	40	32	32	36	36	45	45	
854	401	401	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	30	30	40	40	49	49	31	31	55	55	52	52	35	35	29	29	36	36	
855	421	421	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	31	31	37	37	31	31	40	40	58	58	67	67	58	58	28	28	36	36	
856	374	374	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	27	27	43	43	36	36	23	23	46	46	41	41	37	37	33	33	43	43	
857	425	425	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	29	29	43	43	44	44	49	49	48	48	52	52	29	29	53	53	44	44	
858	424	424	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	43	43	31	31	39	39	33	33	51	51	42	42	55	55	44	44	48	48	
859	403	403	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	11	11	47	47	38	38	41	41	51	51	55	55	58	58	36	36	30	30	36	36	
860	352	352	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	21	21	36	36	48	48	24	24	39	39	40	40	30	30	32	32	44	44	
861	345	345	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	28	28	24	24	31	31	38	38	43	43	24	24	48	48	36	36	43	43	
862	392	392	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	37	37	44	44	37	37	35	35	49	49	44	44	52	52	25	25	39	39	
863	393	393	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	42	42	43	43	32	32	47	47	33	33	45	45	41	41	28	28	42	42	
864	412	412	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	30	30	53	53	42	42	47	47	40	40	45	45	48	48	39	39	37	37	
865	372	372	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	28	28	27	27	39	39	42	42	50	50	29	29	47	47	31	31	50	50	
866	431	431	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	40	40	43	43	32	32	37	37	51	51	44	44	50	50	42	42	55	55	
867	425	425	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	30	30	35	35	35	35	37	37	46	46	41	41	53	53	37	37	68	68	
868	427	427	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	27	27	34	34	54	54	40	40	57	57	44	44	35	35	37	37	51	51	
869	346	346	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	32	32	28	28	42	42	38	38	29	29	40	40	29	29	33	33	43	43	
870	418	418	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	26	26	30	30	38	38	54	54	47	47	59	59	37	37	35	35	48	48	
871	377	377	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	33	33	20	20	37	37	36	36	51	51	51	51	35	35	41	41	48	48	
872	354	354	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	30	30	26	26	30	30	33	33	35	35	50	50	37	37	28	28	42	42	
873	423	423	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	38	38	34	34	38	38	51	51	51	51	59	59	40	40	33	33	38	38	
874	462	462	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	45	45	43	43	37	37	48	48	51	51	67	67	47	47	38	38	40	40	
875	430	430	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	19	19	53	53	52	52	55	55	60	60	31	31	50	50	22	22	43	43	
876	409	409	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	35	35	34	34	43	43	46	46	42	42	60	60	46	46	33	33	38	38	
877	382	382	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	19	19	25	25	34	34	49	49	50	50	51	51	52	52	40	40	32	32	
878	428	428	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	48	48	35	35	42	42	41	41	48	48	54	54	38	38	40	40	34	34	
879	368	368	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	25	25	28	28	34	34	39	39	32	32	62	62	34	34	33	33	42	42	
880	338	338	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	21	21	34	34	33	33	14	14	40	40	46	46	46	46	22	22	40	40	
881	392	392	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	33	33	42	42	43	43	42	42	23	23	42	42	47	47	49	49	38	38	
882	387	387	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	32	32	42	42	43	43	38	38	45	45	47	47	37	37	34	34	28	28	
883	388	388	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	40	40	23	23	50	50	38	38	48	48	39	39	50	50	42	42	26	26	
884	416	416	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	37	37	32	32	39	39	37	37	42	42	62	62	47	47	29	29	59	59	
885	399	399	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	28	28	32	32	56	56	35	35	34	34	53	53	39	39	35	35	47	47	
886	364	364	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	17	17	24	24	24	24	33	33	48	48	57	57	50	50	36	36	54	54	
887	399	399	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	36	36	41	41	39	39	45	45	40	40	44	44	34	34	30	30	55	55	
888	380	380	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	24	24	25	25	40	40	44	44	44	44	46	46	51	51	23	23	42	42	
889	389	389	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	31	31	43	43	45	45	39	39	40	40	45	45	43	43	36	36	32	32	
890	389	389	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	44	44	40	40	35	35	28	28	40	40	39	39	47	47	30	30	40	40	
891	415	415	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	34	34	41	41	31	31	32	32	45	45	58	58	50	50	42	42	33	33	
892	398	398	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	34	34	36	36	40	40	41	41	46	46	53	53	32	32	36	36	49	49	
893	383	383	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	32	32	33	33	38	38	44	44	56	56	33	33	41	41	28	28	43	43	
894	364	364	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	32	32	26	26	41	41	39	39	43	43	35	35	34	34	44	44	47	47	
895	351	351	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	27	27	28	28	48	48	40	40	42	42	38	38	40	40	30	30	29	29	
896	403	403	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	16	16	49	49	38	38	52	52	34	34	50	50	50	50	35	35	43	43	
897	429	429	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	47	47	24	24	35	35	54	54	47	47	45	45	59	59	34	34	56	56	
