t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
128	404	404	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	37	37	32	32	44	44	62	62	33	33	54	54	38	38	38	38	27	27	
129	439	439	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	35	35	24	24	38	38	45	45	38	38	48	48	47	47	37	37	54	54	
130	394	394	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	37	37	20	20	22	22	45	45	28	28	48	48	52	52	28	28	44	44	
131	373	373	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	28	28	43	43	26	26	26	26	40	40	41	41	38	38	48	48	33	33	
132	405	405	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	28	28	25	25	36	36	48	48	24	24	52	52	58	58	45	45	36	36	
133	393	393	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	38	38	12	12	31	31	35	35	39	39	34	34	60	60	32	32	45	45	
134	347	347	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	31	31	32	32	20	20	38	38	34	34	27	27	35	35	40	40	35	35	
135	370	370	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	33	33	31	31	43	43	42	42	18	18	46	46	30	30	41	41	38	38	
136	403	403	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	31	31	27	27	41	41	44	44	27	27	46	46	45	45	40	40	43	43	
137	430	430	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	32	32	28	28	42	42	27	27	41	41	58	58	53	53	32	32	57	57	
138	422	422	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	33	33	24	24	19	19	33	33	30	30	54	54	69	69	53	53	43	43	
139	379	379	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	19	19	17	17	42	42	46	46	27	27	48	48	39	39	48	48	49	49	
140	455	455	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	46	46	33	33	35	35	42	42	37	37	50	50	53	53	40	40	43	43	
141	471	471	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	38	38	41	41	31	31	54	54	34	34	63	63	48	48	44	44	54	54	
142	387	387	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	38	38	15	15	32	32	32	32	31	31	45	45	52	52	52	52	31	31	
143	422	422	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	78	78	25	25	27	27	35	35	41	41	35	35	56	56	41	41	43	43	41	41	
144	396	396	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	34	34	29	29	32	32	37	37	42	42	49	49	37	37	45	45	38	38	
145	416	416	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	31	31	34	34	45	45	52	52	31	31	50	50	57	57	35	35	44	44	
146	386	386	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	35	35	30	30	27	27	39	39	35	35	43	43	37	37	39	39	41	41	
147	417	417	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	40	40	37	37	30	30	47	47	36	36	31	31	50	50	55	55	34	34	
148	357	357	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	19	19	37	37	27	27	47	47	28	28	41	41	46	46	38	38	27	27	
149	393	393	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	40	40	24	24	27	27	43	43	32	32	59	59	40	40	43	43	32	32	
150	451	451	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	47	47	29	29	34	34	23	23	31	31	57	57	54	54	58	58	55	55	
151	404	404	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	35	35	17	17	32	32	40	40	22	22	41	41	56	56	53	53	48	48	
152	448	448	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	77	77	51	51	34	34	24	24	36	36	32	32	54	54	60	60	44	44	36	36	
153	412	412	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	45	45	26	26	36	36	36	36	22	22	41	41	62	62	42	42	38	38	
154	365	365	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	40	40	16	16	33	33	33	33	41	41	64	64	36	36	18	18	33	33	
155	353	353	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	32	32	20	20	31	31	29	29	36	36	45	45	35	35	30	30	39	39	
156	419	419	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	38	38	23	23	22	22	33	33	42	42	66	66	66	66	31	31	48	48	
157	381	381	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	34	34	18	18	32	32	42	42	18	18	51	51	55	55	35	35	44	44	
158	420	420	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	35	35	21	21	25	25	43	43	41	41	55	55	56	56	47	47	51	51	
159	376	376	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	33	33	28	28	20	20	35	35	39	39	36	36	43	43	40	40	53	53	
160	351	351	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	34	34	27	27	41	41	35	35	29	29	30	30	52	52	36	36	29	29	
161	410	410	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	22	22	26	26	29	29	41	41	31	31	53	53	50	50	48	48	43	43	
162	411	411	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	50	50	35	35	16	16	37	37	43	43	57	57	42	42	29	29	45	45	
163	375	375	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	41	41	25	25	37	37	39	39	23	23	43	43	48	48	27	27	46	46	
164	366	366	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	39	39	43	43	28	28	26	26	35	35	43	43	42	42	33	33	39	39	
165	360	360	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	20	20	28	28	26	26	31	31	41	41	35	35	45	45	53	53	37	37	
166	421	421	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	36	36	32	32	34	34	42	42	37	37	33	33	49	49	51	51	50	50	
167	422	422	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	45	45	25	25	19	19	35	35	44	44	49	49	53	53	49	49	40	40	
168	414	414	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	31	31	32	32	17	17	33	33	39	39	60	60	54	54	58	58	30	30	
169	402	402	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	38	38	20	20	22	22	47	47	47	47	64	64	41	41	41	41	32	32	
170	423	423	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	55	55	27	27	37	37	32	32	30	30	62	62	70	70	34	34	27	27	
171	418	418	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	47	47	19	19	31	31	58	58	39	39	57	57	26	26	31	31	41	41	
172	411	411	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	45	45	17	17	25	25	46	46	32	32	48	48	28	28	58	58	41	41	
173	421	421	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	31	31	30	30	35	35	49	49	39	39	56	56	40	40	32	32	52	52	
174	463	463	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	35	35	26	26	52	52	49	49	23	23	53	53	57	57	52	52	51	51	
175	450	450	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	38	38	38	38	30	30	45	45	40	40	58	58	50	50	48	48	39	39	
176	368	368	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	27	27	25	25	29	29	25	25	23	23	39	39	57	57	50	50	30	30	
177	471	471	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	40	40	44	44	44	44	60	60	39	39	53	53	50	50	40	40	41	41	
178	391	391	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	41	41	18	18	21	21	46	46	27	27	37	37	56	56	46	46	52	52	
179	456	456	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	40	40	28	28	32	32	53	53	39	39	46	46	62	62	51	51	42	42	
180	368	368	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	43	43	16	16	40	40	37	37	40	40	44	44	39	39	37	37	27	27	
181	362	362	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	35	35	37	37	34	34	30	30	16	16	47	47	52	52	24	24	42	42	
182	410	410	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	40	40	31	31	29	29	28	28	42	42	39	39	68	68	34	34	39	39	
183	366	366	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	39	39	19	19	17	17	31	31	40	40	43	43	37	37	47	47	45	45	
184	412	412	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	40	40	27	27	42	42	45	45	30	30	47	47	42	42	47	47	45	45	
185	359	359	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	38	38	27	27	30	30	36	36	25	25	41	41	32	32	42	42	41	41	
186	402	402	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	42	42	27	27	34	34	34	34	36	36	48	48	49	49	29	29	43	43	
187	396	396	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	51	51	37	37	31	31	38	38	39	39	35	35	53	53	22	22	35	35	
188	415	415	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	54	54	22	22	38	38	29	29	40	40	45	45	61	61	35	35	37	37	
189	409	409	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	39	39	26	26	25	25	48	48	48	48	55	55	37	37	38	38	41	41	
190	408	408	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	38	38	35	35	42	42	34	34	27	27	51	51	45	45	20	20	49	49	
191	386	386	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	26	26	24	24	29	29	43	43	45	45	55	55	45	45	33	33	38	38	
192	419	419	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	35	35	34	34	35	35	53	53	30	30	39	39	53	53	34	34	39	39	
193	386	386	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	36	36	26	26	26	26	50	50	21	21	38	38	42	42	26	26	47	47	
194	403	403	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	32	32	16	16	27	27	50	50	43	43	58	58	43	43	48	48	26	26	
195	371	371	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	25	25	15	15	38	38	39	39	29	29	41	41	44	44	44	44	37	37	
196	446	446	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	46	46	31	31	30	30	52	52	38	38	47	47	47	47	49	49	40	40	
197	417	417	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	33	33	35	35	20	20	46	46	28	28	53	53	46	46	57	57	48	48	
198	451	451	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	37	37	29	29	39	39	50	50	34	34	54	54	45	45	52	52	47	47	
199	402	402	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	36	36	34	34	28	28	37	37	28	28	48	48	55	55	42	42	37	37	
200	436	436	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	36	36	32	32	37	37	41	41	53	53	49	49	52	52	41	41	43	43	
201	378	378	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	37	37	25	25	24	24	47	47	29	29	45	45	55	55	30	30	24	24	
202	421	421	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	38	38	26	26	38	38	39	39	34	34	59	59	54	54	45	45	30	30	
203	374	374	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	24	24	32	32	19	19	31	31	31	31	62	62	50	50	37	37	47	47	
204	373	373	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	33	33	9	9	32	32	46	46	25	25	46	46	51	51	43	43	43	43	
205	396	396	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	44	44	22	22	30	30	34	34	34	34	59	59	59	59	40	40	28	28	
206	442	442	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	33	33	23	23	31	31	52	52	30	30	52	52	57	57	57	57	49	49	
207	366	366	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	40	40	33	33	22	22	39	39	27	27	29	29	49	49	27	27	44	44	
208	397	397	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	39	39	34	34	27	27	39	39	36	36	48	48	46	46	38	38	38	38	
209	384	384	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	37	37	17	17	29	29	35	35	32	32	49	49	47	47	29	29	53	53	
210	395	395	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	29	29	23	23	36	36	51	51	31	31	54	54	54	54	40	40	27	27	
211	392	392	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	52	52	19	19	36	36	46	46	22	22	40	40	44	44	28	28	41	41	
212	354	354	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	27	27	40	40	23	23	31	31	39	39	33	33	47	47	31	31	30	30	
213	357	357	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	31	31	25	25	30	30	21	21	31	31	55	55	38	38	46	46	34	34	
214	375	375	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	34	34	21	21	22	22	45	45	31	31	39	39	52	52	54	54	28	28	
215	403	403	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	42	42	27	27	31	31	44	44	28	28	50	50	54	54	37	37	28	28	
216	411	411	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	46	46	17	17	35	35	37	37	40	40	48	48	54	54	49	49	36	36	
217	437	437	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	78	78	39	39	19	19	28	28	52	52	35	35	56	56	45	45	39	39	46	46	
218	426	426	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	31	31	27	27	49	49	60	60	28	28	56	56	44	44	48	48	32	32	
219	416	416	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	39	39	29	29	36	36	45	45	38	38	44	44	58	58	27	27	45	45	
220	380	380	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	26	26	25	25	31	31	41	41	25	25	55	55	57	57	35	35	33	33	
221	385	385	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	46	46	28	28	37	37	39	39	34	34	31	31	47	47	35	35	39	39	
222	406	406	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	79	79	38	38	34	34	42	42	40	40	36	36	40	40	29	29	34	34	34	34	
223	406	406	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	38	38	31	31	25	25	24	24	25	25	53	53	60	60	51	51	30	30	
224	390	390	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	33	33	32	32	34	34	48	48	31	31	40	40	43	43	51	51	31	31	
225	380	380	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	18	18	14	14	26	26	36	36	31	31	49	49	45	45	61	61	43	43	
226	365	365	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	26	26	30	30	33	33	33	33	34	34	46	46	54	54	20	20	28	28	
227	362	362	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	24	24	29	29	32	32	28	28	32	32	31	31	57	57	41	41	38	38	
228	472	472	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	41	41	35	35	41	41	50	50	41	41	61	61	54	54	38	38	52	52	
229	372	372	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	42	42	24	24	34	34	18	18	33	33	49	49	38	38	31	31	30	30	
230	427	427	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	29	29	45	45	41	41	55	55	31	31	36	36	54	54	42	42	33	33	
231	437	437	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	40	40	36	36	30	30	47	47	43	43	49	49	51	51	45	45	46	46	
232	435	435	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	75	75	36	36	30	30	31	31	46	46	34	34	48	48	42	42	45	45	48	48	
233	412	412	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	35	35	31	31	36	36	35	35	24	24	64	64	46	46	54	54	42	42	
234	434	434	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	47	47	29	29	31	31	58	58	35	35	41	41	49	49	51	51	40	40	
235	419	419	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	80	80	50	50	23	23	29	29	23	23	28	28	46	46	43	43	64	64	33	33	
236	410	410	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	33	33	27	27	34	34	39	39	44	44	55	55	49	49	26	26	34	34	
237	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	33	33	21	21	39	39	41	41	36	36	38	38	44	44	27	27	40	40	
238	371	371	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	39	39	20	20	26	26	28	28	27	27	55	55	47	47	37	37	36	36	
239	385	385	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	32	32	29	29	28	28	31	31	29	29	56	56	41	41	38	38	41	41	
240	392	392	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	40	40	29	29	33	33	33	33	31	31	49	49	41	41	32	32	52	52	
241	397	397	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	28	28	26	26	24	24	45	45	42	42	49	49	49	49	41	41	36	36	
242	401	401	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	22	22	20	20	26	26	48	48	34	34	49	49	43	43	48	48	43	43	
243	409	409	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	36	36	24	24	45	45	42	42	34	34	47	47	53	53	28	28	35	35	
244	418	418	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	18	18	25	25	33	33	45	45	34	34	63	63	60	60	47	47	35	35	
245	352	352	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	31	31	24	24	21	21	29	29	41	41	34	34	49	49	41	41	45	45	
246	409	409	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	50	50	22	22	25	25	44	44	30	30	50	50	59	59	45	45	43	43	
247	411	411	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	42	42	31	31	34	34	44	44	25	25	36	36	47	47	35	35	51	51	
248	389	389	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	40	40	38	38	31	31	51	51	15	15	41	41	53	53	41	41	39	39	
249	406	406	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	38	38	29	29	24	24	44	44	34	34	35	35	48	48	49	49	47	47	
250	422	422	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	46	46	41	41	30	30	43	43	32	32	49	49	45	45	31	31	39	39	
251	358	358	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	44	44	32	32	36	36	41	41	27	27	47	47	35	35	23	23	26	26	
252	397	397	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	32	32	37	37	29	29	27	27	19	19	51	51	68	68	31	31	47	47	
253	426	426	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	38	38	26	26	50	50	58	58	34	34	52	52	32	32	41	41	44	44	
254	429	429	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	40	40	38	38	43	43	45	45	40	40	40	40	30	30	48	48	61	61	
255	420	420	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	34	34	29	29	25	25	43	43	30	30	48	48	59	59	41	41	55	55	
256	399	399	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	19	19	38	38	35	35	49	49	37	37	52	52	33	33	37	37	42	42	
257	418	418	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	33	33	43	43	43	43	33	33	34	34	53	53	56	56	41	41	41	41	
258	360	360	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	33	33	28	28	25	25	32	32	34	34	46	46	51	51	31	31	43	43	
259	384	384	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	38	38	19	19	28	28	42	42	36	36	57	57	53	53	21	21	38	38	
260	385	385	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	35	35	34	34	29	29	28	28	35	35	38	38	53	53	27	27	39	39	
261	375	375	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	40	40	17	17	38	38	32	32	42	42	35	35	52	52	43	43	29	29	
262	350	350	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	23	23	30	30	23	23	45	45	35	35	35	35	53	53	30	30	42	42	
263	367	367	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	20	20	31	31	31	31	42	42	38	38	36	36	36	36	26	26	44	44	
264	416	416	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	31	31	32	32	32	32	49	49	26	26	48	48	53	53	45	45	40	40	
265	443	443	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	58	58	16	16	40	40	35	35	30	30	52	52	45	45	55	55	48	48	
