t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n15	g0n15	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g0n19	g0n19	d-g1n0	g1n0	d-g1n2	g1n2	d-g1n4	g1n4	d-g1n6	g1n6	d-g1n7	g1n7	d-g1n11	g1n11	d-g1n15	g1n15	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n0	g2n0	d-g2n3	g2n3	d-g2n5	g2n5	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n18	g2n18	d-g3n2	g3n2	d-g3n4	g3n4	d-g3n7	g3n7	d-g3n8	g3n8	d-g3n9	g3n9	d-g3n11	g3n11	d-g3n17	g3n17	d-g3n19	g3n19	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n16	g4n16	d-g4n18	g4n18	d-g5n0	g5n0	d-g5n3	g5n3	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n9	g5n9	d-g5n10	g5n10	d-g5n14	g5n14	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n8	g6n8	d-g6n9	g6n9	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n5	g7n5	d-g7n6	g7n6	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n10	g7n10	d-g7n14	g7n14	d-g7n15	g7n15	d-g7n16	g7n16	d-g7n19	g7n19	d-g8n1	g8n1	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n8	g8n8	d-g8n10	g8n10	d-g8n11	g8n11	d-g8n15	g8n15	d-g8n16	g8n16	d-g8n17	g8n17	d-g8n18	g8n18	d-g9n0	g9n0	d-g9n1	g9n1	d-g9n2	g9n2	d-g9n9	g9n9	d-g9n11	g9n11	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n19	g9n19	
455	0.91	0.16	0	0	2	2	5	4	1	1	2	2	6	6	8	8	0	0	0	0	8	6	6	3	4	2	1	1	6	3	3	2	3	3	1	1	0	0	6	6	7	7	0	0	8	8	4	2	0	0	5	5	8	8	5	5	0	0	5	5	1	1	4	4	3	3	2	2	7	7	2	2	4	4	0	0	2	2	0	0	8	6	1	1	3	2	7	6	1	1	4	4	8	8	5	3	3	3	4	4	2	2	7	7	6	5	7	7	8	6	6	6	1	1	2	1	0	0	1	1	8	7	0	0	4	4	2	2	4	4	7	6	7	4	7	4	5	4	3	3	0	0	4	4	0	0	2	2	4	4	3	3	6	6	8	8	6	6	8	8	4	4	7	6	8	8	3	3	6	6	4	4	5	5	5	4	2	2	7	7	0	0	36	18	26	23	23	12	35	27	25	22	25	19	33	17	29	22	32	31	32	32	
456	0.97	0.07	5	5	7	7	8	7	5	5	1	1	8	8	0	0	1	1	4	3	4	4	2	2	8	6	8	8	5	4	2	2	0	0	1	1	2	2	5	5	7	7	6	6	1	1	2	2	2	2	7	7	0	0	8	8	4	4	4	4	6	6	2	2	4	4	2	2	0	0	8	8	0	0	5	5	2	2	0	0	4	4	4	3	2	2	7	7	0	0	3	3	3	3	2	2	0	0	1	1	4	4	3	3	3	3	6	6	5	5	4	4	8	8	6	5	7	7	6	6	6	6	3	3	7	7	4	4	7	7	2	2	6	5	0	0	2	2	2	2	1	1	8	8	5	5	8	8	0	0	7	7	7	7	0	0	1	1	6	6	0	0	7	7	8	8	0	0	4	4	0	0	3	3	2	2	8	7	1	1	6	6	38	29	25	24	37	28	41	36	36	34	40	35	34	26	26	23	38	38	34	34	
457	0.83	0.34	4	4	2	0	4	0	1	1	2	2	4	0	8	8	0	0	7	6	7	7	8	6	6	5	3	0	4	3	5	4	0	0	4	3	2	2	2	2	3	3	1	1	8	8	1	1	3	3	1	1	4	4	2	2	0	0	0	0	2	2	5	5	8	8	8	8	6	6	0	0	2	2	1	1	5	5	5	5	2	2	1	1	4	3	3	3	7	7	3	3	8	8	7	6	4	4	4	4	2	2	1	1	8	7	0	0	1	1	7	7	1	1	4	3	5	0	4	4	2	2	0	0	1	0	1	1	7	0	0	0	2	2	5	4	2	2	7	7	2	2	2	0	3	3	5	0	4	4	8	8	2	0	3	3	0	0	1	1	5	5	0	0	8	0	2	2	1	1	6	6	0	0	0	0	0	0	2	2	2	2	29	22	37	35	43	33	30	0	40	38	31	0	42	32	34	30	44	0	32	32	
458	0.92	0.19	1	1	2	1	5	3	0	0	6	6	1	1	5	5	0	0	8	7	1	1	8	7	3	3	5	3	3	3	4	4	0	0	6	5	4	4	1	1	0	0	1	1	5	5	7	7	3	3	7	7	8	8	7	7	3	3	7	7	3	3	8	8	4	0	6	6	5	5	2	2	5	5	1	1	4	4	5	5	5	5	1	1	4	4	8	8	0	0	4	4	6	6	0	0	3	3	8	8	1	1	4	4	4	4	2	2	2	2	0	0	6	6	1	1	4	2	0	0	5	5	0	0	4	2	0	0	3	2	0	0	0	0	8	6	3	3	4	4	6	6	1	1	7	7	3	2	6	6	0	0	8	4	6	6	6	6	8	8	0	0	0	0	2	0	8	8	1	1	8	8	6	6	2	2	8	8	8	8	2	2	41	36	37	36	22	20	43	22	21	21	42	21	44	39	28	27	33	17	33	33	
459	0.84	0.31	4	4	7	4	3	2	8	8	6	0	1	1	0	0	2	2	5	0	8	8	7	0	3	3	2	1	6	6	3	3	1	1	7	6	1	1	1	1	5	5	6	6	2	2	2	2	4	4	8	8	0	0	3	3	6	6	4	0	2	2	3	3	7	0	3	3	5	5	6	6	4	4	3	3	6	6	7	7	7	7	0	0	5	5	1	1	3	3	1	1	7	7	1	1	4	4	6	6	5	5	0	0	3	3	0	0	7	7	6	6	4	4	8	7	8	4	5	5	8	8	5	5	0	0	8	8	0	0	5	5	8	7	7	6	8	8	6	6	6	6	4	2	3	0	5	3	1	1	5	5	3	2	5	5	6	0	0	0	2	2	1	1	2	0	5	5	8	8	0	0	0	0	7	7	5	0	0	0	4	4	34	17	31	16	35	31	32	16	34	33	26	13	35	18	32	30	32	16	45	45	
460	0.86	0.25	8	8	4	3	0	0	1	1	2	0	8	6	4	2	5	5	0	0	6	6	3	2	8	6	2	2	1	1	7	7	0	0	0	0	8	8	1	1	1	1	1	1	0	0	7	7	8	8	6	6	2	1	4	4	5	5	5	3	3	3	2	2	8	0	1	1	5	5	5	5	4	4	1	1	2	2	7	7	7	7	6	5	2	2	4	4	5	5	0	0	2	2	6	6	1	1	4	4	5	5	6	6	7	7	3	3	3	3	1	1	2	2	2	2	0	0	1	1	3	3	5	5	3	3	7	0	7	4	6	6	8	8	6	6	6	3	2	2	3	3	8	6	1	1	5	3	3	3	1	1	5	4	6	6	4	2	7	4	2	2	0	0	3	0	7	7	5	5	3	2	3	3	6	6	1	1	2	1	3	3	38	19	30	23	24	12	34	17	28	28	28	14	33	17	28	28	39	20	23	12	
461	0.95	0.11	1	1	2	2	3	3	3	3	2	1	2	2	4	3	3	3	0	0	8	8	0	0	4	4	4	4	3	3	3	3	2	2	0	0	4	4	2	2	5	5	0	0	8	8	8	8	5	5	8	8	4	3	0	0	6	6	8	6	0	0	0	0	1	1	1	1	0	0	8	8	8	8	0	0	7	7	0	0	7	7	7	7	4	4	0	0	1	1	3	3	2	2	3	3	1	1	4	4	1	1	8	8	6	6	0	0	8	8	8	8	2	2	8	8	6	6	6	6	4	4	6	6	0	0	6	3	0	0	2	2	2	2	7	7	6	5	8	8	2	2	0	0	5	4	6	5	5	5	5	5	1	1	2	2	4	3	7	6	0	0	6	6	6	3	5	5	0	0	0	0	1	1	0	0	4	3	1	1	8	8	32	24	33	29	24	18	43	33	30	30	39	30	38	29	37	37	35	27	31	24	
462	0.84	0.33	6	6	3	3	2	2	2	2	7	4	1	1	3	3	2	2	3	2	8	0	0	0	8	0	6	0	8	6	1	1	4	4	1	1	2	2	2	2	5	5	7	7	1	1	0	0	7	7	0	0	5	4	1	1	8	8	0	0	7	7	4	4	1	1	3	3	4	4	1	1	5	5	0	0	1	1	6	6	4	4	3	3	3	3	8	8	6	6	2	2	0	0	3	3	1	1	4	4	7	7	8	8	8	8	4	4	7	7	3	0	5	5	7	0	5	5	1	1	5	5	5	0	8	7	4	2	3	3	2	2	3	3	3	0	2	2	3	0	3	3	1	1	2	2	6	5	2	2	0	0	5	5	8	8	1	1	7	0	2	2	4	4	0	0	0	0	0	0	5	4	0	0	3	3	7	6	8	6	4	4	37	28	26	23	38	29	40	0	35	35	40	0	33	25	27	0	42	32	38	29	
463	0.93	0.15	5	5	0	0	5	5	8	7	4	3	5	5	7	7	3	3	5	4	3	2	5	5	3	2	5	3	7	7	1	1	4	4	0	0	1	1	7	7	0	0	7	7	0	0	7	4	5	5	7	7	3	3	2	2	8	8	7	7	4	4	6	6	7	6	4	4	2	2	0	0	2	2	4	4	3	3	5	5	3	3	5	5	2	2	3	3	1	1	2	2	4	4	6	6	1	1	5	5	7	7	0	0	2	2	8	8	0	0	6	3	8	8	5	3	5	5	5	5	3	3	1	1	6	6	2	2	2	2	8	8	6	6	6	3	5	5	6	3	7	7	2	2	7	7	7	7	7	7	5	3	8	8	3	3	5	5	1	1	1	1	0	0	1	1	4	4	7	7	2	2	0	0	2	2	7	7	3	3	8	8	30	27	42	40	30	27	40	20	26	26	39	20	28	25	31	16	38	34	32	28	
464	0.79	0.36	3	3	2	2	4	4	1	0	0	0	1	1	2	0	1	1	7	6	7	4	2	0	1	1	6	3	1	0	5	5	3	3	2	2	7	7	8	8	1	1	3	3	2	2	8	4	1	1	7	7	6	6	0	0	1	1	7	0	5	5	5	5	2	2	2	2	2	2	1	1	1	1	8	8	4	4	1	1	3	3	4	4	0	0	0	0	6	6	5	5	3	3	6	6	6	6	8	8	4	4	5	5	0	0	8	8	5	5	7	4	3	3	6	3	7	7	6	6	3	3	3	2	5	0	7	6	4	4	7	0	6	0	3	2	1	1	2	1	0	0	1	1	7	7	3	0	8	0	7	4	5	0	2	2	4	4	1	1	4	4	8	8	0	0	3	3	6	0	2	2	2	2	5	5	1	1	7	7	2	2	23	21	36	0	34	30	26	13	34	34	29	15	23	21	25	13	29	0	28	0	
465	0.92	0.16	5	5	4	4	2	2	5	3	4	4	5	5	2	1	6	6	2	2	0	0	6	3	6	5	1	1	0	0	8	8	1	1	2	2	8	8	6	6	6	6	0	0	5	5	5	4	5	5	7	7	5	5	0	0	3	3	8	4	4	4	1	1	0	0	4	4	7	7	5	5	3	3	2	2	8	8	3	3	2	2	0	0	7	7	7	7	6	6	0	0	6	6	8	8	8	8	6	6	3	3	5	5	5	5	8	8	8	8	3	3	7	7	7	6	6	6	5	5	5	5	2	2	3	2	6	6	0	0	6	3	8	4	6	5	5	5	1	1	6	6	2	2	0	0	1	1	7	4	6	5	4	2	2	2	2	2	1	1	1	1	0	0	0	0	4	4	5	3	0	0	7	7	4	4	1	1	3	3	6	6	37	35	40	20	29	28	40	30	37	37	41	31	34	32	35	27	32	16	27	14	
466	0.82	0.33	6	6	0	0	5	5	5	3	6	6	6	0	3	2	0	0	4	4	1	1	1	1	1	0	0	0	7	4	1	1	8	8	2	2	6	6	2	2	6	6	4	4	8	8	3	3	7	7	0	0	3	3	8	8	1	1	3	2	0	0	8	8	7	7	3	3	2	2	5	5	4	4	8	8	6	6	3	3	3	3	3	3	2	2	2	0	7	7	0	0	3	3	6	0	6	0	5	5	0	0	8	8	7	7	0	0	6	0	6	5	5	5	3	0	6	0	2	2	6	6	4	3	5	3	5	0	7	7	1	1	7	4	3	3	8	8	4	3	5	5	1	1	6	6	0	0	2	1	4	3	0	0	2	2	0	0	4	3	1	1	2	2	7	7	5	5	1	1	6	6	0	0	7	7	4	4	7	7	5	5	35	0	30	15	26	25	34	26	28	0	25	19	25	0	32	24	41	21	23	12	
467	0.87	0.27	6	6	2	2	1	1	4	3	4	4	5	3	0	0	8	8	7	7	5	5	6	5	8	0	7	6	2	2	7	7	5	5	0	0	2	2	4	4	2	2	1	1	5	5	5	4	3	3	1	1	8	8	8	8	0	0	0	0	8	8	5	5	7	7	4	4	2	2	5	5	2	2	3	0	2	2	4	4	1	1	1	1	8	8	1	1	5	5	7	7	8	8	0	0	6	0	6	6	5	5	0	0	1	1	3	0	1	1	0	0	4	4	6	3	1	1	7	7	8	0	2	2	4	2	1	1	3	3	6	5	1	1	1	1	8	8	3	3	0	0	3	3	4	4	4	3	1	1	8	6	4	3	3	3	8	8	2	2	8	8	2	2	4	0	0	0	7	4	5	5	6	6	8	8	6	6	3	0	8	8	39	20	32	24	34	33	26	23	46	23	29	26	28	14	35	31	43	33	42	32	
468	0.81	0.34	2	0	4	4	5	5	2	2	1	1	8	4	6	5	0	0	2	0	0	0	0	0	5	0	7	0	0	0	6	6	7	7	3	3	7	7	6	6	1	1	3	3	4	4	5	4	1	1	6	6	5	5	0	0	6	6	1	1	1	1	2	2	4	4	2	2	6	6	8	8	7	7	5	0	8	8	2	2	2	2	2	2	5	5	1	1	5	5	8	8	6	6	6	3	4	0	7	7	4	4	0	0	3	3	3	2	3	3	5	5	4	4	0	0	0	0	3	3	6	0	6	6	5	4	4	3	2	2	0	0	4	4	4	3	6	6	5	5	2	2	8	8	8	8	7	6	4	2	3	3	4	3	5	5	5	0	2	2	4	0	3	3	1	1	3	3	3	3	6	6	7	7	4	4	0	0	3	0	3	0	32	16	43	33	32	16	43	41	36	18	29	26	31	16	42	37	45	0	35	0	
469	0.92	0.16	7	4	7	7	1	1	2	2	7	7	4	3	7	7	0	0	1	1	7	7	3	3	4	2	3	2	2	2	8	8	6	6	3	3	4	4	3	3	0	0	1	1	6	6	8	7	6	6	1	1	7	7	7	7	3	3	2	2	6	6	3	3	5	5	5	5	0	0	3	3	6	6	6	3	3	3	3	3	6	6	1	1	3	3	1	1	0	0	8	8	5	5	8	6	4	2	0	0	2	2	7	7	3	3	5	4	3	3	8	8	3	3	5	5	8	7	1	1	6	3	8	8	1	1	5	5	3	3	8	7	5	5	7	7	7	7	5	5	4	4	8	8	6	6	3	3	2	2	1	1	1	1	3	3	7	4	8	8	6	3	4	4	3	3	4	4	4	4	1	1	6	6	3	3	2	2	5	3	7	4	37	28	26	23	25	19	39	38	46	35	32	30	35	27	40	38	26	13	37	19	
470	0.81	0.34	5	3	5	0	0	0	1	1	3	0	2	2	6	0	2	1	3	2	7	0	6	6	7	4	1	1	4	4	0	0	1	1	2	2	7	7	3	3	7	7	5	5	3	0	5	0	0	0	5	5	2	2	6	6	5	5	5	5	0	0	3	3	4	4	2	2	2	2	5	5	3	3	8	4	4	4	3	3	2	0	8	8	5	5	3	3	3	3	3	3	6	6	3	3	1	1	2	2	3	3	7	7	2	2	2	2	3	3	7	7	0	0	4	4	4	4	3	3	5	3	0	0	3	3	8	7	0	0	6	6	5	5	0	0	7	0	5	5	5	5	1	0	1	0	4	4	5	4	6	6	0	0	8	8	5	3	7	0	8	4	4	4	7	6	3	3	8	7	1	1	4	4	2	2	4	4	1	1	1	1	38	29	30	27	29	22	25	13	44	0	23	22	26	20	32	0	45	23	34	17	
471	0.92	0.16	2	2	6	3	5	5	4	4	7	4	4	4	1	1	7	6	2	2	5	3	3	3	2	2	1	1	6	6	8	4	2	2	0	0	1	1	8	8	1	1	7	7	6	3	8	4	1	1	1	1	1	1	3	3	2	2	4	4	3	3	6	6	7	7	0	0	0	0	0	0	5	5	3	3	6	6	6	6	2	1	0	0	1	1	5	5	7	7	4	4	5	5	5	5	5	4	0	0	0	0	4	4	3	3	2	2	3	3	5	5	4	4	0	0	5	5	8	8	4	3	1	1	0	0	1	1	0	0	8	8	8	8	0	0	3	2	1	1	4	4	8	4	1	1	1	1	0	0	2	2	1	1	7	7	8	6	6	3	5	4	0	0	1	1	8	8	3	3	4	4	3	3	4	4	1	1	8	6	5	4	29	26	38	36	28	25	34	26	30	15	30	30	20	18	38	19	37	28	24	18	
472	0.97	0.07	7	7	8	6	2	2	0	0	3	3	2	2	3	3	4	4	5	5	0	0	2	2	7	6	6	6	1	1	8	6	8	8	6	6	6	6	5	5	0	0	2	2	5	4	7	6	1	1	2	2	2	2	5	5	8	8	0	0	2	2	1	1	4	4	2	2	4	4	0	0	5	5	1	1	7	7	5	5	7	6	2	2	5	5	4	4	1	1	7	7	3	3	0	0	7	7	5	5	0	0	1	1	2	2	1	1	3	3	3	3	2	2	5	5	0	0	6	6	2	2	2	2	3	3	6	6	4	4	1	1	8	8	0	0	2	2	0	0	3	3	4	3	2	2	8	8	8	8	0	0	4	4	5	5	2	2	2	2	7	7	6	6	7	7	1	1	8	8	0	0	3	3	5	5	8	8	3	3	3	3	42	40	37	36	36	34	42	32	27	21	30	30	23	22	41	31	33	29	44	33	
473	0.83	0.35	0	0	3	0	8	8	3	3	1	1	7	7	0	0	8	7	3	3	8	6	5	5	4	0	3	0	6	6	1	1	0	0	1	1	3	0	0	0	8	8	2	2	3	3	7	0	5	5	0	0	4	4	7	7	6	6	2	2	3	3	6	6	6	6	2	2	3	3	5	5	0	0	0	0	4	4	4	4	6	0	8	8	2	2	7	7	7	7	1	0	8	8	4	4	2	2	8	8	6	6	6	6	8	8	7	7	5	5	8	8	0	0	2	2	3	3	5	5	3	3	5	4	8	8	6	6	6	6	1	1	2	2	0	0	8	6	4	4	2	2	2	2	8	6	8	0	8	0	2	2	7	7	4	4	3	3	0	0	4	0	3	3	5	0	3	3	2	0	5	5	1	1	1	1	0	0	2	2	4	4	31	16	34	0	29	0	40	30	39	30	37	37	24	23	25	19	25	22	41	31	
474	0.94	0.14	7	6	2	1	0	0	5	5	6	6	8	8	2	2	3	3	4	4	3	3	1	1	7	4	0	0	2	2	7	7	7	4	2	2	5	3	0	0	8	8	2	2	1	1	2	1	2	2	2	2	2	2	7	7	0	0	4	4	0	0	3	3	0	0	1	1	7	7	2	2	2	2	3	3	7	7	2	2	3	2	3	3	6	6	3	3	1	1	1	1	7	7	4	4	8	8	1	1	1	1	8	8	4	4	8	8	0	0	2	2	8	8	3	3	4	4	7	7	3	3	3	3	6	6	7	7	3	3	5	5	6	6	8	7	5	5	1	1	4	4	4	4	8	7	3	2	1	1	0	0	2	2	8	8	7	7	8	7	1	1	1	1	2	1	3	3	0	0	3	3	0	0	8	8	0	0	0	0	1	1	30	23	29	15	41	21	32	28	45	40	24	24	33	32	37	33	44	42	38	34	
475	0.81	0.34	4	0	6	3	2	2	1	0	1	0	0	0	3	3	5	5	8	8	2	2	6	6	3	2	6	3	0	0	0	0	6	3	1	1	5	3	5	5	7	7	1	1	2	2	7	4	4	4	6	6	0	0	5	5	6	6	7	7	3	3	5	5	1	1	2	2	3	3	4	4	8	8	7	7	1	1	2	2	3	2	3	3	5	5	3	3	7	7	6	3	1	1	6	6	3	3	8	8	0	0	6	6	1	1	7	7	0	0	4	4	1	1	7	7	6	6	6	0	6	6	0	0	0	0	4	0	0	0	3	3	5	5	5	0	6	6	2	2	8	8	4	4	8	7	2	1	6	3	3	3	4	4	3	0	3	0	6	0	5	3	1	1	7	4	1	1	1	1	8	8	3	3	8	8	7	4	1	1	3	3	32	24	24	12	24	12	32	28	32	0	34	34	31	31	28	25	30	0	20	0	
476	0.87	0.28	3	2	4	3	2	2	3	0	4	0	0	0	7	7	5	5	8	8	6	6	2	2	8	4	7	4	1	1	8	8	6	5	2	2	1	1	3	3	5	5	8	8	8	7	7	4	0	0	2	2	6	6	5	5	4	4	5	5	6	6	2	2	1	1	0	0	7	7	5	5	4	4	3	3	7	7	8	8	4	2	4	4	2	2	4	4	4	4	4	3	3	3	4	4	3	3	7	7	4	4	7	7	6	6	1	1	1	1	2	2	6	6	7	7	5	5	2	0	1	1	4	4	0	0	3	2	7	7	5	5	4	4	5	0	5	5	8	8	0	0	0	0	1	0	5	3	0	0	6	6	2	0	4	0	0	0	0	0	6	5	7	7	1	1	6	6	1	1	2	2	4	4	1	1	6	5	7	7	2	2	28	25	37	28	37	28	26	25	41	21	34	34	38	38	38	36	29	15	27	14	
477	0.89	0.26	0	0	6	6	4	4	7	0	1	0	8	0	5	5	6	6	5	5	3	3	5	5	6	5	7	6	5	5	5	0	4	4	4	4	0	0	7	7	8	8	1	1	3	3	3	3	8	8	7	7	2	2	6	6	0	0	5	5	4	4	6	6	1	1	5	5	8	8	4	4	8	8	4	4	6	6	1	1	1	1	3	3	1	1	4	4	1	1	2	2	6	6	2	2	6	6	7	7	6	6	8	8	2	2	5	5	4	4	8	8	0	0	8	8	8	8	6	3	6	6	8	7	2	2	1	1	5	5	0	0	7	7	8	4	2	2	4	4	2	2	2	2	5	3	8	4	4	2	5	5	5	0	6	0	7	6	3	3	4	4	7	7	5	4	5	5	6	3	1	1	6	6	6	6	3	3	4	4	3	3	34	30	23	21	37	33	37	35	26	20	45	45	34	34	34	33	40	30	39	30	
478	0.76	0.39	4	2	1	0	6	6	7	0	4	0	2	0	1	1	6	0	0	0	0	0	1	1	8	6	5	0	8	0	5	0	8	7	4	4	2	1	8	8	6	6	2	2	0	0	6	5	5	5	1	1	5	5	7	7	3	3	4	4	3	3	8	8	8	8	6	6	8	0	8	8	0	0	8	8	5	5	0	0	7	6	8	8	7	7	1	1	3	3	5	5	1	1	0	0	6	6	5	5	2	2	8	8	7	7	0	0	7	7	4	4	0	0	4	0	0	0	5	3	2	2	2	2	6	6	7	4	1	1	8	8	5	0	0	0	7	7	3	3	5	5	7	7	6	3	5	3	3	2	6	6	1	0	8	0	8	6	1	1	2	2	7	0	2	2	6	6	1	1	8	8	2	0	3	0	8	7	0	0	7	7	40	35	32	28	28	25	25	0	41	31	28	0	27	0	44	43	39	30	38	29	
479	0.89	0.20	5	4	8	4	0	0	4	2	0	0	7	4	7	7	8	4	3	3	1	1	6	6	1	1	7	4	7	4	2	1	0	0	4	4	5	4	1	1	4	4	3	3	5	5	2	2	4	4	6	6	1	1	6	6	1	1	8	8	4	4	5	5	6	6	5	5	8	4	0	0	8	4	0	0	8	8	7	7	2	2	6	6	0	0	7	7	6	6	8	8	4	4	7	7	4	4	1	1	1	1	0	0	4	4	5	5	5	5	7	7	8	8	1	1	2	1	4	3	4	4	5	5	5	5	3	3	1	1	2	2	7	4	2	2	5	5	5	5	5	5	0	0	5	4	8	6	6	5	6	6	1	1	4	2	1	1	4	4	8	8	7	4	5	5	4	4	3	3	2	2	7	4	4	2	4	4	2	2	5	5	40	38	24	23	39	37	39	0	23	21	34	17	40	20	28	28	27	24	44	39	
480	0.78	0.35	0	0	3	2	6	6	2	1	3	2	4	2	3	0	2	1	6	6	3	3	1	0	7	7	3	0	4	0	2	1	0	0	4	4	8	6	8	8	6	6	0	0	0	0	2	2	8	8	5	5	7	7	3	3	7	7	1	1	5	5	1	1	2	2	0	0	6	3	5	5	2	1	6	6	5	5	1	1	4	4	8	8	0	0	2	0	1	1	2	0	1	1	7	0	8	8	8	8	0	0	7	7	0	0	1	1	6	6	8	8	5	5	0	0	0	0	1	1	5	5	2	2	8	0	8	6	8	8	0	0	3	2	7	6	8	8	2	2	3	3	7	7	7	6	7	0	1	1	2	0	6	3	3	2	6	6	6	6	1	0	0	0	0	0	1	1	0	0	3	3	7	4	8	4	7	7	6	6	7	7	33	17	27	26	29	15	27	0	37	33	30	15	33	17	30	30	40	35	35	0	
481	0.93	0.14	4	4	2	2	1	1	6	5	8	6	6	5	4	2	0	0	4	4	4	4	0	0	3	3	0	0	2	1	0	0	0	0	4	4	6	6	3	3	2	2	8	8	1	1	3	3	4	4	3	3	3	3	6	6	4	4	6	6	2	2	4	4	4	4	6	6	2	2	6	6	1	1	6	6	4	4	4	4	3	3	0	0	0	0	3	2	7	7	3	2	6	6	5	3	7	7	4	4	3	3	7	7	4	4	7	7	0	0	4	4	6	6	3	3	2	2	7	7	5	5	8	8	7	4	2	2	2	2	6	6	8	6	7	7	4	4	5	5	4	4	5	5	7	7	7	4	4	4	0	0	1	1	8	6	4	4	1	1	3	2	3	3	6	6	5	5	8	7	5	5	4	3	5	4	6	6	0	0	8	8	30	23	33	32	24	18	40	20	46	44	27	21	31	24	27	27	30	29	40	20	
482	0.81	0.34	2	2	0	0	3	3	5	0	5	0	8	0	1	1	8	6	0	0	0	0	0	0	2	2	6	3	4	2	1	1	4	4	1	1	2	2	6	6	3	3	4	4	3	3	5	5	6	6	0	0	2	2	1	1	8	8	0	0	2	2	7	7	3	3	8	8	5	4	8	8	8	6	6	6	8	8	0	0	0	0	3	3	7	7	2	1	5	5	0	0	4	4	6	3	2	2	2	2	5	5	3	3	5	5	3	3	1	1	6	6	5	5	1	1	2	2	5	0	8	8	3	0	7	4	7	7	4	4	6	6	1	1	6	0	0	0	2	2	0	0	0	0	0	0	1	1	1	1	4	2	0	0	6	0	7	7	3	3	8	4	7	6	0	0	8	8	1	0	0	0	4	3	8	6	4	0	8	8	7	0	31	24	34	0	40	30	39	20	35	18	38	29	42	32	26	26	35	0	29	15	
483	0.92	0.15	6	6	4	4	4	4	7	4	0	0	6	3	3	3	1	1	7	7	4	2	2	2	4	4	3	3	7	6	8	7	7	7	3	3	2	2	1	1	4	4	2	2	2	2	8	8	3	3	1	1	5	5	6	6	1	1	1	1	7	7	8	8	5	5	4	4	5	5	8	8	0	0	4	4	7	7	1	1	8	8	2	2	1	1	0	0	0	0	1	1	4	4	4	3	7	7	4	4	8	8	3	3	0	0	8	8	4	4	6	6	1	1	8	7	8	7	3	2	0	0	4	2	0	0	1	1	1	1	2	2	0	0	3	2	6	6	1	1	4	4	0	0	3	2	8	6	1	1	0	0	3	3	8	4	2	2	3	3	8	6	7	7	4	4	0	0	5	3	6	6	2	2	6	6	5	3	5	5	2	1	28	25	22	11	36	32	31	24	39	30	33	29	29	26	36	36	36	18	39	30	
484	0.85	0.28	6	0	8	7	4	4	6	3	3	2	3	2	2	2	4	4	3	3	8	4	7	6	6	0	4	3	0	0	1	0	8	8	3	3	1	1	0	0	5	5	2	2	3	3	4	4	7	7	1	1	6	6	8	8	5	5	1	1	3	3	1	1	7	7	4	4	5	5	7	7	4	4	0	0	7	7	3	3	6	6	4	4	5	5	4	3	5	5	1	1	8	8	3	3	4	4	8	8	2	2	4	4	2	2	5	5	8	8	8	8	3	3	3	3	3	3	4	3	8	8	2	1	8	6	4	4	5	5	0	0	1	1	4	2	6	6	7	7	0	0	3	3	6	3	0	0	4	4	7	6	3	3	0	0	8	8	1	1	0	0	2	0	8	8	5	5	4	3	8	0	3	3	5	0	8	4	1	1	6	3	29	26	40	20	34	32	41	36	34	26	41	39	38	36	35	0	25	13	21	11	
485	0.92	0.19	3	2	7	7	8	8	5	3	3	3	7	4	8	7	1	1	5	5	0	0	3	3	7	4	4	4	7	6	1	1	2	2	2	2	4	4	1	1	4	4	6	6	0	0	3	3	1	1	2	2	1	1	4	4	6	6	2	2	1	1	1	1	2	2	6	6	5	5	3	3	1	1	2	2	4	4	0	0	2	2	4	4	2	2	4	4	4	4	3	3	5	5	2	2	3	3	4	4	7	7	5	5	4	4	4	4	5	5	7	7	4	4	1	1	6	6	2	2	5	5	4	2	7	7	6	6	3	3	3	3	0	0	8	6	3	3	5	5	3	3	2	2	6	5	6	5	7	7	5	5	0	0	8	7	1	1	1	1	5	5	2	1	6	6	3	3	7	7	6	0	0	0	1	1	6	5	7	7	4	3	30	27	45	23	35	34	31	30	36	32	21	21	29	29	28	0	36	18	28	14	
