t	u_avg	u_sdev	d-g0n4	g0n4	d-g0n7	g0n7	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n15	g0n15	d-g0n16	g0n16	d-g0n18	g0n18	d-g0n19	g0n19	d-g1n2	g1n2	d-g1n3	g1n3	d-g1n7	g1n7	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n13	g1n13	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g1n19	g1n19	d-g2n0	g2n0	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n5	g2n5	d-g2n7	g2n7	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n12	g2n12	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n18	g2n18	d-g3n4	g3n4	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n9	g3n9	d-g3n10	g3n10	d-g3n12	g3n12	d-g3n16	g3n16	d-g3n17	g3n17	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n6	g4n6	d-g4n8	g4n8	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n18	g4n18	d-g5n0	g5n0	d-g5n1	g5n1	d-g5n6	g5n6	d-g5n8	g5n8	d-g5n11	g5n11	d-g5n12	g5n12	d-g5n13	g5n13	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n16	g6n16	d-g7n0	g7n0	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n4	g7n4	d-g7n7	g7n7	d-g7n9	g7n9	d-g7n11	g7n11	d-g7n12	g7n12	d-g7n13	g7n13	d-g7n14	g7n14	d-g7n15	g7n15	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n1	g8n1	d-g8n2	g8n2	d-g8n5	g8n5	d-g8n8	g8n8	d-g8n10	g8n10	d-g8n11	g8n11	d-g8n15	g8n15	d-g8n16	g8n16	d-g8n19	g8n19	d-g9n0	g9n0	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n5	g9n5	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n10	g9n10	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n17	g9n17	d-g9n19	g9n19	
450	0.94	0.09	2	2	3	3	7	6	8	7	5	5	2	2	1	1	2	2	2	2	0	0	8	7	4	4	1	1	7	6	6	5	7	6	0	0	2	2	7	6	0	0	6	5	3	3	8	7	5	5	8	7	8	7	3	3	5	5	2	2	5	4	5	4	0	0	7	7	5	4	1	1	8	8	7	7	1	1	3	3	6	6	7	7	2	2	4	4	1	1	6	5	7	6	2	2	3	3	3	3	6	6	1	1	5	5	3	3	5	5	6	6	1	1	8	8	2	2	7	6	2	2	7	7	2	2	2	2	6	6	3	3	5	4	8	7	5	4	2	2	7	6	4	3	4	4	6	5	2	2	0	0	0	0	0	0	7	6	4	4	1	1	4	4	6	6	1	1	8	6	2	2	6	5	3	3	27	23	32	26	36	29	24	24	41	37	37	29	42	41	27	22	44	34	30	24	33	27	37	29	41	32	
451	0.93	0.09	2	2	1	1	0	0	8	7	5	5	1	1	3	3	5	4	7	7	3	3	6	5	4	4	0	0	8	7	5	4	5	4	0	0	7	6	0	0	1	1	4	4	7	7	3	3	8	8	5	4	1	1	3	3	7	6	5	4	1	1	4	4	6	6	1	1	1	1	8	7	5	5	6	6	7	6	2	2	8	7	4	4	0	0	4	4	1	1	7	6	3	3	0	0	8	7	2	2	0	0	6	6	8	8	2	2	1	1	5	5	5	5	7	6	4	4	8	7	7	7	1	1	6	5	3	3	6	5	2	2	8	7	4	4	4	4	2	2	3	3	5	4	8	7	4	4	5	5	4	3	1	1	4	3	2	2	2	2	6	5	4	4	2	2	1	1	0	0	8	6	6	5	1	1	39	33	29	23	40	32	23	23	46	36	42	33	38	38	25	20	37	29	37	29	32	27	32	25	41	32	
452	0.93	0.09	0	0	6	6	1	1	1	1	8	7	6	6	0	0	5	4	1	1	2	2	2	2	1	1	3	3	3	3	3	3	8	7	8	6	8	7	6	5	2	2	8	7	0	0	0	0	8	8	2	2	5	4	7	7	3	3	5	4	1	1	0	0	6	6	7	6	6	5	2	2	1	1	1	1	0	0	5	5	3	3	7	6	6	5	2	2	7	7	6	5	7	6	5	4	6	5	5	4	5	5	4	4	7	7	1	1	8	7	1	1	8	8	7	7	2	2	8	7	6	6	8	7	3	3	4	4	8	7	7	7	6	5	7	6	3	3	7	6	3	3	7	6	0	0	8	7	8	7	4	3	1	1	6	5	0	0	8	8	0	0	4	4	5	5	6	5	5	4	1	1	4	4	7	7	29	24	35	28	34	27	39	39	34	26	40	31	24	24	47	38	20	16	25	20	42	35	23	18	21	17	
453	0.93	0.09	2	2	7	7	6	5	2	2	4	4	5	5	5	4	3	3	4	4	6	5	5	4	3	3	2	2	5	4	0	0	8	7	2	2	7	6	3	3	6	6	0	0	7	7	0	0	1	1	2	2	8	7	6	5	8	6	1	1	0	0	5	4	3	3	4	4	3	3	3	3	2	2	4	4	6	5	5	5	8	8	1	1	7	6	2	2	5	5	3	3	2	2	3	3	8	7	0	0	1	1	0	0	6	6	8	8	1	1	7	7	5	5	5	5	7	6	6	5	2	2	7	7	1	1	1	1	6	5	4	4	7	6	7	6	4	4	5	4	0	0	5	4	1	1	5	4	6	5	5	4	6	5	7	6	2	2	8	7	0	0	6	6	1	1	4	4	3	3	8	6	8	7	5	4	29	24	33	27	38	30	40	40	27	24	40	31	35	35	41	33	40	31	38	30	27	23	26	20	37	29	
454	0.92	0.09	5	4	3	3	1	1	8	8	4	4	3	3	8	6	2	2	0	0	3	3	6	5	0	0	7	6	0	0	5	4	6	5	4	3	8	7	0	0	2	2	2	2	4	4	2	2	0	0	0	0	5	4	7	6	5	4	2	2	7	6	5	4	8	8	1	1	1	1	2	2	0	0	3	3	4	4	4	4	1	1	0	0	1	1	2	2	4	4	6	5	6	5	8	7	6	5	8	6	3	3	4	4	3	3	2	2	3	3	0	0	4	4	7	7	2	2	3	3	0	0	5	4	1	1	5	5	4	4	8	7	4	4	7	6	6	5	5	4	0	0	5	4	5	4	7	6	0	0	8	6	6	5	3	3	4	4	6	6	6	5	0	0	7	7	6	6	5	4	8	6	8	7	8	7	39	33	23	21	34	27	44	44	38	34	33	26	20	20	28	23	33	26	33	26	36	30	26	20	34	27	
455	0.94	0.09	2	2	8	8	0	0	8	8	7	6	0	0	4	3	0	0	2	2	4	4	8	7	0	0	8	6	0	0	6	5	6	6	4	3	1	1	3	3	1	1	2	2	3	3	3	3	0	0	1	1	8	7	7	7	6	5	0	0	7	6	6	5	7	7	0	0	0	0	6	6	1	1	1	1	6	5	1	1	0	0	8	7	5	4	2	2	1	1	8	6	8	7	2	2	7	7	3	3	1	1	3	3	8	8	4	4	0	0	4	4	1	1	0	0	4	4	1	1	6	6	7	7	1	1	3	3	0	0	7	6	5	5	3	3	5	4	1	1	5	4	8	6	8	7	7	6	7	7	7	6	3	3	0	0	2	2	0	0	8	8	4	4	7	7	0	0	6	5	1	1	2	2	6	5	34	29	39	35	28	22	35	35	32	31	41	32	38	38	36	29	37	33	31	25	39	36	29	22	38	30	
456	0.94	0.09	8	7	5	5	4	4	4	4	6	5	6	6	4	3	5	4	5	5	6	5	7	6	7	7	8	6	7	6	7	7	0	0	6	5	1	1	5	5	1	1	4	4	0	0	5	4	8	8	4	4	1	1	2	2	3	3	4	4	0	0	2	2	6	6	0	0	5	5	6	6	2	2	2	2	4	4	8	8	8	8	0	0	5	4	7	7	7	7	3	3	8	7	6	5	4	4	3	3	7	7	8	8	1	1	1	1	7	6	3	3	4	4	6	6	5	5	5	4	8	8	2	2	0	0	1	1	0	0	4	4	5	4	0	0	1	1	1	1	6	5	6	5	5	4	8	7	8	7	0	0	1	1	4	3	5	4	8	8	2	2	3	3	6	6	1	1	3	3	8	6	4	4	4	4	23	19	31	25	36	29	41	41	25	20	36	28	23	23	40	32	23	22	44	35	29	24	32	25	39	31	
457	0.95	0.08	7	6	3	3	5	5	6	6	5	4	4	4	4	3	3	3	2	2	7	6	4	4	1	1	2	2	2	2	3	3	7	7	8	6	0	0	4	4	8	8	8	7	6	6	4	4	2	2	0	0	2	2	8	7	3	3	8	8	4	3	0	0	0	0	7	7	7	7	1	1	0	0	0	0	2	2	8	7	4	4	3	3	6	5	4	4	3	3	0	0	8	7	8	7	6	5	0	0	5	5	6	6	6	6	6	6	6	5	5	5	0	0	4	4	6	6	1	1	0	0	4	4	5	5	4	4	1	1	1	1	8	8	7	6	4	4	4	4	8	7	4	3	0	0	0	0	7	6	1	1	8	8	6	5	5	5	3	3	8	8	1	1	1	1	5	5	4	3	2	2	0	0	2	2	37	31	29	26	26	21	25	25	39	30	40	36	22	22	27	25	32	32	27	22	25	21	44	39	30	27	
458	0.96	0.07	0	0	0	0	4	4	0	0	3	3	4	4	6	5	4	4	8	8	2	2	1	1	3	3	2	2	8	8	1	1	7	7	0	0	1	1	1	1	6	6	0	0	2	2	7	6	2	2	8	8	2	2	6	5	6	5	6	6	4	3	0	0	1	1	2	2	1	1	8	8	0	0	0	0	5	5	7	6	4	4	2	2	7	6	7	7	7	7	3	3	8	7	8	8	7	6	4	3	0	0	6	5	6	6	7	7	5	5	2	2	3	3	7	7	7	7	3	3	2	2	3	3	4	4	6	6	2	2	0	0	7	7	0	0	8	7	1	1	5	4	8	7	5	4	1	1	8	7	0	0	2	2	0	0	1	1	5	5	2	2	0	0	0	0	0	0	6	6	1	1	1	1	4	4	30	25	35	34	38	30	40	40	32	29	35	31	38	38	28	26	25	25	38	30	41	34	39	37	37	35	
459	0.94	0.09	6	5	6	6	8	8	2	2	5	4	1	1	1	1	0	0	4	4	1	1	3	3	1	1	1	1	7	6	6	6	1	1	4	3	8	8	1	1	7	6	5	4	1	1	0	0	3	3	0	0	4	4	0	0	0	0	6	5	8	6	5	4	4	4	6	6	1	1	3	3	4	4	3	3	6	6	7	6	4	4	0	0	6	5	0	0	7	6	2	2	0	0	8	7	6	5	0	0	8	8	7	6	5	5	0	0	6	5	8	8	3	3	2	2	1	1	1	1	6	6	1	1	7	7	0	0	7	7	8	7	2	2	5	4	2	2	5	5	5	4	3	3	7	6	1	1	5	5	5	4	6	5	8	6	7	7	6	6	0	0	7	7	7	7	8	8	8	7	7	7	1	1	7	7	38	32	40	32	24	19	37	30	27	24	32	25	32	26	29	27	35	35	43	34	27	23	31	24	38	30	
460	0.94	0.08	1	1	2	2	2	2	8	8	2	2	4	4	0	0	7	6	3	3	2	2	1	1	3	3	3	3	1	1	3	3	5	5	0	0	4	4	2	2	4	4	4	4	6	6	7	6	0	0	7	6	0	0	8	7	6	5	6	5	7	6	7	6	6	5	6	6	2	2	7	7	1	1	0	0	2	2	8	7	8	7	5	4	6	5	2	2	5	5	5	5	3	3	8	8	0	0	3	3	4	4	5	4	5	5	3	3	8	7	6	5	8	8	2	2	2	2	1	1	6	6	3	3	2	2	3	3	2	2	8	7	8	7	7	6	3	3	5	4	5	4	1	1	0	0	1	1	2	2	0	0	8	7	8	6	2	2	1	1	0	0	7	7	1	1	2	2	8	6	1	1	3	3	0	0	31	26	26	21	35	28	25	21	39	35	32	25	27	25	38	31	40	40	25	23	43	36	37	29	28	22	
461	0.94	0.08	8	7	2	2	0	0	5	5	1	1	7	6	4	3	1	1	1	1	7	6	8	8	8	8	5	4	4	4	7	6	1	1	8	6	3	3	8	7	5	4	7	6	6	5	6	5	1	1	1	1	0	0	2	2	6	5	7	6	4	3	5	4	4	4	5	5	2	2	0	0	8	8	6	6	0	0	0	0	0	0	1	1	4	4	7	7	1	1	7	6	1	1	4	4	8	7	7	6	6	5	4	4	1	1	1	1	8	7	7	6	4	4	8	7	1	1	1	1	0	0	5	5	0	0	2	2	3	3	6	5	3	3	0	0	0	0	7	6	0	0	2	2	2	2	4	4	3	3	8	6	0	0	2	2	8	7	2	2	6	6	5	5	2	2	1	1	0	0	3	3	5	5	6	5	25	21	26	21	41	33	22	18	28	27	23	18	40	36	30	24	32	32	29	26	25	21	36	28	21	19	
462	0.94	0.08	6	5	8	8	7	7	0	0	0	0	6	5	3	3	0	0	4	4	1	1	3	3	0	0	6	5	2	2	6	5	5	5	3	3	8	7	0	0	1	1	5	4	7	7	3	3	5	5	1	1	4	4	2	2	0	0	8	7	5	4	8	7	5	5	3	3	7	7	6	6	4	4	4	4	7	7	7	6	4	4	5	4	8	7	4	4	8	8	8	6	6	5	5	4	0	0	1	1	0	0	4	4	3	3	2	2	3	3	8	7	2	2	3	3	2	2	2	2	8	8	6	6	4	4	2	2	2	2	5	5	1	1	4	4	7	6	0	0	8	7	5	4	0	0	8	7	0	0	8	6	6	5	0	0	7	6	8	8	1	1	5	5	4	4	2	2	6	5	6	5	2	2	5	4	28	24	25	20	29	26	45	41	25	25	36	28	47	45	41	33	26	26	44	35	29	24	29	22	31	28	
463	0.93	0.09	4	4	2	2	7	7	6	6	1	1	5	4	3	3	8	8	4	4	6	5	3	3	4	4	4	3	8	8	7	6	6	6	5	4	1	1	1	1	8	7	4	4	3	3	3	3	6	5	6	5	5	4	5	5	2	2	7	6	5	4	8	7	6	6	0	0	2	2	1	1	7	7	7	7	0	0	5	5	5	4	8	7	7	6	4	4	5	4	0	0	8	7	0	0	5	5	2	2	4	4	3	3	0	0	7	7	2	2	8	7	3	3	7	6	4	4	8	7	3	3	8	8	8	8	8	6	6	6	7	6	8	7	3	3	7	6	3	3	2	2	3	3	2	2	8	7	3	3	5	4	7	6	4	3	0	0	4	4	6	6	0	0	5	5	5	5	3	3	8	6	2	2	3	3	46	38	31	25	40	36	35	29	36	35	34	26	27	25	32	26	38	29	42	33	40	33	29	22	30	24	
464	0.92	0.09	4	4	0	0	8	8	7	6	1	1	8	7	8	6	2	2	1	1	1	1	8	7	5	5	4	3	2	2	7	6	8	7	6	5	8	7	7	7	5	4	7	6	8	7	0	0	7	6	0	0	6	5	1	1	2	2	8	7	7	6	5	4	2	2	7	7	6	5	0	0	1	1	1	1	2	2	3	3	2	2	2	2	4	4	7	7	3	3	8	6	0	0	0	0	7	6	1	1	0	0	4	4	5	5	0	0	6	5	5	4	7	6	3	3	5	5	4	3	2	2	6	5	7	6	0	0	6	5	8	7	8	7	5	4	7	6	2	2	5	4	1	1	2	2	1	1	6	6	2	2	3	3	0	0	4	4	2	2	4	4	4	4	0	0	5	5	2	2	5	4	2	2	5	4	32	27	29	23	25	20	41	34	36	28	23	18	26	24	40	32	41	32	39	31	37	31	44	34	38	30	
465	0.93	0.09	1	1	1	1	6	6	7	6	6	5	7	6	3	3	4	4	1	1	0	0	4	4	1	1	1	1	0	0	2	2	1	1	5	4	4	4	1	1	4	4	6	5	3	3	0	0	6	5	1	1	1	1	6	5	3	3	3	3	6	5	0	0	1	1	1	1	2	2	8	7	5	5	8	8	5	4	7	6	7	6	7	6	1	1	5	4	4	4	7	6	3	3	4	4	4	4	0	0	7	7	4	4	8	8	0	0	4	4	1	1	8	7	1	1	1	1	8	6	0	0	1	1	1	1	6	5	6	5	1	1	7	6	2	2	1	1	1	1	3	3	5	4	5	4	3	3	2	2	0	0	1	1	8	6	4	4	0	0	4	4	3	3	4	4	2	2	2	2	3	3	6	5	7	6	33	28	33	27	26	21	41	34	31	24	40	31	24	22	36	29	27	21	28	22	27	22	33	26	31	24	
466	0.95	0.08	7	6	8	8	7	7	7	7	2	2	8	8	1	1	2	2	1	1	2	2	0	0	0	0	0	0	1	1	0	0	4	4	1	1	4	4	5	5	8	8	6	6	4	4	8	7	1	1	5	4	6	5	4	4	1	1	8	7	1	1	3	3	8	8	2	2	4	4	8	8	0	0	3	3	3	3	2	2	2	2	2	2	0	0	6	5	5	5	4	3	6	5	5	4	1	1	6	5	8	8	8	8	5	5	2	2	3	3	6	5	5	4	3	3	1	1	0	0	6	6	8	7	0	0	2	2	6	6	4	4	4	4	3	3	2	2	7	6	6	5	2	2	0	0	1	1	5	5	3	3	0	0	8	6	6	5	3	3	0	0	5	5	1	1	3	3	5	4	5	4	4	4	3	3	30	25	25	23	29	23	35	32	28	22	37	29	24	23	29	24	36	28	29	23	39	32	32	29	37	29	
467	0.93	0.09	6	5	3	3	7	6	6	5	5	4	2	2	6	5	1	1	0	0	8	7	6	5	1	1	7	6	3	3	1	1	0	0	8	6	1	1	1	1	8	8	6	6	0	0	8	7	5	5	5	4	1	1	3	3	2	2	7	6	8	6	1	1	3	3	5	5	0	0	3	3	7	7	7	7	2	2	6	5	2	2	5	5	5	4	3	3	5	4	8	6	7	6	4	4	5	5	6	5	2	2	0	0	2	2	4	4	0	0	4	4	7	6	5	5	6	6	8	7	0	0	2	2	2	2	3	3	0	0	3	3	5	4	8	7	0	0	1	1	1	1	3	3	1	1	7	6	5	5	5	4	1	1	1	1	6	5	7	7	7	7	5	5	3	3	8	8	1	1	7	5	4	4	6	5	36	30	33	30	32	25	46	42	23	18	22	17	45	43	20	16	23	18	29	23	26	22	37	29	27	21	
468	0.93	0.09	1	1	4	4	2	2	8	7	6	5	3	3	8	6	3	3	0	0	3	3	1	1	2	2	5	4	6	5	2	2	6	6	3	3	0	0	2	2	7	7	2	2	7	7	7	6	4	4	1	1	4	4	6	6	8	6	1	1	0	0	6	5	8	8	4	4	5	4	2	2	5	5	3	3	2	2	5	5	7	7	7	6	5	4	0	0	1	1	2	2	0	0	4	4	3	3	8	6	8	7	7	7	7	7	7	7	5	4	1	1	0	0	1	1	2	2	2	2	3	3	6	6	2	2	4	3	7	7	4	4	0	0	4	3	3	3	5	4	2	2	6	5	2	2	8	7	7	7	3	3	4	4	4	3	6	5	8	8	6	5	7	7	6	6	3	3	5	4	4	3	6	6	1	1	40	33	41	33	35	28	32	31	30	27	25	20	41	40	27	22	40	31	43	34	30	25	32	25	40	31	
469	0.91	0.10	3	3	1	1	3	3	0	0	7	5	3	3	4	3	3	3	7	7	4	4	1	1	8	8	5	4	4	4	6	6	5	5	2	2	5	4	6	5	7	6	4	3	0	0	3	3	4	4	5	4	8	7	0	0	6	5	1	1	5	4	8	7	5	5	1	1	5	4	0	0	5	5	6	6	7	7	5	5	1	1	2	2	7	6	6	6	3	3	1	1	6	5	8	7	2	2	6	5	5	5	7	6	6	6	7	6	7	6	7	6	1	1	7	7	1	1	2	2	2	2	5	5	1	1	5	4	1	1	1	1	3	3	8	6	0	0	6	5	2	2	5	4	0	0	0	0	4	4	6	5	4	4	5	4	6	5	4	4	7	6	6	5	5	4	2	2	8	6	7	5	5	4	6	5	30	25	29	23	22	18	41	34	34	32	35	27	25	20	29	24	33	26	40	32	21	20	32	25	43	34	
470	0.95	0.08	8	8	4	4	0	0	1	1	0	0	1	1	5	4	2	2	2	2	3	3	4	4	5	4	4	3	1	1	8	7	3	3	6	5	2	2	0	0	6	6	4	4	4	4	6	5	3	3	6	6	8	8	7	7	0	0	8	7	8	6	1	1	2	2	6	6	2	2	6	5	1	1	0	0	5	5	7	7	7	7	1	1	3	3	4	4	4	4	0	0	1	1	2	2	5	5	5	4	0	0	1	1	1	1	5	5	1	1	7	7	7	6	2	2	0	0	7	7	8	8	6	6	6	6	6	5	7	7	6	6	4	4	0	0	5	5	1	1	4	4	5	4	2	2	0	0	3	3	2	2	8	7	3	3	4	4	0	0	6	5	2	2	4	4	3	3	7	6	8	6	1	1	0	0	24	22	30	24	33	26	42	38	28	28	32	25	40	32	33	30	33	26	31	25	32	31	38	29	22	17	
471	0.93	0.09	7	7	8	7	8	8	3	3	2	2	4	4	4	3	3	3	5	4	6	6	8	7	0	0	1	1	4	4	2	2	6	5	7	6	6	5	3	3	6	6	1	1	3	3	1	1	8	8	5	4	1	1	1	1	8	6	5	4	8	6	3	3	4	4	4	4	3	3	3	3	0	0	7	7	4	4	5	5	0	0	6	6	4	4	2	2	7	7	8	6	4	4	3	3	7	7	8	6	1	1	2	2	5	5	7	7	8	7	6	6	6	5	7	7	5	5	7	6	3	3	6	6	7	7	3	3	1	1	0	0	7	6	6	6	0	0	0	0	4	4	6	5	4	4	4	4	2	2	7	5	7	6	7	6	3	3	7	7	8	7	3	3	3	3	6	5	7	6	5	4	7	6	7	6	31	29	41	33	21	19	36	35	34	34	26	20	28	26	40	32	47	36	43	34	42	41	46	35	28	22	
472	0.93	0.09	8	8	8	7	2	2	5	4	6	5	4	4	8	6	6	6	6	5	1	1	5	4	7	6	5	4	2	2	0	0	0	0	5	4	2	2	5	5	5	4	5	5	7	7	3	3	2	2	1	1	5	5	0	0	7	5	8	7	1	1	8	8	7	7	5	5	7	7	6	5	0	0	6	6	1	1	8	7	5	5	7	6	1	1	3	3	1	1	3	3	3	3	6	5	7	6	6	5	8	8	2	2	2	2	2	2	3	3	0	0	5	4	5	5	0	0	2	2	5	5	4	4	6	6	5	4	7	6	0	0	1	1	5	4	0	0	3	3	2	2	2	2	7	7	0	0	8	8	5	4	0	0	1	1	3	3	4	4	2	2	2	2	1	1	6	5	5	4	0	0	0	0	4	3	33	31	31	24	34	31	29	24	32	25	32	25	26	24	31	25	36	28	38	30	37	31	30	23	41	30	
473	0.94	0.09	1	1	0	0	4	4	6	5	7	5	5	5	7	6	7	6	2	2	6	5	8	7	0	0	6	5	2	2	7	6	4	4	2	2	3	3	0	0	1	1	6	5	3	3	1	1	1	1	1	1	3	3	5	5	2	2	7	6	3	3	2	2	8	7	1	1	1	1	0	0	6	6	2	2	0	0	0	0	2	2	1	1	1	1	1	1	3	3	7	6	5	5	0	0	5	5	7	6	6	6	0	0	1	1	6	6	8	6	3	3	4	4	2	2	4	4	5	4	1	1	0	0	0	0	3	3	1	1	8	8	4	4	7	6	0	0	7	6	3	3	7	6	3	3	6	6	1	1	0	0	8	7	1	1	3	3	7	6	1	1	1	1	1	1	7	6	6	5	8	6	0	0	4	3	33	32	36	28	36	29	24	20	40	31	21	17	25	24	44	36	34	26	36	33	27	25	37	29	26	19	
474	0.95	0.09	3	3	7	6	0	0	0	0	0	0	6	5	8	6	1	1	1	1	4	4	0	0	1	1	7	6	4	4	8	7	7	6	2	2	1	1	5	5	0	0	1	1	1	1	3	3	4	4	7	6	2	2	1	1	1	1	5	5	2	2	6	6	1	1	8	8	1	1	6	5	7	7	1	1	0	0	3	3	2	2	6	6	6	6	5	5	6	6	4	3	2	2	7	7	2	2	2	2	3	3	6	6	2	2	1	1	3	3	8	8	5	5	5	5	0	0	7	7	5	5	2	2	7	7	7	5	7	6	5	5	3	3	0	0	7	7	7	6	5	4	0	0	6	6	3	3	3	3	5	4	2	2	1	1	4	3	6	6	6	6	0	0	5	5	7	6	7	6	1	1	0	0	6	5	40	40	44	34	44	35	31	29	36	32	42	33	27	27	24	20	42	32	38	30	30	29	35	31	42	31	
475	0.93	0.09	1	1	5	4	7	7	4	4	8	6	8	7	7	6	3	3	3	3	7	6	8	7	8	7	7	6	0	0	5	4	4	4	6	5	3	3	0	0	8	8	0	0	5	5	5	4	7	6	8	7	0	0	2	2	4	3	3	3	1	1	3	3	2	2	3	3	1	1	2	2	8	8	1	1	2	2	4	4	1	1	0	0	5	4	0	0	8	7	1	1	6	5	8	7	8	8	2	2	4	4	0	0	1	1	5	5	7	6	5	5	5	5	7	6	5	5	8	6	1	1	7	7	7	6	0	0	4	4	5	5	1	1	4	4	7	6	0	0	4	4	3	3	4	4	2	2	3	3	6	5	6	6	6	5	7	6	0	0	7	6	0	0	2	2	1	1	6	5	6	5	6	5	0	0	23	19	28	22	40	32	44	40	43	33	40	31	22	22	34	28	25	19	41	33	25	24	40	36	35	26	
476	0.92	0.10	5	4	0	0	2	2	0	0	5	4	7	6	7	6	4	3	7	7	8	6	2	2	7	6	4	3	8	7	2	2	6	5	7	6	5	4	0	0	3	3	3	3	5	5	2	2	0	0	0	0	7	6	6	6	8	6	2	2	6	5	5	5	3	3	1	1	6	6	2	2	4	4	8	7	3	3	5	5	4	4	4	3	6	5	6	5	3	3	3	3	7	6	3	3	3	3	1	1	5	5	7	7	2	2	1	1	5	4	8	8	6	6	8	7	3	3	8	6	1	1	7	6	8	7	3	3	0	0	3	3	1	1	4	4	2	2	2	2	8	7	1	1	7	6	3	3	4	4	3	3	7	6	4	3	4	3	1	1	3	3	7	7	8	8	5	4	4	3	2	2	7	6	6	5	34	28	30	24	24	19	41	40	43	33	35	27	40	39	30	24	27	21	31	25	35	34	39	30	47	34	
477	0.93	0.09	6	5	0	0	2	2	3	3	5	4	4	4	0	0	5	5	0	0	2	2	6	6	5	5	5	4	3	3	5	4	3	3	8	6	7	7	6	5	3	3	4	3	7	6	1	1	8	8	5	4	4	4	6	5	7	5	2	2	4	3	3	3	5	5	3	3	5	4	3	3	1	1	5	4	0	0	3	3	2	2	1	1	1	1	3	3	3	3	1	1	3	3	3	3	7	6	2	2	5	5	7	7	4	4	3	3	4	3	5	5	7	7	1	1	7	7	5	4	4	4	2	2	5	5	6	5	0	0	3	3	3	3	4	3	6	5	3	3	2	2	2	2	3	3	2	2	0	0	4	3	4	4	0	0	1	1	5	4	5	4	3	3	1	1	2	2	1	1	1	1	7	6	8	7	41	34	41	32	26	21	23	21	29	26	31	28	38	38	37	30	28	25	35	32	26	22	40	31	27	24	
478	0.97	0.07	4	4	8	8	2	2	1	1	0	0	1	1	4	3	2	2	6	6	6	5	1	1	1	1	4	4	8	8	5	5	4	4	2	2	0	0	7	7	0	0	5	4	1	1	5	5	3	3	6	6	5	4	8	7	2	2	4	4	2	2	6	6	4	4	8	8	6	6	7	7	2	2	6	6	6	6	5	5	3	3	5	4	1	1	7	7	0	0	8	7	8	7	0	0	4	4	5	5	4	4	5	4	4	4	6	6	7	7	2	2	7	7	2	2	3	3	3	3	0	0	6	6	4	4	8	6	2	2	3	3	3	3	6	5	4	4	0	0	0	0	1	1	2	2	4	4	1	1	1	1	4	4	8	6	4	4	4	4	7	7	7	7	5	5	3	3	6	6	8	6	3	3	5	5	32	30	35	31	29	26	45	41	43	41	28	27	27	27	38	35	41	39	29	28	35	29	27	24	34	32	
479	0.95	0.08	7	7	8	8	5	5	8	8	1	1	6	6	0	0	0	0	1	1	2	2	8	8	7	7	3	3	7	6	2	2	1	1	8	7	4	4	6	5	1	1	7	6	7	7	3	3	1	1	2	2	1	1	0	0	2	2	8	7	8	7	3	3	7	7	3	3	5	5	4	4	5	5	8	8	0	0	0	0	3	3	7	6	3	3	2	2	4	4	0	0	0	0	1	1	7	6	3	3	2	2	3	3	7	6	3	3	5	5	6	6	1	1	2	2	8	8	8	6	6	6	3	3	6	5	0	0	8	8	7	7	0	0	5	4	4	4	5	5	4	4	8	7	2	2	1	1	7	6	0	0	4	4	5	4	6	5	8	7	2	2	3	3	0	0	1	1	7	6	1	1	4	4	3	3	36	30	28	22	33	30	41	34	29	23	35	33	22	22	37	30	39	30	45	43	34	28	23	21	35	26	
480	0.92	0.10	7	7	8	8	8	8	6	5	7	5	7	7	7	6	5	5	0	0	8	6	1	1	7	6	5	5	6	5	7	7	3	3	7	6	0	0	5	5	0	0	6	5	2	2	1	1	6	6	5	4	6	5	3	3	7	5	1	1	7	6	2	2	3	3	0	0	5	4	6	5	6	5	3	3	8	7	6	5	8	7	7	6	8	8	4	4	1	1	6	5	3	3	4	4	0	0	4	3	7	7	3	3	4	4	3	3	6	6	7	7	5	5	5	5	5	5	6	5	5	5	8	8	3	3	3	3	1	1	4	4	1	1	6	5	2	2	3	3	2	2	7	6	5	4	7	6	0	0	7	5	6	5	7	6	3	3	3	3	5	4	4	4	4	4	2	2	4	3	4	3	3	3	5	4	41	34	35	27	29	23	20	19	38	29	29	23	44	44	24	20	37	29	33	26	35	29	26	23	33	24	
