t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
695	718	614	 600	4	0.89	0.03	0.91	0.86	0.91	0.94	0.87	0.89	0.90	0.92	0.88	0.81	43	39	43	37	34	31	18	17	62	54	47	42	59	53	36	33	32	28	344	280	
696	857	561	 600	6	0.70	0.04	0.68	0.66	0.73	0.74	0.70	0.76	0.73	0.68	0.68	0.60	60	41	56	37	37	27	42	31	70	49	41	31	49	36	47	32	31	21	424	256	
697	817	668	 600	10	0.84	0.04	0.85	0.88	0.87	0.88	0.88	0.87	0.84	0.82	0.78	0.77	55	47	40	35	62	54	43	38	57	50	45	39	58	49	60	49	32	25	365	282	
698	801	530	 600	8	0.69	0.04	0.68	0.67	0.72	0.73	0.70	0.77	0.67	0.67	0.68	0.62	62	42	60	40	53	38	51	37	54	38	39	30	54	36	43	29	47	32	338	208	
699	824	707	 600	7	0.89	0.03	0.90	0.92	0.95	0.88	0.91	0.91	0.88	0.90	0.88	0.81	51	46	26	24	37	35	50	44	66	60	53	48	64	56	49	44	43	38	385	312	
700	491	346	 600	10	0.71	0.03	0.73	0.67	0.70	0.75	0.66	0.73	0.74	0.67	0.71	0.70	51	37	46	31	61	43	48	36	68	45	33	24	50	37	43	29	34	24	57	40	
701	439	400	 600	4	0.91	0.02	0.92	0.92	0.88	0.93	0.88	0.93	0.90	0.94	0.93	0.91	48	44	38	35	58	51	28	26	52	46	42	39	62	56	48	45	28	26	35	32	
702	478	478	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	42	42	59	59	50	50	63	63	30	30	63	63	43	43	33	33	31	31	
703	490	490	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	38	38	62	62	38	38	56	56	44	44	51	51	51	51	31	31	46	46	
704	518	518	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	57	57	62	62	53	53	62	62	53	53	61	61	34	34	38	38	43	43	
705	544	544	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	40	40	62	62	51	51	67	67	57	57	66	66	60	60	26	26	52	52	
706	508	494	 600	4	0.98	0.02	0.94	1.00	0.95	0.96	0.98	0.97	0.96	1.00	1.00	1.00	71	67	57	57	63	60	48	46	58	57	59	57	52	50	28	28	35	35	37	37	
707	470	465	 600	9	0.99	0.01	0.99	1.00	0.99	0.98	1.00	0.98	0.98	1.00	1.00	1.00	70	69	44	44	68	67	57	56	48	48	52	51	45	44	23	23	20	20	43	43	
708	454	454	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	27	27	34	34	34	34	78	78	34	34	61	61	56	56	33	33	52	52	
709	485	485	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	45	45	58	58	56	56	47	47	49	49	52	52	58	58	26	26	51	51	
710	509	509	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	42	42	70	70	53	53	52	52	38	38	66	66	44	44	46	46	38	38	
711	451	451	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	38	38	63	63	43	43	63	63	36	36	49	49	32	32	30	30	45	45	
712	475	475	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	33	33	51	51	43	43	57	57	38	38	69	69	51	51	35	35	56	56	
713	485	485	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	43	43	33	33	66	66	34	34	48	48	66	66	40	40	43	43	47	47	
714	492	492	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	41	41	63	63	46	46	56	56	45	45	57	57	49	49	21	21	60	60	
715	484	484	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	45	45	53	53	45	45	63	63	37	37	56	56	41	41	45	45	42	42	
716	487	487	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	26	26	66	66	42	42	55	55	68	68	48	48	41	41	38	38	40	40	
717	533	533	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	85	85	48	48	45	45	53	53	64	64	39	39	69	69	53	53	42	42	35	35	
718	452	452	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	45	45	55	55	53	53	50	50	44	44	53	53	38	38	22	22	37	37	
719	502	502	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	91	91	45	45	66	66	39	39	59	59	34	34	62	62	39	39	28	28	39	39	
720	466	466	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	41	41	53	53	28	28	78	78	48	48	64	64	44	44	24	24	41	41	
721	470	470	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	45	45	56	56	49	49	63	63	48	48	71	71	36	36	25	25	32	32	
722	470	470	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	77	77	36	36	59	59	41	41	72	72	39	39	41	41	49	49	18	18	38	38	
723	513	513	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	53	53	41	41	50	50	68	68	36	36	65	65	39	39	40	40	47	47	
724	475	475	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	23	23	49	49	44	44	48	48	54	54	79	79	50	50	29	29	38	38	
725	514	514	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	64	64	65	65	39	39	56	56	61	61	56	56	31	31	41	41	49	49	
726	435	435	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	41	41	35	35	34	34	72	72	43	43	60	60	36	36	18	18	35	35	
727	440	440	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	41	41	56	56	37	37	53	53	36	36	71	71	31	31	25	25	38	38	
728	446	446	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	45	45	56	56	38	38	56	56	33	33	67	67	31	31	27	27	36	36	
729	479	479	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	40	40	54	54	35	35	63	63	57	57	58	58	40	40	40	40	49	49	
730	446	446	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	34	34	45	45	38	38	55	55	52	52	47	47	47	47	26	26	31	31	
731	456	456	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	42	42	47	47	35	35	52	52	53	53	60	60	48	48	21	21	54	54	
732	497	497	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	41	41	48	48	52	52	52	52	53	53	58	58	38	38	45	45	47	47	
733	441	441	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	37	37	52	52	43	43	63	63	47	47	37	37	31	31	32	32	35	35	
734	502	502	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	47	47	56	56	47	47	61	61	28	28	61	61	55	55	41	41	39	39	
735	486	486	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	54	54	52	52	38	38	45	45	55	55	72	72	41	41	38	38	36	36	
736	549	549	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	36	36	69	69	57	57	66	66	51	51	60	60	53	53	32	32	60	60	
737	460	460	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	54	54	51	51	41	41	57	57	32	32	58	58	52	52	32	32	36	36	
738	478	478	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	75	75	41	41	56	56	49	49	58	58	47	47	38	38	48	48	43	43	23	23	
739	501	501	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	47	47	66	66	37	37	49	49	41	41	71	71	48	48	40	40	39	39	
740	510	510	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	34	34	51	51	29	29	68	68	56	56	64	64	51	51	38	38	54	54	
741	510	510	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	61	61	46	46	50	50	60	60	41	41	61	61	47	47	38	38	39	39	
742	500	500	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	46	46	55	55	50	50	71	71	38	38	58	58	40	40	28	28	47	47	
743	494	494	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	49	49	57	57	55	55	57	57	50	50	76	76	26	26	22	22	46	46	
744	486	486	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	34	34	65	65	39	39	62	62	49	49	44	44	48	48	36	36	38	38	
745	478	478	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	31	31	60	60	63	63	58	58	47	47	45	45	43	43	38	38	29	29	
746	482	482	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	36	36	61	61	47	47	61	61	50	50	51	51	41	41	17	17	50	50	
747	513	513	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	33	33	57	57	53	53	72	72	44	44	60	60	45	45	38	38	43	43	
748	446	446	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	52	52	23	23	47	47	45	45	46	46	56	56	46	46	16	16	56	56	
749	518	518	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	35	35	42	42	45	45	75	75	38	38	78	78	58	58	23	23	50	50	
750	460	460	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	48	48	50	50	38	38	71	71	40	40	59	59	38	38	34	34	32	32	
751	508	508	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	45	45	47	47	36	36	68	68	60	60	51	51	61	61	36	36	46	46	
752	450	450	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	37	37	50	50	25	25	58	58	47	47	47	47	41	41	37	37	46	46	
753	500	500	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	52	52	60	60	36	36	58	58	43	43	66	66	43	43	18	18	50	50	
754	472	472	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	49	49	59	59	53	53	35	35	37	37	55	55	36	36	44	44	50	50	
755	462	462	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	50	50	61	61	36	36	81	81	49	49	37	37	32	32	26	26	32	32	
756	449	449	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	41	41	46	46	39	39	78	78	30	30	52	52	36	36	17	17	53	53	
757	495	495	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	41	41	57	57	26	26	53	53	53	53	70	70	47	47	33	33	44	44	
758	493	493	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	32	32	62	62	44	44	51	51	69	69	33	33	43	43	44	44	54	54	
759	452	452	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	33	33	55	55	53	53	51	51	30	30	64	64	42	42	25	25	51	51	
760	501	501	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	54	54	64	64	40	40	54	54	43	43	53	53	48	48	23	23	52	52	
761	491	491	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	39	39	49	49	62	62	69	69	34	34	59	59	43	43	37	37	46	46	
762	477	477	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	41	41	48	48	44	44	74	74	27	27	69	69	41	41	27	27	38	38	
763	487	487	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	46	46	54	54	30	30	71	71	41	41	53	53	44	44	25	25	57	57	
764	471	471	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72	72	50	50	60	60	49	49	62	62	39	39	50	50	36	36	22	22	31	31	
765	441	441	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	47	47	66	66	26	26	72	72	35	35	37	37	32	32	29	29	49	49	
766	507	507	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	52	52	40	40	50	50	60	60	60	60	53	53	47	47	37	37	48	48	
767	439	439	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	32	32	46	46	31	31	52	52	45	45	46	46	39	39	29	29	53	53	
768	479	479	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	51	51	41	41	52	52	60	60	36	36	68	68	49	49	25	25	36	36	
769	438	438	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	37	37	40	40	32	32	68	68	40	40	46	46	47	47	28	28	50	50	
770	531	531	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	69	69	62	62	46	46	50	50	54	54	74	74	39	39	38	38	44	44	
771	478	478	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	56	56	43	43	55	55	57	57	49	49	53	53	55	55	17	17	34	34	
772	502	502	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	58	58	30	30	41	41	62	62	52	52	69	69	40	40	41	41	43	43	
773	438	438	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	43	43	57	57	50	50	45	45	42	42	59	59	44	44	24	24	31	31	
774	496	496	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	37	37	61	61	46	46	70	70	56	56	57	57	46	46	30	30	34	34	
775	504	504	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72	72	30	30	61	61	45	45	75	75	38	38	57	57	45	45	34	34	47	47	
776	469	469	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	44	44	53	53	37	37	53	53	43	43	46	46	43	43	37	37	54	54	
777	472	472	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	29	29	35	35	46	46	72	72	39	39	71	71	48	48	23	23	51	51	
778	497	497	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	49	49	51	51	42	42	69	69	62	62	62	62	45	45	19	19	57	57	
779	433	433	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	39	39	50	50	24	24	69	69	35	35	52	52	47	47	23	23	43	43	
780	497	497	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	42	42	58	58	38	38	61	61	45	45	62	62	51	51	38	38	43	43	
781	489	489	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	17	17	74	74	51	51	41	41	52	52	57	57	52	52	34	34	43	43	
782	457	457	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	37	37	61	61	31	31	51	51	58	58	52	52	34	34	27	27	33	33	
783	466	466	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	47	47	57	57	35	35	60	60	32	32	38	38	47	47	38	38	44	44	
784	438	438	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	35	35	55	55	39	39	49	49	41	41	52	52	36	36	31	31	33	33	
785	472	472	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	43	43	43	43	51	51	61	61	47	47	54	54	46	46	37	37	40	40	
786	475	475	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	46	46	59	59	48	48	51	51	40	40	61	61	37	37	24	24	42	42	
787	459	459	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	44	44	48	48	46	46	52	52	55	55	61	61	44	44	19	19	38	38	
788	517	517	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	79	79	49	49	43	43	30	30	73	73	40	40	80	80	41	41	31	31	51	51	
789	546	546	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	46	46	69	69	57	57	58	58	47	47	59	59	63	63	44	44	46	46	
790	499	499	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	48	48	49	49	41	41	60	60	48	48	51	51	62	62	32	32	48	48	
791	526	526	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	47	47	74	74	42	42	52	52	45	45	55	55	62	62	40	40	54	54	
792	456	456	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	34	34	59	59	48	48	77	77	38	38	49	49	33	33	21	21	44	44	
793	525	525	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	48	48	69	69	49	49	76	76	26	26	59	59	50	50	29	29	55	55	
794	514	514	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	44	44	47	47	49	49	64	64	57	57	61	61	58	58	25	25	47	47	
795	489	489	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	35	35	49	49	53	53	76	76	42	42	56	56	57	57	36	36	24	24	
796	491	491	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	42	42	41	41	42	42	71	71	59	59	46	46	64	64	33	33	50	50	
797	473	473	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	37	37	68	68	47	47	60	60	37	37	42	42	60	60	37	37	38	38	
798	408	408	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	57	57	24	24	37	37	47	47	37	37	41	41	47	47	26	26	34	34	
799	545	545	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	49	49	76	76	44	44	86	86	33	33	57	57	43	43	37	37	46	46	
800	418	369	 600	0	0.89	0.05	0.86	0.88	0.82	0.88	0.85	1.00	0.84	0.88	0.91	0.95	43	37	25	22	60	49	41	36	62	53	47	47	43	36	32	28	23	21	42	40	
801	517	501	 600	5	0.97	0.02	0.98	0.98	0.96	0.97	0.97	1.00	0.93	0.96	0.95	1.00	56	55	48	47	46	44	63	61	69	67	44	44	61	57	47	45	37	35	46	46	
802	476	476	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	46	46	58	58	44	44	41	41	53	53	57	57	46	46	30	30	53	53	
803	534	534	 600	13	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	56	56	56	56	44	44	51	51	57	57	64	64	59	59	42	42	40	40	
804	532	532	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	62	62	54	54	52	52	66	66	48	48	61	61	48	48	38	38	40	40	
805	489	489	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	47	47	52	52	43	43	59	59	43	43	50	50	63	63	29	29	34	34	
806	489	489	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	52	52	53	53	41	41	55	55	43	43	52	52	55	55	26	26	48	48	
807	475	475	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	49	49	66	66	46	46	64	64	33	33	66	66	38	38	36	36	50	50	
808	488	488	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	39	39	50	50	55	55	58	58	42	42	50	50	50	50	29	29	52	52	
809	482	482	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	54	54	50	50	42	42	52	52	37	37	49	49	53	53	33	33	42	42	
810	434	434	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	43	43	35	35	34	34	56	56	41	41	54	54	56	56	39	39	30	30	
811	477	477	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	35	35	36	36	41	41	59	59	46	46	67	67	48	48	34	34	46	46	
812	488	488	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	64	64	45	45	39	39	61	61	46	46	54	54	56	56	31	31	27	27	
813	478	478	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	41	41	57	57	52	52	51	51	38	38	56	56	43	43	43	43	37	37	
814	431	431	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	33	33	51	51	40	40	49	49	36	36	51	51	31	31	40	40	48	48	
815	494	494	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	50	50	70	70	45	45	55	55	52	52	51	51	29	29	24	24	53	53	
816	491	491	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	47	47	79	79	44	44	39	39	50	50	65	65	43	43	22	22	38	38	
817	436	436	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	48	48	37	37	38	38	56	56	48	48	37	37	28	28	28	28	48	48	
818	462	462	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	36	36	66	66	36	36	51	51	29	29	69	69	54	54	32	32	41	41	
819	450	450	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	52	52	37	37	43	43	63	63	41	41	62	62	35	35	28	28	36	36	
820	454	454	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	44	44	51	51	49	49	43	43	49	49	74	74	32	32	26	26	41	41	
821	448	448	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	40	40	61	61	42	42	59	59	29	29	53	53	34	34	35	35	39	39	
822	449	449	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	33	33	48	48	55	55	52	52	31	31	64	64	44	44	23	23	33	33	
823	461	461	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	46	46	44	44	41	41	52	52	43	43	58	58	41	41	43	43	30	30	
824	491	491	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	43	43	55	55	46	46	65	65	36	36	57	57	58	58	34	34	34	34	
825	469	469	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	48	48	59	59	27	27	67	67	55	55	62	62	43	43	27	27	33	33	
826	488	488	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	61	61	46	46	52	52	68	68	45	45	60	60	37	37	24	24	43	43	
827	449	449	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	49	49	37	37	47	47	59	59	57	57	47	47	51	51	12	12	52	52	
828	438	438	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	38	38	45	45	60	60	54	54	44	44	44	44	35	35	16	16	45	45	
829	495	495	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	45	45	48	48	42	42	66	66	43	43	55	55	46	46	38	38	43	43	
830	434	434	 600	11	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	56	56	51	51	39	39	42	42	41	41	50	50	42	42	33	33	37	37	
831	468	468	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	47	47	59	59	35	35	76	76	25	25	56	56	43	43	32	32	39	39	
832	468	468	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	51	51	57	57	43	43	56	56	47	47	62	62	37	37	25	25	42	42	
