t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
754	472	472	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	49	49	59	59	53	53	35	35	37	37	55	55	36	36	44	44	50	50	
755	462	462	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	50	50	61	61	36	36	81	81	49	49	37	37	32	32	26	26	32	32	
756	449	449	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	41	41	46	46	39	39	78	78	30	30	52	52	36	36	17	17	53	53	
757	495	495	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	41	41	57	57	26	26	53	53	53	53	70	70	47	47	33	33	44	44	
758	493	493	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	32	32	62	62	44	44	51	51	69	69	33	33	43	43	44	44	54	54	
759	452	452	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	33	33	55	55	53	53	51	51	30	30	64	64	42	42	25	25	51	51	
760	501	501	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	54	54	64	64	40	40	54	54	43	43	53	53	48	48	23	23	52	52	
761	491	491	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	39	39	49	49	62	62	69	69	34	34	59	59	43	43	37	37	46	46	
762	477	477	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	41	41	48	48	44	44	74	74	27	27	69	69	41	41	27	27	38	38	
763	487	487	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	46	46	54	54	30	30	71	71	41	41	53	53	44	44	25	25	57	57	
764	471	471	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72	72	50	50	60	60	49	49	62	62	39	39	50	50	36	36	22	22	31	31	
765	441	441	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	47	47	66	66	26	26	72	72	35	35	37	37	32	32	29	29	49	49	
766	507	507	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	52	52	40	40	50	50	60	60	60	60	53	53	47	47	37	37	48	48	
767	439	439	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	32	32	46	46	31	31	52	52	45	45	46	46	39	39	29	29	53	53	
768	479	479	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	51	51	41	41	52	52	60	60	36	36	68	68	49	49	25	25	36	36	
769	438	438	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	37	37	40	40	32	32	68	68	40	40	46	46	47	47	28	28	50	50	
770	531	531	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	69	69	62	62	46	46	50	50	54	54	74	74	39	39	38	38	44	44	
771	478	478	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	56	56	43	43	55	55	57	57	49	49	53	53	55	55	17	17	34	34	
772	502	502	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	58	58	30	30	41	41	62	62	52	52	69	69	40	40	41	41	43	43	
773	438	438	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	43	43	57	57	50	50	45	45	42	42	59	59	44	44	24	24	31	31	
774	496	496	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	37	37	61	61	46	46	70	70	56	56	57	57	46	46	30	30	34	34	
775	504	504	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72	72	30	30	61	61	45	45	75	75	38	38	57	57	45	45	34	34	47	47	
776	469	469	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	44	44	53	53	37	37	53	53	43	43	46	46	43	43	37	37	54	54	
777	472	472	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	29	29	35	35	46	46	72	72	39	39	71	71	48	48	23	23	51	51	
778	497	497	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	49	49	51	51	42	42	69	69	62	62	62	62	45	45	19	19	57	57	
779	433	433	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	39	39	50	50	24	24	69	69	35	35	52	52	47	47	23	23	43	43	
780	497	497	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	42	42	58	58	38	38	61	61	45	45	62	62	51	51	38	38	43	43	
781	489	489	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	17	17	74	74	51	51	41	41	52	52	57	57	52	52	34	34	43	43	
782	457	457	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	37	37	61	61	31	31	51	51	58	58	52	52	34	34	27	27	33	33	
783	466	466	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	47	47	57	57	35	35	60	60	32	32	38	38	47	47	38	38	44	44	
784	438	438	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	35	35	55	55	39	39	49	49	41	41	52	52	36	36	31	31	33	33	
785	472	472	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	43	43	43	43	51	51	61	61	47	47	54	54	46	46	37	37	40	40	
786	475	475	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	46	46	59	59	48	48	51	51	40	40	61	61	37	37	24	24	42	42	
787	459	459	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	44	44	48	48	46	46	52	52	55	55	61	61	44	44	19	19	38	38	
788	517	517	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	79	79	49	49	43	43	30	30	73	73	40	40	80	80	41	41	31	31	51	51	
789	546	546	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	46	46	69	69	57	57	58	58	47	47	59	59	63	63	44	44	46	46	
790	499	499	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	48	48	49	49	41	41	60	60	48	48	51	51	62	62	32	32	48	48	
791	526	526	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	47	47	74	74	42	42	52	52	45	45	55	55	62	62	40	40	54	54	
792	456	456	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	34	34	59	59	48	48	77	77	38	38	49	49	33	33	21	21	44	44	
793	525	525	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	48	48	69	69	49	49	76	76	26	26	59	59	50	50	29	29	55	55	
794	514	514	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	44	44	47	47	49	49	64	64	57	57	61	61	58	58	25	25	47	47	
795	489	489	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	35	35	49	49	53	53	76	76	42	42	56	56	57	57	36	36	24	24	
796	491	491	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	42	42	41	41	42	42	71	71	59	59	46	46	64	64	33	33	50	50	
797	473	473	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	37	37	68	68	47	47	60	60	37	37	42	42	60	60	37	37	38	38	
798	408	408	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	57	57	24	24	37	37	47	47	37	37	41	41	47	47	26	26	34	34	
799	545	545	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	49	49	76	76	44	44	86	86	33	33	57	57	43	43	37	37	46	46	
800	418	418	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	25	25	60	60	41	41	62	62	47	47	43	43	32	32	23	23	42	42	
801	517	517	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	48	48	46	46	63	63	69	69	44	44	61	61	47	47	37	37	46	46	
802	476	476	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	46	46	58	58	44	44	41	41	53	53	57	57	46	46	30	30	53	53	
803	534	534	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	56	56	56	56	44	44	51	51	57	57	64	64	59	59	42	42	40	40	
804	532	532	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	62	62	54	54	52	52	66	66	48	48	61	61	48	48	38	38	40	40	
805	489	489	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	47	47	52	52	43	43	59	59	43	43	50	50	63	63	29	29	34	34	
806	489	489	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	52	52	53	53	41	41	55	55	43	43	52	52	55	55	26	26	48	48	
807	475	475	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	49	49	66	66	46	46	64	64	33	33	66	66	38	38	36	36	50	50	
808	488	488	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	39	39	50	50	55	55	58	58	42	42	50	50	50	50	29	29	52	52	
809	482	482	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	54	54	50	50	42	42	52	52	37	37	49	49	53	53	33	33	42	42	
810	434	434	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	43	43	35	35	34	34	56	56	41	41	54	54	56	56	39	39	30	30	
811	477	477	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	35	35	36	36	41	41	59	59	46	46	67	67	48	48	34	34	46	46	
812	488	488	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	64	64	45	45	39	39	61	61	46	46	54	54	56	56	31	31	27	27	
813	478	478	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	41	41	57	57	52	52	51	51	38	38	56	56	43	43	43	43	37	37	
814	431	431	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	33	33	51	51	40	40	49	49	36	36	51	51	31	31	40	40	48	48	
815	494	494	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	50	50	70	70	45	45	55	55	52	52	51	51	29	29	24	24	53	53	
816	491	491	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	47	47	79	79	44	44	39	39	50	50	65	65	43	43	22	22	38	38	
817	436	436	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	48	48	37	37	38	38	56	56	48	48	37	37	28	28	28	28	48	48	
818	462	462	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	36	36	66	66	36	36	51	51	29	29	69	69	54	54	32	32	41	41	
819	450	450	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	52	52	37	37	43	43	63	63	41	41	62	62	35	35	28	28	36	36	
820	454	454	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	44	44	51	51	49	49	43	43	49	49	74	74	32	32	26	26	41	41	
821	448	448	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	40	40	61	61	42	42	59	59	29	29	53	53	34	34	35	35	39	39	
822	449	449	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	33	33	48	48	55	55	52	52	31	31	64	64	44	44	23	23	33	33	
823	461	461	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	46	46	44	44	41	41	52	52	43	43	58	58	41	41	43	43	30	30	
824	491	491	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	43	43	55	55	46	46	65	65	36	36	57	57	58	58	34	34	34	34	
825	469	469	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	48	48	59	59	27	27	67	67	55	55	62	62	43	43	27	27	33	33	
826	488	488	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	61	61	46	46	52	52	68	68	45	45	60	60	37	37	24	24	43	43	
827	449	449	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	49	49	37	37	47	47	59	59	57	57	47	47	51	51	12	12	52	52	
828	438	438	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	38	38	45	45	60	60	54	54	44	44	44	44	35	35	16	16	45	45	
829	495	495	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	45	45	48	48	42	42	66	66	43	43	55	55	46	46	38	38	43	43	
830	434	434	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	56	56	51	51	39	39	42	42	41	41	50	50	42	42	33	33	37	37	
831	468	468	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	47	47	59	59	35	35	76	76	25	25	56	56	43	43	32	32	39	39	
832	468	468	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	51	51	57	57	43	43	56	56	47	47	62	62	37	37	25	25	42	42	
833	541	541	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	50	50	73	73	43	43	73	73	49	49	72	72	48	48	33	33	45	45	
834	510	510	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	37	37	49	49	44	44	60	60	41	41	88	88	43	43	20	20	52	52	
835	496	496	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	42	42	48	48	48	48	66	66	56	56	41	41	63	63	27	27	53	53	
836	491	491	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72	72	48	48	64	64	52	52	58	58	47	47	44	44	39	39	34	34	33	33	
837	445	445	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	37	37	51	51	48	48	51	51	48	48	45	45	41	41	14	14	53	53	
838	517	517	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	43	43	51	51	58	58	68	68	44	44	67	67	48	48	23	23	47	47	
839	458	458	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	35	35	52	52	29	29	75	75	38	38	61	61	33	33	41	41	52	52	
840	441	441	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	54	54	34	34	45	45	71	71	36	36	36	36	38	38	32	32	39	39	
841	446	446	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	32	32	47	47	52	52	56	56	29	29	42	42	47	47	35	35	43	43	
842	435	435	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	41	41	43	43	41	41	63	63	44	44	67	67	45	45	32	32	20	20	
843	474	474	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	47	47	46	46	45	45	74	74	35	35	60	60	37	37	24	24	42	42	
844	448	448	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	41	41	58	58	43	43	61	61	33	33	48	48	32	32	21	21	46	46	
845	501	501	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	48	48	47	47	53	53	60	60	55	55	60	60	53	53	33	33	39	39	
846	481	481	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	59	59	38	38	38	38	61	61	40	40	70	70	36	36	35	35	44	44	
847	512	512	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	46	46	49	49	31	31	68	68	65	65	69	69	44	44	28	28	50	50	
848	450	450	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	48	48	56	56	54	54	56	56	32	32	44	44	28	28	31	31	45	45	
849	476	476	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	38	38	39	39	56	56	72	72	25	25	50	50	53	53	40	40	49	49	
850	468	468	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	43	43	46	46	64	64	60	60	39	39	48	48	46	46	20	20	38	38	
851	487	487	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	58	58	46	46	53	53	62	62	37	37	54	54	50	50	30	30	40	40	
852	464	464	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	51	51	46	46	47	47	64	64	52	52	41	41	34	34	31	31	36	36	
853	486	486	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	49	49	62	62	51	51	71	71	29	29	50	50	43	43	34	34	38	38	
854	516	516	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	39	39	57	57	49	49	71	71	29	29	61	61	57	57	36	36	49	49	
855	508	508	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	48	48	60	60	47	47	52	52	48	48	64	64	41	41	31	31	53	53	
856	446	446	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	32	32	43	43	41	41	47	47	47	47	61	61	55	55	36	36	35	35	
857	464	464	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	51	51	27	27	39	39	52	52	49	49	65	65	47	47	36	36	42	42	
858	451	451	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	52	52	47	47	31	31	58	58	38	38	60	60	44	44	26	26	44	44	
859	470	470	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	51	51	57	57	40	40	61	61	44	44	53	53	34	34	30	30	42	42	
860	456	456	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	42	42	44	44	30	30	56	56	46	46	46	46	42	42	43	43	40	40	
861	486	486	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	36	36	39	39	32	32	76	76	56	56	55	55	51	51	31	31	50	50	
862	491	491	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	56	56	43	43	51	51	66	66	49	49	65	65	42	42	25	25	38	38	
863	424	424	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	31	31	44	44	38	38	48	48	40	40	40	40	46	46	32	32	53	53	
864	452	452	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	80	80	52	52	61	61	38	38	42	42	15	15	60	60	19	19	30	30	55	55	
865	495	495	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	39	39	47	47	44	44	51	51	48	48	62	62	53	53	34	34	43	43	
866	454	454	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	55	55	62	62	33	33	64	64	40	40	48	48	37	37	29	29	42	42	
867	479	479	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	43	43	53	53	40	40	70	70	45	45	44	44	31	31	36	36	49	49	
868	507	507	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	22	22	71	71	44	44	56	56	51	51	54	54	50	50	42	42	54	54	
869	454	454	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	25	25	56	56	47	47	66	66	32	32	34	34	42	42	39	39	53	53	
870	456	456	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	79	79	33	33	45	45	46	46	59	59	33	33	53	53	34	34	30	30	44	44	
871	516	516	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	49	49	56	56	67	67	43	43	54	54	62	62	48	48	26	26	54	54	
872	483	483	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	53	53	60	60	44	44	54	54	47	47	44	44	48	48	32	32	36	36	
873	443	443	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	41	41	63	63	49	49	58	58	37	37	52	52	38	38	31	31	33	33	
874	465	465	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	42	42	55	55	52	52	52	52	39	39	50	50	42	42	27	27	48	48	
875	502	502	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	49	49	53	53	27	27	61	61	52	52	51	51	48	48	40	40	53	53	
876	476	476	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	40	40	53	53	47	47	59	59	47	47	56	56	40	40	36	36	25	25	
877	462	462	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	44	44	49	49	38	38	61	61	36	36	56	56	50	50	32	32	49	49	
878	441	441	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	38	38	47	47	34	34	55	55	49	49	60	60	41	41	18	18	41	41	
879	466	466	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	54	54	48	48	27	27	61	61	55	55	62	62	36	36	26	26	34	34	
880	398	398	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	34	34	43	43	41	41	52	52	37	37	46	46	37	37	22	22	33	33	
881	455	455	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	45	45	47	47	47	47	68	68	59	59	72	72	31	31	24	24	32	32	
882	497	497	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	42	42	47	47	54	54	71	71	43	43	53	53	43	43	34	34	41	41	
883	498	498	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	60	60	55	55	48	48	66	66	53	53	45	45	44	44	35	35	37	37	
884	504	504	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	38	38	67	67	46	46	51	51	43	43	62	62	57	57	32	32	35	35	
885	433	433	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	30	30	60	60	35	35	45	45	33	33	74	74	43	43	28	28	37	37	
886	499	499	 600	11	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	28	28	63	63	53	53	60	60	54	54	65	65	32	32	28	28	57	57	
887	474	474	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	24	24	64	64	43	43	61	61	44	44	56	56	36	36	31	31	49	49	
888	469	469	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	32	32	50	50	38	38	59	59	39	39	65	65	45	45	26	26	45	45	
889	477	477	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	49	49	50	50	41	41	51	51	55	55	58	58	42	42	27	27	49	49	
890	447	447	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	47	47	56	56	42	42	54	54	65	65	51	51	36	36	8	8	37	37	
891	476	476	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	38	38	49	49	35	35	67	67	54	54	47	47	41	41	40	40	60	60	
