t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
132	551	551	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	68	68	64	64	30	30	97	97	34	34	69	69	32	32	39	39	60	60	
133	604	604	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	30	30	49	49	57	57	82	82	85	85	93	93	47	47	43	43	50	50	
134	518	518	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	43	43	52	52	46	46	68	68	36	36	75	75	43	43	41	41	49	49	
135	544	544	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	42	42	53	53	36	36	100	100	54	54	77	77	35	35	40	40	60	60	
136	459	459	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	30	30	54	54	40	40	43	43	40	40	65	65	23	23	39	39	55	55	
137	547	547	 600	11	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	45	45	63	63	47	47	89	89	46	46	87	87	31	31	46	46	44	44	
138	578	578	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	44	44	54	54	30	30	100	100	78	78	92	92	34	34	37	37	61	61	
139	513	513	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	34	34	29	29	57	57	84	84	54	54	85	85	24	24	34	34	61	61	
140	542	542	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	32	32	47	47	53	53	115	115	43	43	72	72	43	43	33	33	53	53	
141	558	558	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	53	53	30	30	42	42	115	115	71	71	57	57	27	27	39	39	69	69	
142	450	450	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	40	40	34	34	27	27	78	78	68	68	39	39	30	30	38	38	33	33	
143	499	499	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	66	66	58	58	39	39	75	75	45	45	39	39	15	15	33	33	74	74	
144	510	510	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	49	49	49	49	44	44	76	76	75	75	65	65	16	16	38	38	43	43	
145	561	561	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	43	43	39	39	48	48	66	66	82	82	88	88	39	39	39	39	69	69	
146	481	481	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	34	34	33	33	35	35	75	75	44	44	81	81	40	40	36	36	50	50	
147	495	495	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	49	49	53	53	33	33	67	67	43	43	74	74	32	32	35	35	77	77	
148	564	564	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	42	42	56	56	44	44	73	73	72	72	81	81	39	39	43	43	43	43	
149	596	596	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	81	81	37	37	84	84	43	43	83	83	50	50	84	84	38	38	48	48	48	48	
150	558	556	 600	5	1.00	0.01	0.99	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	70	69	31	31	66	66	37	37	61	61	71	71	75	74	21	21	61	61	65	65	
151	475	472	 600	6	1.00	0.01	1.00	1.00	1.00	1.00	1.00	1.00	0.97	1.00	1.00	1.00	42	42	30	30	34	34	46	46	62	62	44	44	99	96	36	36	26	26	56	56	
152	504	504	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	40	40	40	40	44	44	57	57	55	55	70	70	47	47	18	18	63	63	
153	535	535	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	75	75	57	57	37	37	76	76	55	55	58	58	27	27	44	44	52	52	
154	536	535	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	41	41	46	46	47	47	34	34	81	80	72	72	80	80	48	48	44	44	43	43	
155	558	558	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	80	80	50	50	47	47	33	33	108	108	50	50	61	61	38	38	37	37	54	54	
156	519	519	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	46	46	46	46	38	38	100	100	40	40	85	85	45	45	15	15	39	39	
157	527	527	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	56	56	29	29	59	59	83	83	49	49	73	73	45	45	33	33	52	52	
158	506	506	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	48	48	44	44	46	46	75	75	40	40	61	61	44	44	31	31	55	55	
159	585	585	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	57	57	46	46	39	39	86	86	63	63	87	87	37	37	35	35	65	65	
160	531	530	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	62	62	37	37	48	48	40	40	61	61	42	42	94	93	33	33	66	66	48	48	
161	540	540	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	58	58	89	89	41	41	75	75	43	43	63	63	30	30	42	42	50	50	
162	535	535	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	48	48	47	47	40	40	83	83	64	64	77	77	45	45	55	55	38	38	
163	572	572	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	54	54	37	37	56	56	95	95	54	54	85	85	49	49	37	37	55	55	
164	519	519	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	55	55	38	38	64	64	77	77	53	53	51	51	36	36	44	44	56	56	
165	574	574	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	53	53	59	59	48	48	87	87	40	40	103	103	46	46	36	36	32	32	
166	581	580	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	88	88	44	44	55	55	38	38	75	75	56	56	98	97	31	31	33	33	63	63	
167	607	605	 600	4	1.00	0.01	1.00	1.00	1.00	1.00	0.98	1.00	1.00	1.00	1.00	1.00	71	71	36	36	59	59	69	69	83	81	59	59	88	88	35	35	38	38	69	69	
168	584	582	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	0.99	1.00	0.99	1.00	1.00	1.00	52	52	59	59	53	53	47	47	76	75	53	53	92	91	52	52	45	45	55	55	
169	594	586	 600	4	0.99	0.01	0.98	1.00	1.00	0.97	0.97	0.99	0.99	1.00	1.00	0.98	51	50	76	76	40	40	34	33	99	96	77	76	75	74	41	41	49	49	52	51	
170	505	501	 600	5	0.99	0.01	1.00	1.00	0.98	1.00	1.00	0.96	0.99	1.00	1.00	1.00	58	58	45	45	43	42	34	34	74	74	56	54	81	80	19	19	38	38	57	57	
171	535	535	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	56	56	39	39	66	66	77	77	52	52	84	84	27	27	24	24	56	56	
172	612	612	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	49	49	77	77	32	32	84	84	61	61	87	87	49	49	33	33	74	74	
173	524	523	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	52	52	47	47	46	46	44	44	86	85	43	43	79	79	33	33	43	43	51	51	
174	548	548	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	51	51	51	51	49	49	76	76	43	43	87	87	44	44	37	37	57	57	
175	527	527	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	25	25	51	51	62	62	72	72	41	41	67	67	22	22	41	41	75	75	
176	614	614	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	47	47	41	41	53	53	88	88	77	77	93	93	47	47	52	52	61	61	
177	517	517	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	44	44	47	47	54	54	61	61	64	64	84	84	37	37	17	17	57	57	
178	538	538	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	63	63	34	34	37	37	80	80	47	47	83	83	48	48	45	45	52	52	
179	523	523	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	40	40	39	39	27	27	80	80	64	64	62	62	43	43	30	30	77	77	
180	535	535	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	81	81	50	50	52	52	44	44	79	79	37	37	82	82	29	29	35	35	46	46	
181	579	579	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	61	61	38	38	51	51	104	104	48	48	98	98	40	40	41	41	51	51	
182	565	563	 600	2	1.00	0.01	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	0.98	64	64	39	39	64	64	33	33	85	84	71	71	63	63	46	46	37	37	63	62	
183	560	560	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	75	75	47	47	63	63	39	39	67	67	49	49	70	70	31	31	39	39	80	80	
184	639	637	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	0.99	63	63	49	49	41	41	71	71	70	70	51	51	93	92	33	33	81	81	87	86	
185	655	653	 600	6	1.00	0.00	0.99	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	73	72	67	67	35	35	77	77	113	112	72	72	83	83	39	39	41	41	55	55	
186	627	615	 600	5	0.98	0.01	0.98	1.00	1.00	0.98	0.97	0.96	0.97	1.00	1.00	0.98	48	47	67	67	60	60	44	43	101	98	75	72	99	96	33	33	49	49	51	50	
187	588	573	 600	4	0.98	0.02	0.94	1.00	1.00	1.00	0.94	0.98	0.94	1.00	1.00	0.99	71	67	55	55	52	52	40	40	86	81	41	40	71	67	59	59	39	39	74	73	
188	558	549	 600	9	0.99	0.02	0.95	1.00	1.00	1.00	0.95	0.98	1.00	1.00	1.00	0.98	62	59	58	58	34	34	46	46	88	84	48	47	61	61	60	60	45	45	56	55	
189	578	569	 600	9	0.99	0.02	0.97	1.00	1.00	1.00	0.99	0.98	0.96	1.00	0.98	1.00	88	85	51	51	67	67	35	35	86	85	41	40	71	68	41	41	46	45	52	52	
190	637	620	 600	9	0.98	0.03	0.92	1.00	1.00	1.00	0.95	0.98	0.95	1.00	0.97	1.00	63	58	59	59	52	52	67	67	79	75	57	56	111	106	40	40	70	68	39	39	
191	510	499	 600	6	0.98	0.02	0.95	1.00	1.00	1.00	0.96	0.98	0.97	1.00	0.94	1.00	86	82	50	50	47	47	33	33	55	53	44	43	72	70	41	41	35	33	47	47	
192	630	626	 600	9	0.99	0.01	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	0.97	0.99	58	58	60	60	40	40	42	42	100	100	44	44	82	81	50	50	79	77	75	74	
193	556	539	 600	4	0.98	0.02	0.98	1.00	0.98	1.00	0.94	0.98	0.95	1.00	0.98	0.94	46	45	41	41	64	63	26	26	66	62	61	60	97	92	40	40	43	42	72	68	
194	525	518	 600	8	0.99	0.01	1.00	1.00	1.00	1.00	0.96	1.00	0.98	1.00	0.98	0.97	53	53	47	47	28	28	44	44	105	101	65	65	54	53	30	30	59	58	40	39	
195	526	526	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	87	87	55	55	53	53	54	54	72	72	27	27	61	61	29	29	48	48	40	40	
196	612	612	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	70	70	47	47	71	71	79	79	64	64	88	88	54	54	28	28	60	60	
197	511	506	 600	2	0.99	0.02	1.00	1.00	1.00	1.00	0.96	0.96	1.00	1.00	1.00	1.00	62	62	37	37	44	44	32	32	78	75	46	44	74	74	54	54	46	46	38	38	
198	561	561	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	43	43	69	69	52	52	73	73	72	72	56	56	63	63	37	37	42	42	
199	596	596	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	60	60	37	37	36	36	80	80	62	62	85	85	41	41	49	49	75	75	
200	619	616	 600	5	1.00	0.01	1.00	1.00	1.00	1.00	1.00	1.00	0.98	1.00	1.00	0.99	74	74	49	49	68	68	29	29	91	91	73	73	83	81	44	44	37	37	71	70	
201	638	628	 600	8	0.98	0.02	0.98	1.00	0.97	1.00	0.98	0.96	0.99	1.00	1.00	0.97	87	85	66	66	70	68	68	68	85	83	46	44	102	101	35	35	45	45	34	33	
202	589	578	 600	14	0.98	0.02	0.98	1.00	0.96	1.00	0.99	0.99	0.98	1.00	1.00	0.94	57	56	41	41	57	55	36	36	84	83	71	70	94	92	46	46	41	41	62	58	
203	581	562	 600	3	0.97	0.03	0.97	1.00	0.96	1.00	0.95	0.92	0.97	1.00	1.00	0.93	75	73	61	61	49	47	54	54	105	100	50	46	70	68	35	35	26	26	56	52	
204	557	543	 600	7	0.98	0.02	0.98	0.98	0.96	1.00	0.97	0.97	0.95	1.00	1.00	0.97	54	53	55	54	48	46	34	34	64	62	40	39	106	101	47	47	38	38	71	69	
205	581	579	 600	8	1.00	0.01	1.00	1.00	1.00	1.00	0.99	1.00	0.99	1.00	1.00	1.00	71	71	40	40	73	73	41	41	88	87	71	71	71	70	39	39	44	44	43	43	
206	514	512	 600	5	1.00	0.00	0.99	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	76	75	48	48	37	37	41	41	88	87	39	39	71	71	45	45	35	35	34	34	
207	595	595	 600	14	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	43	43	59	59	33	33	82	82	42	42	87	87	61	61	53	53	78	78	
208	554	550	 600	7	0.99	0.01	1.00	1.00	1.00	1.00	0.98	1.00	0.97	1.00	1.00	1.00	70	70	46	46	45	45	60	60	81	79	61	61	73	71	26	26	27	27	65	65	
209	565	557	 600	4	0.99	0.02	0.98	1.00	1.00	1.00	0.94	1.00	0.99	1.00	1.00	1.00	83	81	48	48	56	56	57	57	83	78	41	41	79	78	40	40	32	32	46	46	
210	573	560	 600	7	0.98	0.02	1.00	1.00	1.00	1.00	0.95	1.00	0.93	1.00	1.00	0.96	54	54	59	59	43	43	40	40	109	104	48	48	92	86	42	42	37	37	49	47	
211	648	633	 600	6	0.98	0.02	0.99	1.00	1.00	1.00	0.95	1.00	0.94	1.00	1.00	0.96	82	81	62	62	64	64	36	36	94	89	36	36	104	98	36	36	67	67	67	64	
212	614	592	 600	4	0.97	0.03	0.96	1.00	0.98	0.98	0.92	1.00	0.93	1.00	1.00	0.97	47	45	59	59	65	64	56	55	119	109	50	50	90	84	30	30	36	36	62	60	
213	556	539	 600	12	0.97	0.02	0.97	1.00	0.96	1.00	0.96	1.00	0.94	1.00	0.96	0.96	59	57	36	36	52	50	43	43	73	70	55	55	99	93	35	35	53	51	51	49	
214	575	575	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	70	70	52	52	41	41	78	78	63	63	69	69	31	31	50	50	70	70	
215	596	596	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	54	54	53	53	35	35	85	85	55	55	103	103	53	53	40	40	54	54	
216	571	563	 600	6	0.99	0.02	1.00	1.00	1.00	1.00	0.98	0.95	0.98	1.00	1.00	0.98	55	55	44	44	56	56	44	44	88	86	66	63	94	92	38	38	38	38	48	47	
217	500	500	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	63	63	47	47	39	39	76	76	41	41	54	54	48	48	47	47	37	37	
218	623	623	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	54	54	45	45	50	50	124	124	58	58	76	76	44	44	57	57	59	59	
219	603	599	 600	6	1.00	0.01	1.00	1.00	1.00	1.00	0.98	0.99	0.99	1.00	1.00	1.00	72	72	52	52	53	53	49	49	97	95	71	70	78	77	43	43	50	50	38	38	
220	618	611	 600	5	0.99	0.01	1.00	1.00	1.00	1.00	0.98	0.98	0.96	1.00	1.00	1.00	68	68	68	68	60	60	45	45	86	84	63	62	93	89	32	32	26	26	77	77	
221	690	667	 600	6	0.97	0.02	0.96	0.98	1.00	1.00	0.93	0.96	0.94	1.00	0.97	0.98	83	80	59	58	56	56	57	57	120	112	48	46	96	90	50	50	70	68	51	50	
222	571	546	 600	9	0.96	0.03	0.90	0.98	1.00	1.00	0.93	0.97	0.94	1.00	0.95	0.95	63	57	43	42	61	61	59	59	97	90	61	59	70	66	23	23	38	36	56	53	
223	621	616	 600	6	0.99	0.01	1.00	1.00	0.98	1.00	0.99	0.97	0.98	1.00	1.00	1.00	51	51	64	64	58	57	59	59	100	99	65	63	66	65	61	61	37	37	60	60	
224	607	593	 600	8	0.98	0.02	0.97	0.97	1.00	1.00	0.98	0.94	0.98	0.98	1.00	0.96	79	77	68	66	49	49	38	38	82	80	50	47	86	84	46	45	57	57	52	50	
225	619	604	 600	6	0.98	0.02	0.98	0.96	0.98	1.00	0.97	0.99	0.93	0.98	1.00	0.99	58	57	57	55	56	55	38	38	80	78	75	74	92	86	55	54	41	41	67	66	
226	601	578	 600	8	0.97	0.03	1.00	0.95	1.00	1.00	0.93	0.91	0.94	1.00	1.00	0.94	60	60	40	38	59	59	37	37	90	84	68	62	90	85	49	49	39	39	69	65	
227	631	602	 600	5	0.96	0.03	0.96	0.91	0.98	1.00	0.93	0.95	0.91	0.98	1.00	0.94	83	80	69	63	66	65	54	54	82	76	43	41	70	64	49	48	44	44	71	67	
228	633	602	 600	5	0.95	0.03	0.92	0.91	0.96	1.00	0.93	0.93	0.97	0.97	0.98	0.97	66	61	77	70	77	74	51	51	83	77	59	55	59	57	39	38	62	61	60	58	
229	645	607	 600	4	0.95	0.03	0.93	0.93	0.93	1.00	0.94	0.95	0.90	1.00	0.96	0.95	71	66	70	65	67	62	65	65	67	63	61	58	116	104	44	44	46	44	38	36	
230	632	595	 600	1	0.95	0.03	0.90	0.94	0.91	0.98	0.91	0.97	0.93	1.00	0.98	0.95	73	66	50	47	78	71	52	51	89	81	38	37	85	79	59	59	50	49	58	55	
231	621	581	 600	5	0.94	0.03	0.93	0.91	0.93	0.98	0.90	0.93	0.93	1.00	1.00	0.94	69	64	55	50	44	41	48	47	103	93	81	75	80	74	51	51	26	26	64	60	
232	614	580	 600	4	0.95	0.03	0.96	0.91	0.91	0.98	0.93	0.92	0.94	0.98	1.00	0.95	67	64	45	41	55	50	51	50	84	78	78	72	85	80	43	42	41	41	65	62	
233	576	539	 600	7	0.94	0.03	0.93	0.92	0.93	0.98	0.89	0.94	0.92	1.00	1.00	0.94	71	66	51	47	55	51	45	44	74	66	82	77	77	71	24	24	35	35	62	58	
234	599	576	 600	3	0.97	0.03	0.93	0.94	0.92	1.00	0.94	0.97	1.00	1.00	1.00	0.98	70	65	63	59	65	60	36	36	102	96	63	61	67	67	40	40	28	28	65	64	
235	606	582	 600	6	0.96	0.03	0.98	0.93	0.93	0.97	0.93	0.97	0.94	1.00	1.00	0.97	58	57	55	51	30	28	40	39	85	79	63	61	98	92	61	61	56	56	60	58	
236	647	613	 600	7	0.95	0.03	0.90	0.98	0.96	0.99	0.93	0.94	0.94	0.94	1.00	0.95	61	55	42	41	50	48	67	66	103	96	80	75	103	97	51	48	35	35	55	52	
237	594	563	 600	5	0.96	0.03	0.93	0.98	0.93	0.98	0.95	0.91	0.96	1.00	1.00	0.93	82	76	44	43	42	39	41	40	113	107	78	71	77	74	23	23	38	38	56	52	
238	673	634	 600	11	0.95	0.03	0.91	0.94	0.94	0.97	0.95	0.94	0.91	0.97	1.00	0.93	54	49	52	49	69	65	65	63	91	86	96	90	86	78	68	66	32	32	60	56	
239	642	601	 600	5	0.94	0.03	0.92	0.94	0.91	0.94	0.93	0.93	0.92	1.00	1.00	0.92	72	66	35	33	55	50	68	64	86	80	95	88	93	86	30	30	55	55	53	49	
240	655	612	 600	6	0.94	0.03	0.92	0.95	0.93	0.97	0.90	0.93	0.90	0.95	1.00	0.94	79	73	64	61	76	71	34	33	83	75	59	55	88	79	43	41	46	46	83	78	
241	582	545	 600	4	0.94	0.04	0.92	1.00	0.92	0.91	0.92	0.92	0.92	1.00	1.00	0.95	83	76	37	37	52	48	44	40	85	78	63	58	83	76	41	41	39	39	55	52	
242	575	541	 600	6	0.95	0.03	0.91	0.97	0.95	0.93	0.91	0.92	0.91	1.00	1.00	0.98	69	63	58	56	42	40	71	66	99	90	38	35	70	64	33	33	43	43	52	51	
243	623	591	 600	7	0.95	0.03	0.88	0.97	0.94	0.97	0.96	0.93	0.94	1.00	1.00	0.96	73	64	66	64	52	49	59	57	50	48	55	51	111	104	25	25	51	51	81	78	
244	650	624	 600	6	0.96	0.02	0.95	0.97	0.96	0.94	0.94	0.94	0.96	1.00	1.00	0.96	58	55	66	64	56	54	53	50	87	82	68	64	93	89	50	50	45	45	74	71	
245	629	595	 600	12	0.95	0.03	0.89	0.94	0.94	0.97	0.92	0.95	0.96	1.00	1.00	0.94	64	57	52	49	62	58	67	65	106	97	62	59	83	80	34	34	48	48	51	48	
246	592	552	 600	4	0.94	0.03	0.93	0.95	0.90	0.90	0.91	0.92	0.98	0.96	1.00	0.98	68	63	56	53	62	56	63	57	95	86	98	90	48	47	28	27	24	24	50	49	
247	688	657	 600	9	0.96	0.03	0.93	0.98	0.98	0.94	0.91	0.97	0.95	0.97	1.00	0.98	92	86	49	48	54	53	62	58	111	101	71	69	97	92	40	39	51	51	61	60	
248	628	595	 600	9	0.96	0.03	0.95	0.95	0.98	0.91	0.91	0.96	0.93	1.00	1.00	0.97	59	56	58	55	48	47	57	52	114	104	48	46	96	89	50	50	33	33	65	63	
249	605	572	 600	10	0.95	0.03	0.91	0.93	0.97	0.94	0.94	0.97	0.94	0.98	1.00	0.92	81	74	57	53	65	63	48	45	80	75	61	59	62	58	45	44	47	47	59	54	
250	610	578	 600	7	0.96	0.03	0.91	0.96	0.98	1.00	0.92	0.94	0.93	1.00	1.00	0.93	64	58	45	43	51	50	40	40	78	72	93	87	86	80	46	46	38	38	69	64	
251	715	680	 600	7	0.96	0.03	0.92	1.00	0.98	0.98	0.93	0.96	0.90	0.98	1.00	0.93	85	78	45	45	64	63	49	48	88	82	67	64	98	88	56	55	75	75	88	82	
252	704	654	 600	4	0.94	0.05	0.90	0.94	1.00	0.98	0.90	0.94	0.88	0.97	1.00	0.88	100	90	69	65	41	41	65	64	98	88	71	67	85	75	63	61	38	38	74	65	
253	614	563	 600	5	0.93	0.05	0.91	0.98	0.98	0.95	0.86	0.89	0.88	1.00	0.97	0.89	65	59	43	42	49	48	57	54	118	101	47	42	84	74	49	49	37	36	65	58	
254	677	656	 600	6	0.97	0.02	0.95	0.99	0.97	0.98	0.93	0.97	0.98	1.00	1.00	0.97	80	76	77	76	71	69	62	61	86	80	73	71	82	80	37	37	22	22	87	84	
255	641	613	 600	3	0.96	0.02	0.95	0.92	1.00	0.98	0.94	0.96	0.95	0.97	0.98	0.95	65	62	62	57	43	43	48	47	105	99	79	76	96	91	34	33	48	47	61	58	
256	637	603	 600	7	0.95	0.03	0.93	0.94	1.00	1.00	0.94	0.96	0.90	0.96	0.98	0.92	73	68	69	65	26	26	57	57	90	85	57	55	110	99	45	43	59	58	51	47	
257	619	584	 600	5	0.95	0.04	0.94	0.92	1.00	1.00	0.90	0.93	0.90	0.93	0.98	0.97	51	48	60	55	50	50	57	57	104	94	58	54	71	64	46	43	55	54	67	65	
258	651	617	 600	6	0.95	0.03	0.94	0.95	1.00	1.00	0.91	0.94	0.91	0.97	1.00	0.93	81	76	58	55	63	63	55	55	91	83	62	58	85	77	35	34	47	47	74	69	
259	639	607	 600	5	0.96	0.04	0.91	0.95	1.00	0.99	0.91	1.00	0.91	1.00	0.98	0.91	53	48	80	76	51	51	71	70	111	101	62	62	65	59	39	39	51	50	56	51	
260	620	569	 600	12	0.93	0.04	0.91	0.87	0.93	0.95	0.90	0.89	0.89	1.00	0.97	0.94	58	53	84	73	60	56	39	37	91	82	66	59	76	68	50	50	30	29	66	62	
261	705	653	 600	9	0.93	0.04	0.91	0.91	0.98	0.97	0.92	0.90	0.90	0.96	1.00	0.87	75	68	66	60	51	50	64	62	88	81	70	63	98	88	70	67	52	52	71	62	
262	637	587	 600	6	0.93	0.04	0.88	0.93	0.95	0.96	0.92	0.89	0.87	0.96	0.97	0.98	84	74	54	50	60	57	50	48	83	76	66	59	102	89	56	54	36	35	46	45	
263	628	577	 600	5	0.93	0.04	0.94	0.89	0.96	0.98	0.88	0.89	0.91	0.97	1.00	0.92	63	59	92	82	49	47	42	41	116	102	81	72	64	58	37	36	35	35	49	45	
264	584	543	 600	12	0.94	0.05	0.90	0.90	1.00	1.00	0.89	0.94	0.88	1.00	0.98	0.94	67	60	41	37	49	49	35	35	82	73	79	74	96	84	28	28	54	53	53	50	
265	645	604	 600	8	0.94	0.04	0.88	0.93	0.98	0.98	0.91	0.91	0.90	0.96	0.98	0.96	58	51	58	54	65	64	63	62	94	86	58	53	96	86	50	48	54	53	49	47	
266	630	576	 600	3	0.92	0.03	0.91	0.93	0.95	0.95	0.88	0.89	0.88	0.95	0.97	0.91	68	62	43	40	42	40	59	56	80	70	63	56	98	86	61	58	34	33	82	75	
267	625	590	 600	3	0.95	0.03	0.95	0.91	0.97	0.90	0.96	0.96	0.93	1.00	0.98	0.93	77	73	64	58	61	59	62	56	70	67	48	46	86	80	39	39	47	46	71	66	
268	622	587	 600	7	0.95	0.03	0.94	0.93	0.93	0.92	0.92	0.98	0.97	0.94	1.00	1.00	94	88	61	57	58	54	63	58	106	97	45	44	63	61	63	59	24	24	45	45	
269	643	595	 600	13	0.93	0.04	0.88	0.91	0.91	0.88	0.90	1.00	0.92	0.90	1.00	0.98	75	66	57	52	43	39	59	52	93	84	52	52	95	87	52	47	61	61	56	55	
