t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n4	g0n4	d-g0n8	g0n8	d-g0n10	g0n10	d-g0n14	g0n14	d-g0n15	g0n15	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n1	g1n1	d-g1n3	g1n3	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n6	g1n6	d-g1n9	g1n9	d-g1n16	g1n16	d-g1n18	g1n18	d-g1n19	g1n19	d-g2n1	g2n1	d-g2n4	g2n4	d-g2n5	g2n5	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n10	g2n10	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n7	g3n7	d-g3n8	g3n8	d-g3n10	g3n10	d-g3n12	g3n12	d-g3n15	g3n15	d-g3n16	g3n16	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n3	g4n3	d-g4n5	g4n5	d-g4n6	g4n6	d-g4n7	g4n7	d-g4n9	g4n9	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n16	g4n16	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n11	g5n11	d-g5n12	g5n12	d-g5n13	g5n13	d-g5n18	g5n18	d-g5n19	g5n19	d-g6n0	g6n0	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n7	g6n7	d-g6n11	g6n11	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n17	g6n17	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n9	g7n9	d-g7n10	g7n10	d-g7n11	g7n11	d-g7n12	g7n12	d-g7n13	g7n13	d-g7n14	g7n14	d-g7n19	g7n19	d-g8n2	g8n2	d-g8n3	g8n3	d-g8n5	g8n5	d-g8n8	g8n8	d-g8n9	g8n9	d-g8n10	g8n10	d-g8n11	g8n11	d-g8n13	g8n13	d-g8n16	g8n16	d-g8n17	g8n17	d-g8n18	g8n18	d-g9n0	g9n0	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n15	g9n15	d-g9n16	g9n16	
511	0.91	0.11	1	1	4	3	7	7	7	7	6	5	2	2	7	7	8	8	7	7	6	5	0	0	1	1	6	6	6	5	5	4	1	1	4	3	7	6	0	0	5	4	8	6	1	1	4	4	6	5	3	3	6	6	4	3	2	2	5	5	4	4	0	0	3	3	5	5	4	3	3	3	6	5	6	5	8	7	0	0	1	1	0	0	8	6	2	2	7	5	4	3	6	5	8	8	7	5	7	6	1	1	2	2	5	5	8	8	6	6	8	8	3	3	6	6	6	6	5	4	4	4	6	6	3	3	4	4	8	7	2	2	7	6	6	6	5	4	0	0	7	6	6	6	2	2	4	4	0	0	0	0	3	3	5	5	3	3	5	4	4	4	1	1	8	6	8	7	4	3	5	4	4	3	2	2	6	5	8	6	33	27	32	23	33	29	24	16	33	27	22	16	26	21	22	18	39	31	29	27	46	32	
512	0.93	0.10	2	2	7	7	1	1	1	1	1	1	7	6	5	5	2	2	4	3	8	7	0	0	4	4	5	5	5	4	4	4	8	7	2	2	4	4	1	1	0	0	8	6	3	3	8	8	2	2	6	5	1	1	4	3	8	7	5	5	8	7	8	8	3	3	5	5	2	2	0	0	6	5	2	2	8	7	3	3	3	3	6	5	3	2	3	3	0	0	4	3	1	1	8	6	7	5	2	2	6	4	3	3	2	2	0	0	7	7	1	1	2	2	2	2	0	0	3	3	5	5	1	1	6	6	3	3	4	4	8	7	7	6	6	6	2	2	3	3	1	1	7	7	1	1	5	5	2	2	7	6	5	4	0	0	5	5	5	5	5	5	3	3	8	7	2	2	1	1	6	5	0	0	6	5	5	4	1	1	34	28	30	26	25	24	43	29	32	26	30	21	31	25	26	22	39	31	24	24	32	22	
513	0.93	0.10	8	8	3	3	4	4	1	1	5	5	5	5	3	3	3	3	4	3	7	7	1	1	3	3	6	6	4	3	0	0	6	5	2	2	6	5	8	8	4	4	3	3	7	6	1	1	7	7	3	3	3	3	5	5	1	1	3	3	6	5	7	7	0	0	4	4	4	4	0	0	7	6	2	2	1	1	1	1	4	3	4	4	7	5	0	0	8	6	7	5	4	4	1	1	8	7	1	1	3	2	7	6	4	4	3	3	5	5	1	1	1	1	6	5	2	2	6	5	8	7	4	4	1	1	5	5	4	4	2	2	8	8	5	5	0	0	2	2	7	7	2	2	5	4	0	0	8	8	0	0	1	1	6	6	6	5	6	5	3	3	1	1	3	3	7	7	3	3	3	3	5	4	3	3	6	6	8	6	33	27	39	28	47	44	31	21	23	19	41	29	42	34	43	35	40	32	28	28	31	21	
514	0.93	0.11	4	3	6	6	8	8	7	7	0	0	7	7	2	2	5	5	3	3	1	1	7	7	2	2	4	4	7	6	6	5	2	2	1	1	4	4	3	3	8	6	8	6	6	5	6	6	3	3	5	5	1	1	6	5	1	1	4	4	3	3	6	6	8	8	5	5	0	0	7	7	5	5	7	6	4	4	6	5	3	3	5	5	5	4	3	3	8	6	3	2	0	0	2	2	7	5	6	5	1	1	2	2	3	3	1	1	1	1	2	2	5	5	6	5	7	6	5	4	5	4	7	7	8	8	5	4	5	5	0	0	8	7	1	1	2	2	2	2	0	0	1	1	4	4	5	5	3	3	5	5	1	1	4	4	3	3	3	3	6	6	0	0	6	6	4	4	0	0	2	2	3	2	4	4	1	1	8	6	36	29	42	30	34	24	30	20	28	23	40	28	29	23	35	29	33	27	30	22	37	25	
515	0.91	0.11	4	3	8	6	4	3	7	6	6	6	3	3	7	7	8	7	4	3	6	6	6	6	3	3	8	8	3	3	6	6	2	2	4	3	4	4	8	8	1	1	8	6	0	0	1	1	7	6	6	5	2	2	7	5	6	6	5	5	2	2	1	1	6	6	6	5	6	6	4	3	5	5	2	2	0	0	1	1	1	1	7	6	6	5	2	2	2	2	5	4	5	5	1	1	6	5	0	0	6	4	6	5	4	4	5	5	4	4	6	5	2	2	7	6	4	4	3	3	8	7	4	4	5	4	0	0	4	4	6	5	4	4	3	3	0	0	5	5	1	1	0	0	2	2	3	3	2	2	7	6	6	5	3	3	0	0	0	0	7	7	7	5	5	5	7	7	2	2	2	2	0	0	0	0	7	5	4	3	40	32	34	25	43	31	29	19	36	29	29	20	29	26	25	21	40	32	38	27	39	27	
516	0.91	0.11	8	6	3	3	0	0	8	6	3	3	2	2	6	5	7	6	4	3	1	1	6	6	8	8	3	3	1	1	4	4	7	6	4	3	7	6	1	1	1	1	2	2	4	3	6	5	2	2	1	1	2	2	7	5	0	0	6	6	2	2	3	3	6	5	0	0	4	3	6	5	3	3	7	6	3	3	2	2	2	2	4	4	7	5	1	1	0	0	6	4	4	4	3	3	0	0	7	6	3	2	4	4	6	6	5	5	7	7	2	2	1	1	4	3	7	6	1	1	6	5	5	5	8	6	4	4	2	2	6	5	6	5	7	6	4	4	8	8	4	4	6	6	0	0	1	1	2	2	8	7	4	4	5	5	2	2	8	7	2	2	1	1	5	5	0	0	2	2	6	5	3	2	2	2	3	3	6	5	41	33	36	26	44	31	33	22	36	29	36	25	33	30	42	35	34	27	30	22	31	21	
517	0.90	0.11	2	2	6	5	1	1	2	2	7	5	7	7	4	3	1	1	5	4	4	3	0	0	3	3	8	8	1	1	4	4	5	4	8	6	7	6	5	5	7	6	1	1	7	6	0	0	8	7	2	2	1	1	1	1	6	6	0	0	4	4	8	8	6	5	0	0	3	3	3	3	8	7	7	6	3	3	1	1	0	0	1	1	6	4	4	4	5	4	4	3	1	1	4	3	7	6	2	2	3	2	6	5	6	6	4	4	1	1	6	5	5	5	5	4	6	5	3	3	1	1	6	5	4	3	8	7	4	4	2	2	5	4	0	0	3	3	5	4	0	0	5	5	3	3	1	1	6	5	7	6	1	1	4	4	4	4	8	7	6	6	1	1	0	0	5	5	6	6	1	1	5	4	1	1	7	5	8	6	41	33	20	15	33	24	45	30	31	25	31	22	38	30	29	24	31	25	30	22	29	20	
518	0.94	0.10	8	6	1	1	8	7	5	5	8	6	4	4	3	3	2	2	2	2	2	2	2	2	4	4	0	0	8	6	7	7	8	8	7	6	3	3	2	2	4	4	2	2	3	3	5	4	1	1	5	5	7	7	6	6	4	4	5	5	0	0	4	4	1	1	7	6	8	7	2	2	3	3	2	2	6	6	6	6	2	2	1	1	7	6	5	4	0	0	5	4	1	1	2	2	4	4	5	4	0	0	4	4	1	1	6	5	5	5	6	5	3	3	2	2	0	0	7	6	2	2	5	5	2	2	6	6	7	6	7	6	8	8	7	7	7	7	7	7	0	0	6	6	2	2	3	3	4	4	6	5	0	0	5	5	4	4	2	2	5	5	6	6	6	5	7	7	2	2	7	5	3	2	4	4	2	2	1	1	25	23	24	18	42	36	23	16	39	32	34	24	33	30	35	29	36	29	38	33	34	23	
519	0.91	0.11	0	0	3	3	0	0	4	3	2	2	6	6	5	5	5	5	8	6	2	2	1	1	6	5	2	2	7	6	8	7	5	4	5	4	7	6	5	5	2	2	4	4	0	0	1	1	4	4	6	6	4	4	6	6	6	6	4	4	7	6	4	4	7	6	6	5	1	1	3	3	7	6	7	6	7	6	4	3	1	1	2	2	8	6	7	6	0	0	3	2	3	3	6	6	8	6	5	4	6	4	7	6	1	1	7	6	0	0	3	3	1	1	0	0	8	7	7	6	3	3	5	5	7	7	4	4	5	5	1	1	2	2	0	0	7	6	8	7	2	2	5	5	3	3	5	5	2	2	2	2	8	7	6	5	5	5	8	8	7	6	5	4	4	3	6	5	8	8	7	5	1	1	3	3	5	5	3	3	28	26	23	17	28	20	26	17	28	23	47	33	31	25	21	18	31	25	35	25	26	18	
520	0.92	0.11	1	1	7	7	1	1	1	1	8	6	3	3	1	1	8	8	5	4	8	7	1	1	3	3	2	2	5	4	0	0	4	4	7	6	8	7	4	4	6	6	5	5	6	5	6	5	2	2	5	5	5	5	2	2	3	3	1	1	7	6	8	8	7	6	2	2	0	0	7	6	7	6	6	6	7	6	4	3	4	3	5	5	4	3	1	1	8	6	5	4	7	7	2	2	5	4	0	0	3	2	7	7	8	6	1	1	1	1	4	4	1	1	0	0	7	6	1	1	1	1	0	0	7	7	0	0	4	4	7	6	0	0	3	3	3	3	0	0	8	8	2	2	4	4	8	6	4	4	3	3	3	3	4	4	1	1	3	3	7	6	4	3	4	3	6	5	7	5	1	1	5	4	4	4	3	3	2	2	39	35	36	26	29	25	33	22	37	30	36	25	37	30	34	28	41	33	34	30	43	30	
521	0.92	0.11	5	5	1	1	3	3	5	4	2	2	6	6	3	3	2	2	6	5	4	4	4	4	7	7	6	6	5	4	6	5	3	3	8	6	2	2	2	2	6	5	8	8	4	3	1	1	1	1	3	3	0	0	1	1	5	4	5	5	5	5	5	5	1	1	0	0	6	6	2	2	7	6	3	3	3	3	4	4	2	2	0	0	7	5	5	5	8	6	8	6	4	4	1	1	2	2	5	4	0	0	5	5	5	4	6	5	2	2	8	7	3	3	2	2	5	5	1	1	3	3	2	2	1	1	8	8	0	0	2	2	5	5	1	1	3	3	4	3	5	4	3	3	2	2	3	3	7	7	0	0	8	7	5	5	5	5	6	5	7	7	7	6	4	3	1	1	5	4	7	6	7	5	5	4	6	6	4	3	41	33	26	19	28	24	29	19	41	33	36	25	37	30	27	22	30	24	36	26	37	25	
522	0.92	0.10	8	7	1	1	3	3	2	2	1	1	3	3	7	7	1	1	6	5	3	3	5	5	7	7	0	0	0	0	0	0	3	3	1	1	3	3	1	1	5	5	6	6	6	5	5	4	8	8	1	1	7	5	5	5	1	1	2	2	8	7	5	4	8	7	8	7	6	5	6	5	1	1	2	2	2	2	1	1	3	3	6	5	4	3	7	6	4	3	7	5	2	2	1	1	8	7	5	4	2	2	3	3	8	6	6	5	0	0	0	0	1	1	7	6	1	1	4	4	7	7	2	2	0	0	4	4	5	5	3	3	2	2	3	3	6	6	7	6	1	1	4	4	6	5	0	0	4	4	8	7	5	4	7	6	7	6	0	0	6	5	0	0	3	3	7	6	2	2	8	6	4	3	6	5	2	2	7	6	42	34	31	23	32	28	38	25	46	37	38	26	38	30	30	25	26	21	30	22	29	20	
523	0.92	0.11	8	7	2	2	0	0	3	3	4	3	1	1	6	6	8	8	5	5	1	1	0	0	5	5	7	7	0	0	8	7	1	1	0	0	8	7	2	2	1	1	2	2	3	3	5	4	4	3	7	7	4	3	3	3	3	3	5	5	5	5	8	6	7	6	2	2	8	6	8	7	8	7	4	4	6	6	8	7	5	5	1	1	3	2	3	3	0	0	7	5	7	6	2	2	0	0	6	6	3	2	2	2	1	1	3	3	3	3	0	0	8	7	2	2	0	0	6	5	7	7	2	2	8	8	7	7	1	1	4	4	3	3	5	5	5	5	7	6	8	7	2	2	3	3	7	5	7	6	4	4	7	6	8	7	6	5	3	3	7	6	1	1	0	0	1	1	6	5	4	3	3	2	1	1	8	6	2	2	38	31	40	29	38	36	40	34	30	25	33	23	34	27	26	22	33	27	40	29	28	24	
524	0.93	0.10	4	4	1	1	4	4	6	5	6	5	7	7	8	8	0	0	4	4	1	1	1	1	8	8	8	8	8	8	5	4	2	2	8	8	4	4	5	5	4	4	7	7	1	1	5	4	1	1	0	0	8	6	7	7	3	3	5	5	2	2	3	3	1	1	7	6	2	2	6	5	7	6	5	4	2	2	2	2	1	1	8	7	6	4	0	0	3	3	7	5	4	4	0	0	4	4	2	2	5	4	3	3	5	5	1	1	2	2	0	0	5	5	6	6	3	3	3	3	8	7	0	0	8	6	2	2	1	1	0	0	4	4	7	6	2	2	2	2	3	3	2	2	0	0	0	0	0	0	7	6	4	4	0	0	0	0	7	5	3	3	4	4	6	6	6	5	3	3	7	5	6	4	4	4	2	2	7	7	32	26	29	21	46	33	24	22	41	33	24	17	38	30	28	23	28	23	35	25	31	26	
525	0.95	0.09	7	7	3	3	6	6	6	6	0	0	8	8	8	8	5	4	1	1	8	8	2	2	1	1	7	7	5	5	3	3	6	6	5	5	5	5	3	3	4	4	3	3	1	1	2	2	5	4	7	7	4	4	5	5	6	6	4	4	2	2	8	6	7	5	6	6	2	2	5	5	8	8	6	6	7	6	2	2	3	3	6	6	6	4	1	1	3	3	1	1	3	3	1	1	6	5	5	5	0	0	4	4	8	8	7	7	3	3	2	2	2	2	6	6	3	3	6	6	5	4	3	3	0	0	6	5	6	6	1	1	1	1	4	4	8	7	6	6	2	2	6	6	1	1	8	6	3	3	8	8	4	4	4	4	1	1	2	2	8	7	6	6	3	3	0	0	7	5	3	3	0	0	2	2	8	6	5	5	39	35	42	30	44	38	38	37	31	28	33	23	34	27	35	32	44	35	26	23	37	31	
526	0.91	0.12	7	5	1	1	1	1	4	3	4	3	7	6	1	1	0	0	6	6	4	3	8	8	3	3	3	3	0	0	2	2	6	5	1	1	2	2	5	5	5	5	6	6	7	7	0	0	7	5	3	3	1	1	7	7	8	6	7	7	3	3	7	6	1	1	4	4	0	0	7	5	0	0	5	4	0	0	4	3	3	3	2	2	3	2	4	4	5	5	3	2	7	6	2	2	8	6	3	3	5	5	5	5	4	4	3	3	4	4	4	4	4	4	6	6	4	4	6	5	0	0	6	6	4	4	7	6	2	2	2	2	4	4	2	2	6	5	6	6	2	2	8	7	3	3	5	4	7	6	6	5	6	5	1	1	7	7	5	4	0	0	8	6	6	6	1	1	7	5	7	5	1	1	7	7	7	5	2	2	30	24	28	20	31	22	26	26	40	37	32	22	36	29	41	34	27	22	37	32	28	19	
527	0.94	0.09	8	7	6	6	8	7	2	2	4	3	0	0	2	2	1	1	6	6	4	4	7	7	1	1	7	7	7	7	1	1	7	7	5	4	5	5	7	7	1	1	5	5	0	0	8	7	4	3	2	2	0	0	4	3	3	3	7	7	4	4	1	1	7	5	3	3	0	0	6	6	1	1	7	7	8	7	6	6	6	6	2	2	5	4	2	2	1	1	3	2	4	4	7	7	1	1	3	3	5	5	1	1	4	4	7	7	1	1	7	7	2	2	4	4	8	8	7	7	8	7	3	3	6	6	0	0	7	7	8	8	4	4	4	4	2	2	6	6	1	1	5	5	8	7	8	6	8	7	4	4	7	6	6	5	4	4	8	6	8	7	6	6	1	1	6	5	4	3	6	5	4	3	7	7	2	2	6	5	29	27	24	18	40	34	28	28	38	37	41	29	27	22	35	32	22	18	33	31	31	26	
528	0.92	0.11	6	6	1	1	1	1	4	4	4	3	2	2	5	5	1	1	2	2	2	2	7	7	4	4	8	7	3	3	8	7	7	7	7	6	7	6	8	8	6	6	7	7	8	8	3	3	8	6	2	2	2	2	0	0	5	5	3	3	7	7	2	2	8	6	8	8	5	5	4	4	4	4	3	3	6	5	4	3	8	6	5	5	3	2	4	4	3	3	6	4	4	4	0	0	4	4	0	0	0	0	5	5	3	3	8	8	2	2	1	1	4	4	6	6	5	5	1	1	1	1	6	5	0	0	6	6	7	7	8	7	4	4	7	7	5	4	4	3	7	6	4	4	7	6	2	2	4	4	6	6	3	3	1	1	1	1	7	5	6	5	5	4	7	7	2	2	4	3	6	5	8	6	3	3	4	3	5	4	30	27	29	21	28	20	45	30	39	39	21	15	43	34	29	24	37	30	21	15	25	23	
529	0.96	0.08	3	3	0	0	5	5	5	5	0	0	8	7	1	1	1	1	7	7	2	2	3	3	0	0	8	8	2	2	6	6	6	6	5	5	2	2	8	8	1	1	5	5	3	3	3	3	0	0	8	8	6	6	0	0	4	3	8	8	8	8	0	0	8	6	3	3	1	1	7	7	6	6	2	2	1	1	3	3	0	0	3	3	2	2	2	2	4	4	0	0	6	5	1	1	3	3	5	5	4	3	2	2	6	6	1	1	4	4	0	0	4	4	5	5	3	3	1	1	4	4	3	3	1	1	1	1	4	4	2	2	7	7	8	8	7	6	5	4	2	2	0	0	5	5	1	1	7	7	7	7	8	8	2	2	7	7	5	4	8	8	5	5	0	0	8	8	8	6	4	4	2	2	7	7	6	5	5	5	30	29	30	22	31	22	28	24	33	33	29	20	33	30	43	35	39	35	37	27	29	28	
530	0.95	0.10	1	1	8	8	2	2	3	3	4	3	5	4	4	4	6	5	6	6	8	7	5	5	3	3	1	1	0	0	1	1	3	3	7	7	7	7	4	4	5	5	7	7	8	8	7	6	2	2	6	6	1	1	3	3	2	2	0	0	4	4	4	4	2	2	5	5	8	6	3	3	4	4	1	1	6	6	3	3	8	8	1	1	0	0	4	4	6	6	2	2	4	4	3	3	6	5	4	4	6	4	2	2	8	8	6	6	3	3	1	1	8	8	7	7	1	1	3	3	5	4	3	3	4	3	3	3	2	2	3	3	0	0	7	7	2	2	8	6	2	2	5	5	5	4	4	3	1	1	4	4	2	2	0	0	3	3	8	6	6	5	1	1	3	3	6	5	0	0	3	3	3	3	5	5	3	3	4	4	43	41	26	19	38	27	26	24	31	31	25	18	42	34	32	26	35	28	39	28	35	35	
531	0.96	0.09	8	8	5	5	3	3	5	5	6	5	5	4	3	3	8	7	2	2	4	4	3	3	5	5	7	7	0	0	5	5	0	0	1	1	3	3	5	5	2	2	0	0	8	8	1	1	6	5	1	1	2	2	1	1	4	3	5	5	8	8	1	1	1	1	8	8	3	3	8	8	2	2	0	0	4	4	0	0	0	0	1	1	8	8	0	0	7	5	1	1	6	5	2	2	1	1	4	4	5	4	8	8	2	2	4	4	7	7	7	7	7	7	2	2	6	6	7	7	8	7	1	1	7	6	7	7	8	8	1	1	1	1	0	0	5	4	3	3	0	0	1	1	0	0	7	5	6	6	3	3	8	8	0	0	1	1	7	5	8	8	2	2	0	0	7	7	5	4	8	8	3	3	8	8	1	1	2	2	33	33	37	27	29	21	28	27	43	43	34	24	35	32	29	24	33	30	29	21	41	41	
532	0.94	0.11	5	5	4	3	7	7	3	3	7	5	6	5	0	0	0	0	7	7	7	7	6	6	8	8	6	6	6	6	7	7	2	2	6	6	2	2	0	0	3	3	2	2	2	2	0	0	5	4	2	2	3	3	0	0	3	3	3	3	4	4	3	3	7	5	1	1	3	3	7	5	8	8	6	6	6	6	3	3	8	8	0	0	0	0	4	4	4	3	5	5	0	0	4	4	1	1	0	0	3	2	5	4	0	0	0	0	6	5	5	5	6	6	7	7	8	8	7	6	2	2	0	0	7	6	2	2	4	4	4	4	4	4	6	6	4	4	2	2	5	5	3	3	8	8	3	3	7	7	7	6	7	7	4	4	0	0	3	3	6	6	6	6	7	6	8	7	1	1	8	6	7	7	1	1	5	4	7	7	27	22	24	18	40	28	26	17	40	33	32	22	31	25	24	20	25	20	27	20	40	28	
533	0.97	0.07	8	8	2	2	3	3	2	2	0	0	3	3	0	0	1	1	8	8	3	3	2	2	7	7	6	6	3	3	3	3	7	7	0	0	1	1	7	7	3	3	8	8	2	2	7	6	5	4	4	4	8	8	6	6	4	3	0	0	3	3	8	8	5	4	4	4	5	5	5	5	1	1	4	4	6	6	6	6	7	7	2	2	5	5	0	0	3	3	3	3	2	2	4	4	8	7	0	0	1	1	1	1	6	6	0	0	3	3	3	3	7	7	7	7	4	4	7	7	0	0	7	7	3	3	3	3	1	1	3	3	2	2	2	2	5	5	3	3	6	5	8	8	7	7	2	2	3	3	8	7	1	1	5	5	5	5	3	3	8	8	3	3	3	3	0	0	7	5	7	6	4	4	4	4	7	6	3	3	38	35	32	23	41	35	35	29	34	31	36	31	21	19	36	30	38	31	37	32	39	33	
534	0.95	0.10	3	3	8	6	7	7	0	0	2	2	1	1	8	8	2	2	6	6	0	0	2	2	5	5	8	8	8	8	3	3	5	5	0	0	1	1	8	6	0	0	3	3	3	3	4	3	1	1	3	3	1	1	0	0	1	1	3	3	4	4	4	4	7	5	3	3	1	1	1	1	5	5	7	6	8	8	6	6	0	0	7	7	4	3	7	7	0	0	1	1	1	1	7	5	1	1	6	6	2	2	7	7	6	6	1	1	7	7	4	4	1	1	8	8	7	7	7	6	8	7	1	1	8	7	0	0	7	7	1	1	6	6	8	8	2	2	8	6	3	3	8	8	5	4	3	3	2	2	2	2	1	1	3	3	5	5	0	0	3	3	8	8	7	7	5	5	6	5	2	2	3	2	7	6	1	1	4	4	30	27	44	32	38	27	22	19	39	36	33	23	38	34	31	26	39	31	29	21	38	26	
535	0.94	0.09	1	1	2	2	0	0	4	4	4	3	0	0	1	1	8	8	7	7	1	1	5	5	2	2	5	5	7	7	8	8	6	6	8	8	6	6	7	6	6	6	5	5	0	0	8	6	3	3	5	5	2	2	7	7	2	2	5	5	2	2	1	1	3	3	1	1	3	3	1	1	2	2	1	1	3	3	0	0	6	5	6	5	2	2	5	4	5	4	5	5	2	2	2	2	4	4	1	1	6	4	2	2	2	2	0	0	7	7	2	2	5	5	1	1	5	5	8	7	1	1	0	0	0	0	0	0	1	1	2	2	8	7	0	0	0	0	1	1	6	5	7	6	5	4	4	3	8	8	1	1	1	1	3	3	0	0	3	3	5	5	6	5	6	5	0	0	0	0	7	7	2	2	3	3	8	8	7	6	29	24	30	22	32	23	32	27	26	21	41	29	32	26	36	30	33	27	40	29	28	24	
536	0.96	0.08	5	5	0	0	4	3	1	1	1	1	3	3	3	3	4	4	8	8	1	1	3	3	2	2	3	3	4	4	6	6	8	8	3	3	3	3	2	2	2	2	0	0	7	7	8	7	4	3	6	5	6	6	3	3	8	6	1	1	8	8	5	5	7	5	8	8	1	1	5	5	2	2	7	7	1	1	5	4	1	1	6	6	0	0	6	6	7	6	7	7	4	4	6	6	5	5	7	7	5	5	1	1	3	3	1	1	1	1	2	2	7	7	2	2	8	8	6	6	8	8	1	1	5	4	8	8	3	3	3	3	6	5	1	1	6	6	8	6	5	5	5	5	7	7	3	3	0	0	3	3	1	1	6	6	0	0	5	5	1	1	3	3	0	0	1	1	0	0	0	0	5	5	8	8	4	4	6	6	43	39	23	20	38	27	36	24	40	37	39	33	41	33	25	23	32	29	28	24	40	37	
537	0.93	0.10	5	5	3	3	8	6	5	5	2	2	4	4	6	6	6	6	3	3	8	6	2	2	4	4	0	0	0	0	3	3	0	0	0	0	1	1	1	1	5	5	0	0	3	3	4	3	6	5	5	4	4	4	5	4	4	3	1	1	2	2	3	3	6	5	8	7	3	3	7	5	4	4	7	6	1	1	6	5	5	5	5	5	3	3	1	1	0	0	6	4	6	6	6	5	0	0	3	3	2	2	1	1	8	8	5	5	5	5	3	3	0	0	4	4	0	0	0	0	1	1	2	2	4	3	5	4	2	2	0	0	3	3	3	3	3	3	4	3	0	0	5	5	7	6	5	4	6	6	6	6	8	8	1	1	2	2	8	7	4	4	2	2	1	1	2	2	8	6	8	8	7	6	1	1	7	7	8	8	41	33	36	31	34	24	23	16	36	29	35	24	46	37	38	35	39	31	33	29	22	19	
538	0.92	0.11	7	7	3	3	8	6	6	6	3	3	2	2	4	4	2	2	0	0	8	6	8	8	6	6	2	2	0	0	6	6	7	7	4	4	0	0	3	3	6	6	8	8	5	4	4	3	4	3	1	1	3	3	6	5	4	3	4	4	4	4	5	5	3	3	6	5	7	7	1	1	1	1	2	2	5	5	7	5	6	5	8	7	0	0	8	7	3	3	2	2	4	4	1	1	2	2	2	2	0	0	6	6	8	8	2	2	1	1	5	5	4	4	4	4	3	3	7	6	6	5	7	7	2	2	1	1	8	8	4	4	1	1	3	3	5	4	5	4	4	4	3	3	5	4	6	5	4	4	6	5	5	4	4	4	0	0	6	5	5	5	4	4	2	2	1	1	8	6	3	3	2	2	7	6	7	5	6	5	35	28	42	30	26	19	29	19	33	27	23	16	45	36	43	35	22	18	43	31	36	31	
539	0.93	0.10	2	2	5	4	8	6	3	3	0	0	2	2	2	2	2	2	1	1	1	1	6	5	7	7	1	1	1	1	5	5	2	2	5	5	5	5	0	0	4	4	7	7	0	0	7	5	1	1	2	2	1	1	3	3	0	0	6	6	4	4	5	5	2	2	5	5	5	5	5	4	2	2	6	5	7	6	8	6	1	1	1	1	7	6	4	4	8	6	5	4	7	6	1	1	1	1	6	6	6	5	0	0	0	0	8	8	0	0	3	3	7	7	6	6	0	0	4	4	7	6	1	1	0	0	7	6	5	5	3	3	0	0	7	7	6	5	7	6	1	1	6	5	2	2	1	1	4	4	7	6	1	1	4	4	5	5	8	6	3	3	5	5	3	3	6	6	4	3	6	5	1	1	6	5	6	5	3	3	29	24	43	31	42	30	45	30	29	24	37	26	36	33	42	35	28	23	34	25	29	20	
540	0.92	0.11	1	1	6	5	1	1	4	4	4	3	4	4	3	3	4	4	2	2	7	6	1	1	3	3	4	4	5	5	3	3	8	7	8	8	0	0	7	6	5	5	2	2	3	3	8	6	1	1	1	1	2	2	8	6	6	5	5	5	8	7	3	3	6	5	2	2	3	3	2	2	7	7	7	6	0	0	3	3	5	4	3	3	5	5	8	7	2	2	7	5	8	7	8	6	7	7	2	2	8	8	8	8	3	3	6	6	2	2	2	2	0	0	4	4	0	0	4	4	2	2	8	7	2	2	5	4	4	4	1	1	1	1	3	3	7	6	1	1	8	8	5	5	8	8	4	3	2	2	6	5	7	6	4	4	0	0	4	3	7	6	0	0	1	1	4	4	7	5	4	3	5	4	2	2	8	6	0	0	22	18	39	28	44	31	30	20	35	29	32	22	35	32	25	21	25	20	39	28	34	23	
541	0.94	0.10	4	4	6	5	2	2	1	1	4	3	0	0	8	8	6	6	5	5	8	6	1	1	1	1	1	1	1	1	5	5	3	3	4	3	7	7	4	3	6	6	3	3	2	2	7	6	6	5	0	0	8	7	4	3	1	1	5	5	4	4	3	3	0	0	6	6	1	1	4	3	5	5	0	0	8	7	3	3	4	3	3	3	6	6	7	7	4	4	5	5	5	4	1	1	2	2	5	5	4	3	6	6	4	4	0	0	2	2	6	6	1	1	0	0	0	0	1	1	0	0	7	6	7	6	4	4	1	1	2	2	0	0	3	3	4	4	2	2	4	4	3	3	4	4	4	3	8	8	6	6	5	5	6	5	3	3	5	5	1	1	6	5	8	8	7	7	7	5	4	4	6	5	6	5	5	4	2	2	37	34	35	30	31	22	38	25	26	24	35	30	26	25	39	36	31	28	31	23	43	30	
