t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n3	g0n3	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n8	g0n8	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n0	g1n0	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n10	g2n10	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n3	g3n3	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n0	g7n0	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n13	g7n13	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n2	g8n2	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n9	g8n9	d-g8n15	g8n15	d-g8n19	g8n19	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n10	g9n10	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n18	g9n18	
599	0.92	0.08	0	0	6	5	4	4	3	3	1	1	6	5	5	4	6	5	5	4	4	4	1	1	8	7	6	5	2	2	2	2	3	3	8	7	8	7	5	4	3	3	8	7	1	1	5	4	6	5	8	7	8	7	5	4	6	5	4	4	8	7	0	0	1	1	8	7	8	7	7	6	7	6	3	3	5	4	7	6	7	6	8	7	7	6	5	5	7	6	7	6	6	5	1	1	1	1	4	4	4	4	7	6	0	0	6	5	1	1	1	1	7	6	6	5	7	6	4	4	4	4	1	1	5	5	5	4	4	4	6	5	2	2	0	0	4	4	3	3	0	0	5	4	0	0	5	5	2	2	4	4	3	3	4	4	1	1	4	4	2	2	2	2	5	4	2	2	2	2	1	1	1	1	6	5	6	5	3	3	3	3	3	3	8	7	5	5	3	3	6	5	6	5	8	7	7	6	0	0	3	3	1	1	7	6	0	0	0	0	5	5	6	5	7	6	2	2	4	4	39	33	28	23	28	23	25	21	29	23	33	26	41	33	45	37	43	36	33	26	37	30	
600	0.75	0.15	1	1	0	0	0	0	8	5	2	2	1	1	2	2	4	3	6	4	5	3	2	2	5	3	5	3	1	1	4	3	8	5	0	0	7	5	2	2	6	4	1	1	4	3	1	1	0	0	8	5	1	1	2	2	4	3	7	5	2	2	6	4	4	3	5	3	8	5	3	2	8	6	7	5	6	4	4	3	8	5	8	6	8	5	6	4	5	3	7	5	5	3	7	5	7	5	4	3	3	2	5	3	4	3	5	3	5	3	7	5	6	4	4	3	7	4	7	4	4	3	5	4	3	2	3	2	5	3	6	4	5	3	0	0	5	3	5	4	2	2	2	2	5	3	6	4	7	5	7	5	7	5	1	1	8	6	8	5	0	0	8	5	6	4	1	1	2	2	5	3	1	1	5	4	3	2	3	2	4	3	0	0	6	4	7	5	2	2	3	2	5	3	5	3	3	2	6	4	2	2	0	0	4	3	4	3	7	5	2	2	1	1	6	4	5	4	4	3	34	23	43	26	40	24	29	19	27	16	27	15	22	13	39	25	42	27	31	18	27	16	
601	0.86	0.14	4	4	5	3	8	5	7	6	1	1	3	2	4	4	1	1	8	7	0	0	4	4	6	4	1	1	7	6	3	3	7	6	3	3	4	4	8	7	0	0	7	6	5	4	6	5	2	2	6	5	6	5	2	2	0	0	7	5	0	0	5	4	3	3	4	4	6	5	6	4	6	4	5	4	2	2	7	5	1	1	4	3	4	3	3	3	2	2	0	0	5	4	8	5	5	4	8	6	0	0	7	6	4	3	0	0	2	2	2	2	8	7	4	4	2	2	5	4	2	2	6	4	3	2	7	6	0	0	6	4	5	4	0	0	4	4	7	6	6	4	3	3	8	7	4	3	8	6	7	6	0	0	3	2	4	3	1	1	4	4	1	1	7	5	3	3	1	1	0	0	0	0	1	1	6	5	0	0	6	4	8	7	5	3	1	1	4	3	2	2	7	6	5	3	4	4	8	7	6	5	7	5	1	1	7	5	3	3	8	5	2	2	8	7	5	4	4	3	37	25	32	26	27	17	26	17	33	26	24	19	36	21	22	14	32	21	30	24	35	28	
602	0.77	0.17	0	0	5	3	4	3	7	5	0	0	6	4	0	0	5	3	2	2	4	3	6	4	3	2	1	1	4	3	8	5	1	1	2	2	8	5	7	4	3	2	2	2	4	3	3	2	7	5	2	2	3	2	6	4	5	3	6	4	5	3	0	0	8	5	0	0	0	0	6	4	4	3	7	5	6	4	0	0	0	0	0	0	8	5	3	2	2	2	7	5	4	3	8	5	3	2	3	2	3	2	5	3	7	5	4	3	5	3	0	0	5	3	7	4	3	2	8	5	7	4	7	5	2	2	0	0	0	0	4	4	8	5	8	6	8	5	7	5	1	1	8	5	7	4	2	2	8	6	1	1	2	2	5	3	5	4	2	2	2	2	2	2	7	5	4	3	8	5	3	2	7	5	0	0	5	3	8	5	4	4	8	5	8	5	1	1	1	1	0	0	2	2	2	2	8	5	2	2	5	3	1	1	7	5	4	3	5	3	2	2	8	5	8	5	6	4	5	4	34	23	41	25	32	19	38	25	27	16	39	21	31	19	32	21	39	25	21	13	30	18	
603	0.89	0.12	5	4	2	2	8	7	0	0	0	0	7	6	5	4	5	4	8	7	4	4	5	4	7	6	3	3	0	0	8	7	7	6	2	2	7	6	1	1	8	7	4	4	6	5	0	0	8	7	8	7	1	1	3	3	8	7	7	5	8	7	8	5	2	2	2	2	3	3	6	5	4	3	5	5	7	6	5	5	5	4	1	1	7	6	5	4	4	3	0	0	5	4	7	6	8	6	5	5	0	0	5	4	6	5	3	3	5	4	6	5	6	5	3	3	4	4	7	6	2	2	8	6	4	4	8	8	2	2	1	1	3	3	3	3	8	7	5	5	6	5	0	0	3	3	8	6	6	5	0	0	4	4	8	7	2	2	1	1	3	3	2	2	5	3	8	7	8	7	7	6	7	6	1	1	2	2	4	4	0	0	1	1	0	0	2	2	4	4	5	5	4	4	8	5	0	0	1	1	8	7	2	2	7	6	7	6	8	7	8	5	2	2	8	7	5	5	6	6	36	24	37	30	26	16	31	26	33	26	32	25	38	23	28	18	36	24	44	26	29	23	
604	0.78	0.17	3	2	1	1	6	4	3	2	1	1	1	1	7	4	2	2	1	1	4	3	4	3	5	3	0	0	5	3	2	2	2	2	4	3	7	5	2	2	8	5	2	2	5	3	1	1	5	3	2	2	8	5	7	5	3	2	3	2	4	3	5	3	3	2	5	3	2	2	2	2	6	4	2	2	0	0	4	3	8	5	8	6	1	1	2	2	2	2	2	2	5	3	4	3	4	3	5	4	8	5	1	1	2	2	4	3	3	2	5	4	7	4	7	4	6	4	5	3	2	2	6	4	3	2	4	3	0	0	3	2	7	5	7	5	2	2	5	4	3	2	2	2	8	5	2	2	8	6	3	2	2	2	7	5	8	6	8	5	3	2	3	2	0	0	2	2	7	4	5	3	6	4	2	2	1	1	0	0	7	5	7	5	4	3	3	2	0	0	1	1	8	5	7	5	4	3	5	3	2	2	2	2	5	3	2	2	6	4	3	2	2	2	1	1	3	2	7	5	34	23	37	23	37	22	37	24	39	22	44	24	40	24	47	30	25	17	24	14	34	20	
605	0.85	0.14	1	1	6	4	1	1	8	5	1	1	8	7	6	5	7	6	1	1	8	5	1	1	3	2	3	3	8	7	3	3	1	1	8	7	5	4	1	1	6	5	2	2	2	2	0	0	4	4	8	7	0	0	7	6	7	5	1	1	2	2	7	6	7	6	7	4	2	2	3	2	1	1	7	5	3	3	8	5	1	1	0	0	8	5	7	5	2	2	7	6	6	5	5	3	2	2	7	5	0	0	1	1	8	5	8	5	3	3	6	5	2	2	3	3	6	5	5	4	6	5	6	4	4	3	2	2	3	3	5	4	0	0	6	4	0	0	6	4	8	7	8	7	3	3	7	5	5	4	1	1	8	7	5	4	2	2	2	2	1	1	3	2	6	4	4	4	6	5	6	5	0	0	7	5	5	4	0	0	3	3	7	6	8	5	3	2	8	5	6	5	7	6	2	2	6	5	1	1	3	3	8	5	0	0	0	0	2	2	5	4	4	3	6	5	4	3	5	4	26	17	38	31	30	18	28	23	30	24	42	33	43	25	31	20	38	25	29	17	38	30	
606	0.77	0.16	4	3	1	1	5	3	5	4	4	3	4	3	1	1	8	5	1	1	3	2	4	3	5	3	1	1	4	3	0	0	5	3	6	4	5	4	4	3	4	3	8	5	0	0	7	4	4	3	0	0	3	2	5	3	1	1	4	3	4	3	3	2	7	4	1	1	8	5	4	3	7	5	1	1	1	1	3	2	4	3	2	2	1	1	6	4	8	5	4	3	0	0	4	3	6	4	2	2	2	2	2	2	6	4	3	2	0	0	7	5	7	4	0	0	3	2	2	2	7	4	7	5	8	6	6	4	0	0	6	4	4	3	8	6	7	5	4	3	0	0	6	4	8	5	2	2	0	0	8	5	0	0	0	0	1	1	5	3	4	3	3	2	5	3	2	2	5	3	0	0	8	5	1	1	5	3	7	4	3	2	4	3	7	5	1	1	6	4	4	3	2	2	2	2	3	2	6	4	3	2	7	5	3	2	2	2	2	2	4	3	6	4	5	3	3	2	5	3	37	25	28	17	25	15	23	15	24	14	38	20	30	18	42	27	26	17	38	22	44	26	
607	0.92	0.08	6	5	0	0	8	7	2	2	8	7	4	4	1	1	3	3	1	1	6	5	2	2	8	7	6	5	4	4	8	7	5	4	4	4	4	4	5	4	4	4	0	0	0	0	6	5	2	2	5	4	2	2	5	4	0	0	7	6	1	1	7	6	2	2	2	2	6	5	5	4	2	2	5	5	7	6	7	6	2	2	1	1	5	4	0	0	1	1	7	6	5	4	6	5	8	7	0	0	5	4	0	0	1	1	6	5	3	3	3	3	2	2	1	1	0	0	3	3	0	0	8	7	0	0	1	1	0	0	5	4	6	5	6	5	3	3	5	5	0	0	3	3	2	2	4	4	8	7	8	7	4	4	2	2	3	3	8	7	8	7	0	0	2	2	2	2	6	5	3	3	6	5	4	4	2	2	8	7	7	6	7	6	0	0	2	2	7	6	6	5	8	7	4	4	4	4	0	0	8	7	1	1	2	2	8	7	6	5	5	5	5	4	0	0	2	2	2	2	40	34	25	20	38	31	32	27	26	21	30	23	35	28	41	34	20	17	39	31	25	20	
608	0.76	0.16	6	4	0	0	0	0	4	3	0	0	8	6	6	4	5	3	5	3	2	2	0	0	1	1	5	3	5	3	2	2	5	3	7	5	5	4	3	2	3	2	5	3	5	3	1	1	2	2	8	5	1	1	4	3	5	3	2	2	2	2	1	1	5	3	7	4	0	0	3	2	7	5	4	3	7	4	3	2	0	0	8	6	8	5	2	2	3	2	2	2	4	3	7	5	4	3	2	2	2	2	2	2	7	5	2	2	1	1	0	0	7	4	8	5	3	2	3	2	4	3	0	0	6	4	3	2	3	2	7	5	6	4	5	4	4	3	3	2	2	2	7	4	6	4	8	6	5	4	4	3	8	5	1	1	4	3	8	5	4	3	0	0	1	1	8	5	0	0	2	2	4	3	4	3	6	4	7	4	2	2	3	2	5	3	6	4	2	2	6	4	6	4	2	2	6	4	0	0	5	3	8	5	5	3	5	4	3	2	2	2	8	5	4	3	7	5	8	5	36	24	38	23	28	17	25	16	43	25	24	13	34	20	34	22	30	20	34	20	45	26	
609	0.92	0.08	6	5	7	6	7	6	6	5	6	5	3	3	5	4	0	0	5	4	1	1	6	5	5	4	8	7	0	0	5	4	2	2	4	4	0	0	3	3	7	6	0	0	6	5	2	2	7	6	6	5	4	4	3	3	6	5	7	6	1	1	4	4	4	4	3	3	0	0	1	1	2	2	0	0	1	1	2	2	3	3	0	0	0	0	7	6	1	1	1	1	0	0	0	0	7	6	8	7	2	2	1	1	4	4	3	3	3	3	5	5	2	2	4	4	3	3	0	0	3	3	3	3	1	1	0	0	7	6	8	7	5	4	5	5	5	4	0	0	8	7	8	7	8	7	6	5	5	5	0	0	1	1	5	4	6	5	7	6	1	1	1	1	5	4	4	4	7	6	6	5	7	6	6	5	3	3	4	4	4	4	6	5	7	6	7	6	3	3	7	6	8	7	0	0	6	5	0	0	3	3	6	5	4	4	8	7	6	5	3	3	6	5	4	4	6	5	4	4	43	36	27	22	28	23	30	25	39	31	25	20	27	22	39	32	29	24	43	34	39	31	
610	0.79	0.17	6	4	1	1	7	5	5	4	4	3	0	0	6	4	2	2	5	3	0	0	5	3	2	2	6	4	7	4	4	3	8	5	2	2	0	0	1	1	6	4	1	1	3	2	4	3	0	0	7	4	4	3	0	0	1	1	2	2	5	3	8	5	4	3	5	3	3	2	1	1	0	0	6	4	2	2	5	3	2	2	0	0	7	5	6	4	5	3	5	4	8	5	1	1	8	6	4	3	8	5	4	3	7	5	1	1	0	0	8	6	1	1	7	4	7	4	1	1	3	2	1	1	4	3	8	5	7	5	8	5	5	3	4	3	3	2	7	5	5	4	2	2	1	1	5	4	4	3	2	2	7	5	4	3	8	6	6	4	2	2	2	2	0	0	4	3	2	2	2	2	1	1	5	4	0	0	6	4	8	5	1	1	3	2	0	0	2	2	6	4	0	0	2	2	6	4	8	5	4	3	7	5	6	4	4	3	5	3	2	2	0	0	2	2	2	2	4	3	26	17	29	18	22	14	36	23	30	17	26	14	34	20	25	16	30	20	34	20	27	16	
611	0.92	0.08	4	4	6	5	1	1	7	6	5	4	6	5	8	7	6	5	1	1	0	0	0	0	1	1	6	5	0	0	6	5	3	3	8	7	8	7	0	0	5	4	7	6	4	4	5	4	0	0	2	2	5	4	8	7	1	1	0	0	3	3	5	4	6	5	3	3	5	4	2	2	5	5	3	3	5	4	6	5	8	7	1	1	7	6	6	5	7	6	4	4	7	6	3	3	0	0	3	3	6	5	3	3	8	7	6	5	5	4	2	2	2	2	5	4	1	1	7	6	5	4	3	3	3	3	8	7	1	1	5	4	8	7	8	7	2	2	3	3	7	6	3	3	2	2	3	3	4	4	5	4	4	4	2	2	3	3	0	0	0	0	7	6	6	5	2	2	7	6	2	2	8	7	2	2	2	2	4	4	4	4	4	4	3	3	3	3	8	7	3	3	8	7	4	4	5	4	2	2	0	0	7	6	7	6	4	4	7	6	5	5	7	6	3	3	4	4	2	2	30	25	33	27	35	28	40	33	26	21	35	27	30	24	36	30	27	23	23	19	35	28	
612	0.76	0.15	7	5	3	2	0	0	6	4	7	5	2	2	4	3	0	0	5	3	2	2	8	5	0	0	2	2	1	1	3	2	6	4	4	3	1	1	8	5	1	1	8	5	1	1	5	3	3	2	6	4	0	0	4	3	1	1	3	2	0	0	8	5	5	3	3	2	4	3	4	3	3	2	4	3	2	2	0	0	6	4	2	2	7	5	4	3	8	5	3	2	1	1	6	4	7	5	1	1	6	4	3	2	5	3	7	5	5	3	2	2	6	4	1	1	4	3	3	2	7	4	8	6	8	6	5	3	4	3	8	5	7	5	8	6	0	0	4	3	8	6	0	0	5	3	3	2	7	5	1	1	8	5	1	1	5	4	6	4	5	3	6	4	0	0	3	2	3	2	5	3	6	4	5	4	7	5	1	1	2	2	6	4	5	3	4	3	0	0	5	4	2	2	8	5	3	2	0	0	4	3	5	3	3	2	8	6	2	2	5	4	5	3	1	1	4	3	8	5	29	19	28	17	38	23	33	21	27	16	46	25	32	19	35	23	42	27	38	22	45	26	
613	0.80	0.17	6	4	8	5	1	1	6	4	2	2	5	4	0	0	4	3	0	0	3	2	3	2	3	3	8	7	2	2	5	4	3	2	2	2	0	0	1	1	7	4	2	2	1	1	6	4	3	3	6	4	8	5	0	0	0	0	8	5	3	2	0	0	0	0	1	1	8	5	4	4	5	4	8	6	4	3	8	5	5	3	7	5	2	2	6	4	3	2	7	5	7	4	6	5	0	0	4	3	2	2	5	3	8	5	5	3	1	1	0	0	5	3	8	5	4	3	8	5	6	4	6	4	2	2	5	3	2	2	8	5	1	1	7	5	3	2	2	2	1	1	4	3	7	4	0	0	5	4	4	4	2	2	1	1	4	3	3	2	2	2	0	0	8	5	1	1	4	3	0	0	1	1	3	2	7	6	5	3	0	0	1	1	3	2	1	1	7	5	1	1	5	3	4	4	3	3	5	3	8	5	7	5	0	0	4	3	1	1	3	2	4	3	8	5	0	0	7	5	27	18	43	26	33	20	38	25	28	16	26	20	37	30	29	19	28	18	38	30	24	19	
614	0.92	0.10	6	5	6	5	4	4	7	6	0	0	6	4	3	3	6	5	6	5	0	0	0	0	6	6	0	0	2	2	2	2	5	4	2	2	1	1	7	6	4	4	5	4	5	4	8	7	8	8	4	4	0	0	6	5	2	2	8	7	1	1	1	1	4	4	5	4	7	6	8	8	5	5	1	1	0	0	4	4	1	1	2	2	4	4	4	4	0	0	7	5	1	1	1	1	3	3	7	5	4	4	6	5	3	3	8	7	1	1	5	5	5	4	4	4	5	4	3	3	7	6	4	4	8	6	2	2	4	4	5	4	7	6	6	5	7	6	6	5	4	4	3	3	8	7	2	2	7	5	7	7	4	4	6	5	6	5	8	7	6	5	0	0	6	5	1	1	8	7	8	8	0	0	7	6	0	0	7	6	5	3	7	6	4	4	0	0	8	7	8	7	7	6	4	4	0	0	5	4	6	5	4	4	5	4	5	5	2	2	1	1	4	4	0	0	1	1	2	2	22	19	45	36	23	19	33	21	26	21	28	25	34	31	23	19	39	25	37	34	35	32	
615	0.77	0.16	2	2	1	1	4	3	0	0	0	0	6	4	1	1	2	2	1	1	3	2	4	3	5	3	4	3	3	2	2	2	0	0	1	1	5	4	8	5	4	3	0	0	6	4	3	2	0	0	6	4	8	5	5	3	4	3	0	0	8	5	2	2	5	3	3	2	5	3	8	5	6	4	7	5	7	4	7	5	1	1	5	4	2	2	5	4	7	5	0	0	2	2	0	0	2	2	1	1	7	5	0	0	7	5	5	3	0	0	5	4	4	3	3	2	4	3	0	0	5	3	5	4	0	0	7	4	7	5	6	4	6	4	1	1	7	5	8	5	4	3	2	2	7	4	4	3	0	0	4	3	7	5	8	5	0	0	6	4	1	1	7	5	1	1	7	4	6	4	7	4	8	5	4	3	2	2	5	3	3	2	7	5	4	3	1	1	8	5	7	5	5	3	6	4	5	3	6	4	2	2	3	2	6	4	7	5	2	2	3	2	1	1	6	4	7	5	2	2	40	27	27	17	29	18	32	21	34	20	26	14	32	19	41	27	37	24	24	14	37	22	
616	0.92	0.10	3	3	4	4	1	1	1	1	7	6	7	6	4	4	2	2	6	5	3	3	2	2	7	6	7	6	5	4	7	6	1	1	8	7	6	5	1	1	3	3	3	3	3	3	1	1	4	4	7	6	2	2	6	5	8	7	4	4	8	7	5	4	4	4	0	0	0	0	8	7	7	6	0	0	0	0	1	1	2	2	4	4	7	6	1	1	6	5	3	3	2	2	3	3	5	5	6	5	1	1	2	2	8	7	8	7	5	4	6	5	8	7	2	2	7	6	0	0	5	4	0	0	1	1	4	4	7	6	1	1	5	4	7	6	1	1	4	4	7	6	5	4	7	6	0	0	5	5	7	6	1	1	3	3	3	3	4	4	7	6	0	0	6	5	8	7	3	3	2	2	2	2	2	2	1	1	4	4	0	0	6	5	3	3	8	7	1	1	4	4	0	0	7	6	1	1	1	1	4	4	3	3	4	4	3	3	2	2	1	1	8	7	7	6	4	4	7	6	29	24	35	28	43	26	45	37	41	32	40	21	41	24	30	25	38	32	27	22	28	23	
617	0.74	0.15	4	3	5	3	6	4	1	1	0	0	6	4	7	4	4	3	7	4	8	5	8	5	4	3	6	4	4	3	5	3	6	4	8	5	7	5	8	5	4	3	5	3	7	4	0	0	3	2	7	4	0	0	8	5	3	2	5	3	7	4	3	2	1	1	3	2	7	4	7	5	3	2	8	6	7	4	5	3	6	4	7	5	3	2	2	2	2	2	4	3	5	3	7	5	6	4	7	5	1	1	3	2	1	1	1	1	5	3	8	6	1	1	8	5	2	2	7	4	5	3	8	6	4	3	4	3	8	5	5	3	0	0	1	1	6	4	2	2	6	4	0	0	2	2	6	4	7	5	1	1	3	2	3	2	8	6	1	1	6	4	7	5	8	5	8	5	3	2	6	4	6	4	1	1	1	1	3	2	2	2	6	4	2	2	8	6	0	0	4	3	2	2	7	5	7	5	1	1	2	2	5	3	4	3	6	4	7	5	4	3	6	4	2	2	6	4	2	2	24	16	23	14	31	19	33	21	24	14	37	20	34	20	38	25	32	21	35	21	29	17	
618	0.94	0.08	8	7	6	5	5	4	0	0	0	0	0	0	2	2	7	6	4	4	2	2	1	1	4	4	7	6	7	6	2	2	7	6	6	5	0	0	1	1	8	7	7	6	4	4	2	2	6	5	2	2	1	1	6	5	2	2	1	1	3	3	0	0	7	6	2	2	3	3	0	0	5	5	1	1	6	5	6	5	1	1	6	5	1	1	8	7	0	0	3	3	5	4	0	0	5	5	7	6	6	5	7	6	3	3	2	2	1	1	5	5	7	6	1	1	7	6	4	4	4	4	3	3	5	5	1	1	0	0	5	4	1	1	8	7	4	4	4	4	3	3	7	6	4	4	4	4	2	2	0	0	0	0	2	2	6	5	3	3	8	7	8	7	7	6	2	2	0	0	1	1	8	7	8	7	3	3	6	5	0	0	7	6	0	0	1	1	1	1	0	0	2	2	2	2	3	3	2	2	2	2	6	5	4	4	3	3	4	4	5	5	2	2	1	1	4	4	3	3	42	35	29	24	37	30	30	25	31	25	25	20	35	28	43	36	38	32	40	32	35	28	
619	0.76	0.16	8	5	5	3	5	3	6	4	1	1	1	1	5	3	7	4	2	2	3	2	2	2	7	5	0	0	3	2	3	2	4	3	8	5	2	2	4	3	5	3	2	2	8	5	6	4	1	1	3	2	5	3	7	5	7	5	6	4	7	4	4	3	6	4	2	2	8	5	1	1	4	3	3	2	6	4	2	2	6	4	6	4	7	5	1	1	1	1	3	2	7	4	2	2	3	2	0	0	0	0	3	2	0	0	5	3	7	5	1	1	1	1	1	1	1	1	2	2	4	3	4	3	7	5	8	5	2	2	5	3	2	2	2	2	2	2	1	1	0	0	6	4	3	2	5	4	1	1	6	4	5	3	2	2	7	5	6	4	6	4	5	4	8	5	6	4	5	3	6	4	3	2	7	5	8	5	4	3	1	1	6	4	7	5	1	1	7	5	3	2	7	4	7	5	8	5	0	0	6	4	7	5	7	5	8	6	6	4	5	4	4	3	7	4	6	4	2	2	33	22	39	24	44	27	21	14	36	21	27	15	33	20	29	19	38	25	26	15	35	21	
620	0.92	0.10	5	4	1	1	7	6	3	3	7	6	8	7	8	7	0	0	8	7	8	7	1	1	8	7	3	3	3	3	3	3	3	3	0	0	3	3	8	7	3	3	0	0	0	0	3	3	5	4	8	7	4	4	3	3	0	0	7	6	4	4	4	4	0	0	3	3	3	3	1	1	6	5	2	2	4	4	1	1	8	7	7	5	1	1	0	0	8	7	4	4	6	5	7	6	3	3	0	0	2	2	2	2	5	4	8	7	1	1	8	7	1	1	0	0	2	2	4	4	2	2	8	7	2	2	1	1	8	7	2	2	6	5	3	2	2	2	7	6	5	5	1	1	7	6	3	3	5	5	0	0	3	3	4	4	5	4	3	3	5	4	7	6	3	3	8	7	3	3	7	6	5	4	8	7	8	7	2	2	5	4	6	5	6	5	6	4	0	0	2	2	6	5	2	2	3	3	7	6	1	1	0	0	4	4	2	2	1	1	1	1	0	0	1	1	2	2	4	4	39	26	40	32	37	30	44	36	33	26	38	29	27	22	39	32	24	20	36	21	40	32	
621	0.77	0.15	7	5	4	3	2	2	6	4	3	2	0	0	5	3	2	2	7	4	1	1	4	3	1	1	8	5	1	1	5	3	4	3	6	4	6	4	7	4	6	4	1	1	6	4	4	3	1	1	2	2	1	1	3	2	2	2	4	3	3	2	1	1	8	5	5	3	6	4	4	3	3	2	5	4	3	2	6	4	7	5	4	3	4	3	2	2	3	2	6	4	7	4	1	1	8	6	4	3	2	2	3	2	7	5	6	4	8	5	3	2	5	3	8	5	2	2	3	2	6	4	1	1	2	2	8	5	6	4	1	1	5	3	5	4	0	0	1	1	1	1	2	2	7	4	7	5	4	3	6	4	8	5	6	4	3	2	1	1	4	3	4	3	0	0	4	3	2	2	6	4	7	5	3	2	3	2	1	1	4	3	7	5	0	0	7	5	6	4	5	4	3	2	8	5	7	5	3	2	7	5	4	3	4	3	0	0	7	5	0	0	4	3	1	1	1	1	0	0	30	20	26	16	36	22	41	27	31	18	38	20	42	25	33	21	33	22	28	17	35	21	
622	0.91	0.10	2	2	0	0	8	7	5	5	5	4	6	4	1	1	0	0	6	5	0	0	6	5	6	5	4	4	1	1	0	0	3	3	6	5	6	5	3	3	6	5	1	1	6	5	0	0	4	4	0	0	7	6	1	1	1	1	2	2	7	6	1	1	6	5	0	0	3	3	1	1	6	5	6	5	5	4	8	7	3	3	3	3	8	7	0	0	7	6	4	3	7	6	7	6	0	0	6	5	0	0	6	5	8	7	6	5	0	0	6	4	1	1	2	2	4	4	5	4	5	4	6	5	2	2	1	1	3	3	3	3	7	6	3	3	8	7	0	0	6	4	6	5	7	6	8	7	4	4	8	7	4	4	4	4	8	7	2	2	5	4	2	2	2	2	0	0	2	2	7	6	2	2	6	5	0	0	7	6	1	1	2	2	7	6	7	6	6	5	0	0	1	1	1	1	8	7	1	1	6	5	4	4	5	4	0	0	1	1	2	2	6	5	5	4	3	3	5	4	39	33	34	28	24	20	36	23	27	22	42	33	39	31	29	24	44	29	36	29	28	23	
623	0.76	0.16	5	3	0	0	8	5	3	2	5	3	6	4	8	5	4	3	3	2	7	4	0	0	1	1	2	2	6	4	7	5	8	5	4	3	3	2	7	4	1	1	8	5	7	4	0	0	2	2	0	0	3	2	4	3	1	1	6	4	2	2	7	4	8	5	8	5	0	0	2	2	7	5	4	3	4	3	2	2	1	1	5	4	6	4	7	5	5	3	7	5	5	3	4	3	2	2	5	4	8	5	4	3	8	5	3	2	6	4	0	0	5	3	2	2	2	2	8	5	4	3	8	6	4	3	2	2	1	1	7	5	4	3	6	4	3	2	8	5	5	4	0	0	5	3	3	2	6	4	4	3	2	2	6	4	1	1	4	3	6	4	0	0	5	3	6	4	4	3	6	4	3	2	0	0	3	2	2	2	0	0	7	5	1	1	4	3	4	3	1	1	8	5	3	2	1	1	5	3	7	5	8	5	2	2	8	6	0	0	6	4	4	3	0	0	4	3	6	4	34	23	28	17	40	24	34	22	28	16	29	16	40	24	30	20	26	17	30	18	33	19	
